parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,6048.3295717883275,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,6100.492504682896,3
