file_name,median_magnitude,parameters,toff
idm_accel-20240127_215852.csv,6477.319462745139,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,3
idm_accel-20240127_215854.csv,5850.553008203014,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,3
