freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.139e+02,2.711e+03,2.406e+01,3.249e+03
1.7,2.632e+03,1.674e+03,1.152e+02,4.421e+03
3.3,2.601e+03,2.416e+02,1.288e+02,2.971e+03
5.0,2.705e+03,8.915e+02,1.248e+02,3.721e+03
6.7,2.883e+03,2.148e+03,1.281e+02,5.158e+03
8.4,2.726e+03,3.263e+03,1.300e+02,6.120e+03
10.0,2.729e+03,4.611e+03,1.328e+02,7.473e+03
11.7,2.839e+03,6.203e+03,1.361e+02,9.177e+03
13.4,2.812e+03,8.103e+03,1.286e+02,1.104e+04
15.1,2.800e+03,1.038e+04,1.270e+02,1.331e+04
16.7,2.867e+03,1.316e+04,1.345e+02,1.616e+04
18.4,2.738e+03,1.618e+04,1.397e+02,1.906e+04
20.1,2.822e+03,1.954e+04,1.396e+02,2.250e+04
21.8,3.031e+03,2.362e+04,1.425e+02,2.679e+04
23.4,3.182e+03,2.798e+04,1.484e+02,3.131e+04
25.1,2.918e+03,3.150e+04,1.509e+02,3.457e+04
26.8,2.989e+03,3.430e+04,1.517e+02,3.744e+04
28.4,3.167e+03,3.717e+04,1.517e+02,4.049e+04
30.1,2.669e+03,4.223e+04,1.528e+02,4.505e+04
31.8,2.443e+03,4.789e+04,1.518e+02,5.048e+04
33.5,2.839e+03,5.262e+04,1.703e+02,5.563e+04
35.1,3.127e+03,5.625e+04,1.799e+02,5.956e+04
36.8,3.457e+03,6.067e+04,1.832e+02,6.431e+04
38.5,3.194e+03,7.056e+04,1.867e+02,7.394e+04
40.2,2.653e+03,8.924e+04,1.932e+02,9.209e+04
41.8,2.926e+03,1.108e+05,2.287e+02,1.139e+05
43.5,2.873e+03,1.256e+05,2.094e+02,1.287e+05
45.2,3.362e+03,1.555e+05,1.874e+02,1.590e+05
46.9,3.580e+03,2.021e+05,2.463e+02,2.060e+05
48.5,3.981e+03,2.420e+05,2.904e+02,2.463e+05
50.2,4.574e+03,2.752e+05,3.930e+02,2.801e+05
51.9,5.113e+03,3.235e+05,5.682e+02,3.292e+05
53.5,5.723e+03,3.998e+05,8.659e+02,4.063e+05
55.2,6.975e+03,5.532e+05,1.537e+03,5.617e+05
56.9,9.262e+03,7.854e+05,2.537e+03,7.972e+05
58.6,1.257e+04,1.071e+06,3.484e+03,1.087e+06
60.2,1.671e+04,1.427e+06,4.943e+03,1.449e+06
61.9,2.370e+04,1.879e+06,8.593e+03,1.911e+06
63.6,3.423e+04,2.394e+06,1.421e+04,2.443e+06
65.3,3.891e+04,2.762e+06,1.959e+04,2.820e+06
66.9,3.735e+04,3.212e+06,2.242e+04,3.272e+06
68.6,3.353e+04,3.901e+06,2.319e+04,3.957e+06
70.3,3.292e+04,4.671e+06,1.913e+04,4.723e+06
72.0,3.213e+04,5.407e+06,1.190e+04,5.451e+06
