freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.006e+02,4.426e+01,1.734e+01,7.622e+02
1.7,7.461e+02,6.273e+01,6.272e+01,8.716e+02
3.3,5.986e+02,6.069e+01,6.949e+01,7.288e+02
5.0,1.364e+03,6.360e+01,7.231e+01,1.500e+03
6.7,2.581e+03,6.857e+01,6.833e+01,2.718e+03
8.4,3.769e+03,6.770e+01,6.672e+01,3.903e+03
10.0,5.177e+03,6.388e+01,7.280e+01,5.314e+03
11.7,6.727e+03,5.421e+01,7.508e+01,6.857e+03
13.4,8.469e+03,5.248e+01,7.422e+01,8.595e+03
15.1,1.075e+04,4.543e+01,7.528e+01,1.087e+04
16.7,1.333e+04,5.277e+01,7.858e+01,1.346e+04
18.4,1.589e+04,5.905e+01,7.690e+01,1.602e+04
20.1,1.893e+04,5.710e+01,7.258e+01,1.906e+04
21.8,2.164e+04,6.355e+01,6.671e+01,2.177e+04
23.4,2.450e+04,6.186e+01,6.679e+01,2.463e+04
25.1,2.787e+04,5.852e+01,7.063e+01,2.800e+04
26.8,3.149e+04,5.938e+01,6.921e+01,3.162e+04
28.4,3.520e+04,5.790e+01,6.664e+01,3.532e+04
30.1,3.944e+04,7.466e+01,6.966e+01,3.959e+04
31.8,4.464e+04,1.242e+02,7.173e+01,4.484e+04
33.5,5.020e+04,1.517e+02,7.654e+01,5.042e+04
35.1,5.537e+04,1.623e+02,7.340e+01,5.561e+04
36.8,6.076e+04,1.764e+02,7.186e+01,6.101e+04
38.5,6.636e+04,2.333e+02,7.911e+01,6.667e+04
40.2,7.260e+04,3.208e+02,9.213e+01,7.302e+04
41.8,8.063e+04,4.421e+02,9.908e+01,8.117e+04
43.5,8.919e+04,6.353e+02,1.083e+02,8.993e+04
45.2,9.787e+04,8.515e+02,1.144e+02,9.884e+04
46.9,1.074e+05,1.048e+03,9.928e+01,1.085e+05
48.5,1.175e+05,1.006e+03,1.069e+02,1.186e+05
50.2,1.283e+05,5.785e+02,1.318e+02,1.291e+05
51.9,1.395e+05,2.391e+02,1.428e+02,1.399e+05
53.6,1.505e+05,4.818e+02,1.642e+02,1.512e+05
55.2,1.631e+05,1.481e+03,2.218e+02,1.648e+05
56.9,1.777e+05,3.398e+03,2.551e+02,1.814e+05
58.6,1.931e+05,6.077e+03,2.451e+02,1.995e+05
60.2,2.087e+05,7.574e+03,1.924e+02,2.164e+05
61.9,2.254e+05,7.621e+03,1.524e+02,2.332e+05
63.6,2.455e+05,8.159e+03,1.307e+02,2.538e+05
65.3,2.672e+05,9.469e+03,1.526e+02,2.768e+05
66.9,2.903e+05,1.040e+04,2.146e+02,3.009e+05
68.6,3.166e+05,1.059e+04,3.848e+02,3.276e+05
70.3,3.480e+05,9.255e+03,8.208e+02,3.581e+05
