parameters,median_magnitude,toff
current=2200_tbl=0_toff=1_hstrt=6_hend=9_speed=48,8633.978511249432,1
current=2200_tbl=0_toff=1_hstrt=7_hend=2_speed=48,10916.34770104927,1
current=2200_tbl=0_toff=1_hstrt=7_hend=3_speed=48,10373.474324719346,1
current=2200_tbl=0_toff=1_hstrt=7_hend=4_speed=48,10013.906358202083,1
current=2200_tbl=0_toff=1_hstrt=7_hend=5_speed=48,9496.903211281342,1
current=2200_tbl=0_toff=1_hstrt=7_hend=6_speed=48,9195.897607680397,1
current=2200_tbl=0_toff=1_hstrt=7_hend=7_speed=48,8946.535436141405,1
current=2200_tbl=0_toff=1_hstrt=7_hend=8_speed=48,8588.308050223992,1
current=2200_tbl=0_toff=2_hstrt=0_hend=2_speed=48,13638.995034978749,2
current=2200_tbl=0_toff=2_hstrt=0_hend=3_speed=48,13046.803042304202,2
current=2200_tbl=0_toff=2_hstrt=0_hend=4_speed=48,12439.882400283113,2
current=2200_tbl=0_toff=2_hstrt=0_hend=5_speed=48,11764.01553324774,2
current=2200_tbl=0_toff=2_hstrt=0_hend=6_speed=48,11129.124428209092,2
current=2200_tbl=0_toff=2_hstrt=0_hend=7_speed=48,10684.754667533733,2
current=2200_tbl=0_toff=2_hstrt=0_hend=8_speed=48,10282.7752424066,2
current=2200_tbl=0_toff=2_hstrt=0_hend=9_speed=48,9632.171182217175,2
current=2200_tbl=0_toff=2_hstrt=0_hend=10_speed=48,9291.658206413502,2
current=2200_tbl=0_toff=2_hstrt=0_hend=11_speed=48,8814.19712768333,2
current=2200_tbl=0_toff=2_hstrt=0_hend=12_speed=48,8685.494866839761,2
current=2200_tbl=0_toff=2_hstrt=0_hend=13_speed=48,8589.311377946675,2
current=2200_tbl=0_toff=2_hstrt=0_hend=14_speed=48,8356.49094108329,2
current=2200_tbl=0_toff=2_hstrt=0_hend=15_speed=48,7995.285796819987,2
current=2200_tbl=0_toff=2_hstrt=1_hend=2_speed=48,13161.547383833333,2
current=2200_tbl=0_toff=2_hstrt=1_hend=3_speed=48,12334.255889680146,2
current=2200_tbl=0_toff=2_hstrt=1_hend=4_speed=48,11711.502644934464,2
current=2200_tbl=0_toff=2_hstrt=1_hend=5_speed=48,11079.228134243549,2
current=2200_tbl=0_toff=2_hstrt=1_hend=6_speed=48,10600.459208065295,2
current=2200_tbl=0_toff=2_hstrt=1_hend=7_speed=48,10137.411583727477,2
current=2200_tbl=0_toff=2_hstrt=1_hend=8_speed=48,9655.86249059927,2
current=2200_tbl=0_toff=2_hstrt=1_hend=9_speed=48,9264.174632057788,2
current=2200_tbl=0_toff=2_hstrt=1_hend=10_speed=48,9035.652356648354,2
current=2200_tbl=0_toff=2_hstrt=1_hend=11_speed=48,8784.518912980824,2
current=2200_tbl=0_toff=2_hstrt=1_hend=12_speed=48,8768.372159335782,2
current=2200_tbl=0_toff=2_hstrt=1_hend=13_speed=48,8521.906469287613,2
current=2200_tbl=0_toff=2_hstrt=1_hend=14_speed=48,8257.242167070659,2
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=48,12294.849120570676,2
current=2200_tbl=0_toff=2_hstrt=2_hend=3_speed=48,11719.843827235478,2
current=2200_tbl=0_toff=2_hstrt=2_hend=4_speed=48,11084.293188720332,2
current=2200_tbl=0_toff=2_hstrt=2_hend=5_speed=48,10709.852524371056,2
current=2200_tbl=0_toff=2_hstrt=2_hend=6_speed=48,10193.974207519821,2
current=2200_tbl=0_toff=2_hstrt=2_hend=7_speed=48,9728.886686514847,2
current=2200_tbl=0_toff=2_hstrt=2_hend=8_speed=48,9318.175036130975,2
current=2200_tbl=0_toff=2_hstrt=2_hend=9_speed=48,9061.586937566746,2
current=2200_tbl=0_toff=2_hstrt=2_hend=10_speed=48,8847.36269143685,2
current=2200_tbl=0_toff=2_hstrt=2_hend=11_speed=48,8722.463067293138,2
current=2200_tbl=0_toff=2_hstrt=2_hend=12_speed=48,8478.726714286342,2
current=2200_tbl=0_toff=2_hstrt=2_hend=13_speed=48,8169.248231464353,2
current=2200_tbl=0_toff=2_hstrt=3_hend=2_speed=48,11706.824234355729,2
current=2200_tbl=0_toff=2_hstrt=3_hend=3_speed=48,11136.159258492477,2
current=2200_tbl=0_toff=2_hstrt=3_hend=4_speed=48,10704.269721865496,2
current=2200_tbl=0_toff=2_hstrt=3_hend=5_speed=48,10230.451054797264,2
current=2200_tbl=0_toff=2_hstrt=3_hend=6_speed=48,9779.150605441197,2
current=2200_tbl=0_toff=2_hstrt=3_hend=7_speed=48,9384.416617943718,2
current=2200_tbl=0_toff=2_hstrt=3_hend=8_speed=48,9072.032271335622,2
current=2200_tbl=0_toff=2_hstrt=3_hend=9_speed=48,8886.650900462322,2
current=2200_tbl=0_toff=2_hstrt=3_hend=10_speed=48,8834.518746041216,2
current=2200_tbl=0_toff=2_hstrt=3_hend=11_speed=48,8703.09131899742,2
current=2200_tbl=0_toff=2_hstrt=3_hend=12_speed=48,8298.8555503337,2
current=2200_tbl=0_toff=2_hstrt=4_hend=2_speed=48,11189.166497886505,2
current=2200_tbl=0_toff=2_hstrt=4_hend=3_speed=48,10709.805838122596,2
current=2200_tbl=0_toff=2_hstrt=4_hend=4_speed=48,10344.079488934385,2
current=2200_tbl=0_toff=2_hstrt=4_hend=5_speed=48,9840.08144756149,2
current=2200_tbl=0_toff=2_hstrt=4_hend=6_speed=48,9267.786169321145,2
current=2200_tbl=0_toff=2_hstrt=4_hend=7_speed=48,9138.865381382548,2
current=2200_tbl=0_toff=2_hstrt=4_hend=8_speed=48,8947.6438083049,2
current=2200_tbl=0_toff=2_hstrt=4_hend=9_speed=48,8778.712977911055,2
current=2200_tbl=0_toff=2_hstrt=4_hend=10_speed=48,8651.204449622663,2
current=2200_tbl=0_toff=2_hstrt=4_hend=11_speed=48,8202.259542209205,2
current=2200_tbl=0_toff=2_hstrt=5_hend=2_speed=48,10611.352772376795,2
current=2200_tbl=0_toff=2_hstrt=5_hend=3_speed=48,10253.996624523963,2
current=2200_tbl=0_toff=2_hstrt=5_hend=4_speed=48,9681.637611030113,2
current=2200_tbl=0_toff=2_hstrt=5_hend=5_speed=48,9368.60190262699,2
current=2200_tbl=0_toff=2_hstrt=5_hend=6_speed=48,9120.052773614509,2
current=2200_tbl=0_toff=2_hstrt=5_hend=7_speed=48,8905.200796596506,2
current=2200_tbl=0_toff=2_hstrt=5_hend=8_speed=48,8873.629712211314,2
current=2200_tbl=0_toff=2_hstrt=5_hend=9_speed=48,8768.791607473524,2
current=2200_tbl=0_toff=2_hstrt=5_hend=10_speed=48,8448.418145792994,2
current=2200_tbl=0_toff=2_hstrt=6_hend=2_speed=48,10294.312102132288,2
current=2200_tbl=0_toff=2_hstrt=6_hend=3_speed=48,9715.627856632003,2
current=2200_tbl=0_toff=2_hstrt=6_hend=4_speed=48,9381.303356508173,2
current=2200_tbl=0_toff=2_hstrt=6_hend=5_speed=48,9170.668731985004,2
current=2200_tbl=0_toff=2_hstrt=6_hend=6_speed=48,8892.268644025251,2
current=2200_tbl=0_toff=2_hstrt=6_hend=7_speed=48,8757.947783892238,2
current=2200_tbl=0_toff=2_hstrt=6_hend=8_speed=48,8565.868675429512,2
current=2200_tbl=0_toff=2_hstrt=6_hend=9_speed=48,8141.824829570306,2
current=2200_tbl=0_toff=2_hstrt=7_hend=2_speed=48,9769.38724679719,2
current=2200_tbl=0_toff=2_hstrt=7_hend=3_speed=48,9405.222925621973,2
current=2200_tbl=0_toff=2_hstrt=7_hend=4_speed=48,9136.441679491274,2
current=2200_tbl=0_toff=2_hstrt=7_hend=5_speed=48,8853.072730841017,2
current=2200_tbl=0_toff=2_hstrt=7_hend=6_speed=48,8693.910459830073,2
current=2200_tbl=0_toff=2_hstrt=7_hend=7_speed=48,8664.9264069112,2
current=2200_tbl=0_toff=2_hstrt=7_hend=8_speed=48,8230.875318509954,2
current=2200_tbl=0_toff=3_hstrt=0_hend=2_speed=48,11943.918752045367,3
current=2200_tbl=0_toff=3_hstrt=0_hend=3_speed=48,11694.191689217814,3
current=2200_tbl=0_toff=3_hstrt=0_hend=4_speed=48,11103.953171710045,3
current=2200_tbl=0_toff=3_hstrt=0_hend=5_speed=48,10602.044547138361,3
current=2200_tbl=0_toff=3_hstrt=0_hend=6_speed=48,9983.696905974251,3
current=2200_tbl=0_toff=3_hstrt=0_hend=7_speed=48,9436.437793699683,3
current=2200_tbl=0_toff=3_hstrt=0_hend=8_speed=48,9022.164369393038,3
current=2200_tbl=0_toff=3_hstrt=0_hend=9_speed=48,8680.914570153767,3
current=2200_tbl=0_toff=3_hstrt=0_hend=10_speed=48,8311.196482333484,3
current=2200_tbl=0_toff=3_hstrt=0_hend=11_speed=48,8044.0130697970735,3
current=2200_tbl=0_toff=3_hstrt=0_hend=12_speed=48,7915.585538503921,3
current=2200_tbl=0_toff=3_hstrt=0_hend=13_speed=48,7868.97770911985,3
current=2200_tbl=0_toff=3_hstrt=0_hend=14_speed=48,7775.803803289654,3
current=2200_tbl=0_toff=3_hstrt=0_hend=15_speed=48,7896.357289378179,3
current=2200_tbl=0_toff=3_hstrt=1_hend=2_speed=48,11667.921147436886,3
current=2200_tbl=0_toff=3_hstrt=1_hend=3_speed=48,11160.364962708805,3
current=2200_tbl=0_toff=3_hstrt=1_hend=4_speed=48,10527.767249582974,3
current=2200_tbl=0_toff=3_hstrt=1_hend=5_speed=48,10048.902182947659,3
current=2200_tbl=0_toff=3_hstrt=1_hend=6_speed=48,9581.8151977834,3
current=2200_tbl=0_toff=3_hstrt=1_hend=7_speed=48,9105.739102984606,3
current=2200_tbl=0_toff=3_hstrt=1_hend=8_speed=48,8844.875979755063,3
current=2200_tbl=0_toff=3_hstrt=1_hend=9_speed=48,8541.192194608937,3
current=2200_tbl=0_toff=3_hstrt=1_hend=10_speed=48,8238.475461894373,3
current=2200_tbl=0_toff=3_hstrt=1_hend=11_speed=48,8101.8474789780985,3
current=2200_tbl=0_toff=3_hstrt=1_hend=12_speed=48,8199.656330010417,3
current=2200_tbl=0_toff=3_hstrt=1_hend=13_speed=48,8066.292445048218,3
current=2200_tbl=0_toff=3_hstrt=1_hend=14_speed=48,8069.784075862892,3
current=2200_tbl=0_toff=3_hstrt=2_hend=2_speed=48,10951.293000433554,3
current=2200_tbl=0_toff=3_hstrt=2_hend=3_speed=48,10300.261802322624,3
current=2200_tbl=0_toff=3_hstrt=2_hend=4_speed=48,9802.518898260514,3
current=2200_tbl=0_toff=3_hstrt=2_hend=5_speed=48,9510.459727902831,3
current=2200_tbl=0_toff=3_hstrt=2_hend=6_speed=48,8927.597568280067,3
current=2200_tbl=0_toff=3_hstrt=2_hend=7_speed=48,8848.443092328522,3
current=2200_tbl=0_toff=3_hstrt=2_hend=8_speed=48,8458.929604034205,3
current=2200_tbl=0_toff=3_hstrt=2_hend=9_speed=48,8252.796059244,3
current=2200_tbl=0_toff=3_hstrt=2_hend=10_speed=48,8040.089840984382,3
current=2200_tbl=0_toff=3_hstrt=2_hend=11_speed=48,8111.982733272138,3
current=2200_tbl=0_toff=3_hstrt=2_hend=12_speed=48,8061.084640993312,3
current=2200_tbl=0_toff=3_hstrt=2_hend=13_speed=48,8026.221031619074,3
current=2200_tbl=0_toff=3_hstrt=3_hend=2_speed=48,10345.861491298738,3
current=2200_tbl=0_toff=3_hstrt=3_hend=3_speed=48,9775.507249465227,3
current=2200_tbl=0_toff=3_hstrt=3_hend=4_speed=48,9410.072413626986,3
current=2200_tbl=0_toff=3_hstrt=3_hend=5_speed=48,8966.392125151175,3
current=2200_tbl=0_toff=3_hstrt=3_hend=6_speed=48,8714.217852115618,3
current=2200_tbl=0_toff=3_hstrt=3_hend=7_speed=48,8435.145875646265,3
current=2200_tbl=0_toff=3_hstrt=3_hend=8_speed=48,8255.071225488144,3
current=2200_tbl=0_toff=3_hstrt=3_hend=9_speed=48,8088.287865491337,3
current=2200_tbl=0_toff=3_hstrt=3_hend=10_speed=48,8066.165950239648,3
current=2200_tbl=0_toff=3_hstrt=3_hend=11_speed=48,7846.482330198707,3
current=2200_tbl=0_toff=3_hstrt=3_hend=12_speed=48,7983.078329485502,3
current=2200_tbl=0_toff=3_hstrt=4_hend=2_speed=48,9887.35254241963,3
current=2200_tbl=0_toff=3_hstrt=4_hend=3_speed=48,9206.278897078762,3
current=2200_tbl=0_toff=3_hstrt=4_hend=4_speed=48,9052.39630385122,3
current=2200_tbl=0_toff=3_hstrt=4_hend=5_speed=48,8685.013961064562,3
current=2200_tbl=0_toff=3_hstrt=4_hend=6_speed=48,8397.92844592375,3
current=2200_tbl=0_toff=3_hstrt=4_hend=7_speed=48,8228.564249282197,3
current=2200_tbl=0_toff=3_hstrt=4_hend=8_speed=48,8049.859072505675,3
current=2200_tbl=0_toff=3_hstrt=4_hend=9_speed=48,8090.657287677213,3
current=2200_tbl=0_toff=3_hstrt=4_hend=10_speed=48,7981.235922107407,3
current=2200_tbl=0_toff=3_hstrt=4_hend=11_speed=48,8031.97529466635,3
current=2200_tbl=0_toff=3_hstrt=5_hend=2_speed=48,9366.080173432516,3
current=2200_tbl=0_toff=3_hstrt=5_hend=3_speed=48,8964.26183846049,3
current=2200_tbl=0_toff=3_hstrt=5_hend=4_speed=48,8685.47291169498,3
current=2200_tbl=0_toff=3_hstrt=5_hend=5_speed=48,8383.290994577706,3
current=2200_tbl=0_toff=3_hstrt=5_hend=6_speed=48,8267.218717109596,3
current=2200_tbl=0_toff=3_hstrt=5_hend=7_speed=48,8020.203915109366,3
current=2200_tbl=0_toff=3_hstrt=5_hend=8_speed=48,8073.650107905474,3
current=2200_tbl=0_toff=3_hstrt=5_hend=9_speed=48,7943.829779650474,3
current=2200_tbl=0_toff=3_hstrt=5_hend=10_speed=48,7969.712958898086,3
current=2200_tbl=0_toff=3_hstrt=6_hend=2_speed=48,8997.94243427238,3
current=2200_tbl=0_toff=3_hstrt=6_hend=3_speed=48,8669.007152103937,3
current=2200_tbl=0_toff=3_hstrt=6_hend=4_speed=48,8301.949853616865,3
current=2200_tbl=0_toff=3_hstrt=6_hend=5_speed=48,8257.879379811031,3
current=2200_tbl=0_toff=3_hstrt=6_hend=6_speed=48,7968.367851873377,3
current=2200_tbl=0_toff=3_hstrt=6_hend=7_speed=48,8064.053629089818,3
current=2200_tbl=0_toff=3_hstrt=6_hend=8_speed=48,8004.609283471625,3
current=2200_tbl=0_toff=3_hstrt=6_hend=9_speed=48,8066.056518592767,3
current=2200_tbl=0_toff=3_hstrt=7_hend=2_speed=48,8676.98843043359,3
current=2200_tbl=0_toff=3_hstrt=7_hend=3_speed=48,8356.154128429873,3
current=2200_tbl=0_toff=3_hstrt=7_hend=4_speed=48,8330.127776129239,3
current=2200_tbl=0_toff=3_hstrt=7_hend=5_speed=48,8055.285425731081,3
current=2200_tbl=0_toff=3_hstrt=7_hend=6_speed=48,8058.973832265726,3
current=2200_tbl=0_toff=3_hstrt=7_hend=7_speed=48,7996.620642421892,3
current=2200_tbl=0_toff=3_hstrt=7_hend=8_speed=48,8093.207666585068,3
current=2200_tbl=0_toff=4_hstrt=0_hend=2_speed=48,11332.318698620313,4
current=2200_tbl=0_toff=4_hstrt=0_hend=3_speed=48,10665.832467070435,4
current=2200_tbl=0_toff=4_hstrt=0_hend=4_speed=48,10186.911139039126,4
current=2200_tbl=0_toff=4_hstrt=0_hend=5_speed=48,9498.56309753118,4
current=2200_tbl=0_toff=4_hstrt=0_hend=6_speed=48,9030.64391505302,4
current=2200_tbl=0_toff=4_hstrt=0_hend=7_speed=48,8625.87711364204,4
current=2200_tbl=0_toff=4_hstrt=0_hend=8_speed=48,8093.8946619913995,4
current=2200_tbl=0_toff=4_hstrt=0_hend=9_speed=48,7810.790402069366,4
current=2200_tbl=0_toff=4_hstrt=0_hend=10_speed=48,7492.430308599717,4
current=2200_tbl=0_toff=4_hstrt=0_hend=11_speed=48,7246.2909187377345,4
current=2200_tbl=0_toff=4_hstrt=0_hend=12_speed=48,7289.876601279192,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=48,7175.700478246596,4
current=2200_tbl=0_toff=4_hstrt=0_hend=14_speed=48,7228.5860820818125,4
current=2200_tbl=0_toff=4_hstrt=0_hend=15_speed=48,7236.117161581013,4
current=2200_tbl=0_toff=4_hstrt=1_hend=2_speed=48,10752.09336685255,4
current=2200_tbl=0_toff=4_hstrt=1_hend=3_speed=48,10089.777110584191,4
current=2200_tbl=0_toff=4_hstrt=1_hend=4_speed=48,9564.317523470198,4
current=2200_tbl=0_toff=4_hstrt=1_hend=5_speed=48,9180.533095669167,4
current=2200_tbl=0_toff=4_hstrt=1_hend=6_speed=48,8650.296646670322,4
current=2200_tbl=0_toff=4_hstrt=1_hend=7_speed=48,8245.846598034681,4
current=2200_tbl=0_toff=4_hstrt=1_hend=8_speed=48,7873.68589411551,4
current=2200_tbl=0_toff=4_hstrt=1_hend=9_speed=48,7810.2850255553785,4
current=2200_tbl=0_toff=4_hstrt=1_hend=10_speed=48,7599.52947036376,4
current=2200_tbl=0_toff=4_hstrt=1_hend=11_speed=48,7503.160617172354,4
current=2200_tbl=0_toff=4_hstrt=1_hend=12_speed=48,7510.398752649838,4
current=2200_tbl=0_toff=4_hstrt=1_hend=13_speed=48,7545.157781419875,4
current=2200_tbl=0_toff=4_hstrt=1_hend=14_speed=48,7602.828742505663,4
current=2200_tbl=0_toff=4_hstrt=2_hend=2_speed=48,9846.477347189335,4
current=2200_tbl=0_toff=4_hstrt=2_hend=3_speed=48,9344.533194015932,4
current=2200_tbl=0_toff=4_hstrt=2_hend=4_speed=48,8849.439613249995,4
current=2200_tbl=0_toff=4_hstrt=2_hend=5_speed=48,8580.470794084868,4
current=2200_tbl=0_toff=4_hstrt=2_hend=6_speed=48,7938.342343998662,4
current=2200_tbl=0_toff=4_hstrt=2_hend=7_speed=48,7734.401628293279,4
current=2200_tbl=0_toff=4_hstrt=2_hend=8_speed=48,7583.532409369733,4
current=2200_tbl=0_toff=4_hstrt=2_hend=9_speed=48,7523.337481809419,4
current=2200_tbl=0_toff=4_hstrt=2_hend=10_speed=48,7416.23509874186,4
current=2200_tbl=0_toff=4_hstrt=2_hend=11_speed=48,7595.920584673928,4
current=2200_tbl=0_toff=4_hstrt=2_hend=12_speed=48,7640.14512693524,4
current=2200_tbl=0_toff=4_hstrt=2_hend=13_speed=48,7732.423338477593,4
current=2200_tbl=0_toff=4_hstrt=3_hend=2_speed=48,9220.178459515999,4
current=2200_tbl=0_toff=4_hstrt=3_hend=3_speed=48,8789.33110326857,4
current=2200_tbl=0_toff=4_hstrt=3_hend=4_speed=48,8436.371519019447,4
current=2200_tbl=0_toff=4_hstrt=3_hend=5_speed=48,7982.723608414762,4
current=2200_tbl=0_toff=4_hstrt=3_hend=6_speed=48,7754.353110863664,4
current=2200_tbl=0_toff=4_hstrt=3_hend=7_speed=48,7765.123512894342,4
current=2200_tbl=0_toff=4_hstrt=3_hend=8_speed=48,7490.562845815778,4
current=2200_tbl=0_toff=4_hstrt=3_hend=9_speed=48,7440.927331223556,4
current=2200_tbl=0_toff=4_hstrt=3_hend=10_speed=48,7569.738668627714,4
current=2200_tbl=0_toff=4_hstrt=3_hend=11_speed=48,7538.172727864346,4
current=2200_tbl=0_toff=4_hstrt=3_hend=12_speed=48,7700.419525190661,4
current=2200_tbl=0_toff=4_hstrt=4_hend=2_speed=48,8766.725531432989,4
current=2200_tbl=0_toff=4_hstrt=4_hend=3_speed=48,8478.098252341515,4
current=2200_tbl=0_toff=4_hstrt=4_hend=4_speed=48,8061.592346699968,4
current=2200_tbl=0_toff=4_hstrt=4_hend=5_speed=48,7764.67450257858,4
current=2200_tbl=0_toff=4_hstrt=4_hend=6_speed=48,7693.283897325518,4
current=2200_tbl=0_toff=4_hstrt=4_hend=7_speed=48,7455.828439398831,4
current=2200_tbl=0_toff=4_hstrt=4_hend=8_speed=48,7438.839654442661,4
current=2200_tbl=0_toff=4_hstrt=4_hend=9_speed=48,7586.455537664288,4
current=2200_tbl=0_toff=4_hstrt=4_hend=10_speed=48,7634.254295545393,4
current=2200_tbl=0_toff=4_hstrt=4_hend=11_speed=48,7766.697572473877,4
current=2200_tbl=0_toff=4_hstrt=5_hend=2_speed=48,8376.410513790142,4
current=2200_tbl=0_toff=4_hstrt=5_hend=3_speed=48,7999.404317958432,4
current=2200_tbl=0_toff=4_hstrt=5_hend=4_speed=48,7771.089076483522,4
current=2200_tbl=0_toff=4_hstrt=5_hend=5_speed=48,7645.570272608503,4
current=2200_tbl=0_toff=4_hstrt=5_hend=6_speed=48,7470.470874917339,4
current=2200_tbl=0_toff=4_hstrt=5_hend=7_speed=48,7419.553301366848,4
current=2200_tbl=0_toff=4_hstrt=5_hend=8_speed=48,7622.516987364355,4
current=2200_tbl=0_toff=4_hstrt=5_hend=9_speed=48,7638.674038644169,4
current=2200_tbl=0_toff=4_hstrt=5_hend=10_speed=48,7619.047896713482,4
current=2200_tbl=0_toff=4_hstrt=6_hend=2_speed=48,7956.260997181367,4
current=2200_tbl=0_toff=4_hstrt=6_hend=3_speed=48,7806.627049719793,4
current=2200_tbl=0_toff=4_hstrt=6_hend=4_speed=48,7755.455953424322,4
