file_name,median_magnitude,parameters,toff
idm_accel-20240130_025259.csv,3476.7468459965144,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3
idm_accel-20240130_025300.csv,3657.8663090488035,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=201,3
idm_accel-20240130_025301.csv,3438.376977547903,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=202,3
idm_accel-20240130_025303.csv,3685.070562794736,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=203,3
idm_accel-20240130_025304.csv,3313.73943461987,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=204,3
idm_accel-20240130_025305.csv,3243.5486207948734,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=205,3
idm_accel-20240130_025306.csv,3228.7475968442386,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=206,3
idm_accel-20240130_025308.csv,3345.0278992124568,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=207,3
idm_accel-20240130_025309.csv,3224.498138736534,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=208,3
idm_accel-20240130_025310.csv,3668.2826196265687,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=209,3
idm_accel-20240130_025311.csv,3522.798628714143,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=210,3
idm_accel-20240130_025313.csv,3208.8090200163097,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=211,3
idm_accel-20240130_025314.csv,3598.541644690109,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=212,3
idm_accel-20240130_025315.csv,3230.164033846182,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=213,3
idm_accel-20240130_025316.csv,3198.158993290057,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=214,3
idm_accel-20240130_025318.csv,3526.469681381362,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=215,3
idm_accel-20240130_025319.csv,3261.9370958264376,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=216,3
idm_accel-20240130_025320.csv,3247.9106146191757,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=217,3
idm_accel-20240130_025322.csv,3457.5422090159873,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=218,3
idm_accel-20240130_025323.csv,3516.5576457612187,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=219,3
idm_accel-20240130_025324.csv,3251.992213729904,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=220,3
