parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=117,3754.172333801898,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=118,3380.3346520380614,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=119,3779.348752163051,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=120,3451.096983525768,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=121,3485.249873615882,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=122,3504.7971116661715,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=123,3454.959000933968,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=124,3509.3018494517137,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=125,3756.7274739338495,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=126,3462.1413821543692,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=127,3400.70030476045,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=128,3131.7877996867264,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=129,3215.697162251447,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=130,2976.923100461011,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=131,2939.799809822139,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=132,2980.6594064357205,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=133,3216.5847589803716,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=134,3295.6174925441264,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=135,3301.335837716274,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=136,3248.4790689720844,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=137,3356.104219513594,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=138,3429.452987044826,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=139,3502.362629016666,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=140,3955.3979502463617,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=141,3772.025013876989,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=142,3785.60432211316,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=143,3784.062800923892,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=144,3347.6535670430158,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=145,3303.9080668913152,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=146,3412.3312440489804,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=147,3330.039300203376,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=148,3136.360311342014,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=149,3202.33283444049,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=150,3219.7090982281525,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=151,3134.3675285228287,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=152,3239.28331414241,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=153,3210.859195796591,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=154,3377.4323725415825,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=155,3437.438922506174,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=156,3514.8967891709017,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=157,3505.5492037159374,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=158,3447.382024454536,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=159,3414.359544761787,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=160,3370.5495803946146,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=161,2960.681815574468,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=162,3127.648386034835,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=163,2906.0756242930656,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=164,2840.683577799894,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=165,3090.201192782965,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=166,2858.492298469926,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=167,2655.017095515306,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=168,2953.0475773493663,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=169,2908.6150798400236,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=170,2734.8532854786413,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=171,2873.41895805327,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=172,2823.7332523157443,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=173,3036.6150194516968,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=174,2808.6465296246915,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=175,2795.478735256061,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=176,3060.0763231650835,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=177,2954.7024013978225,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=178,3287.940655878173,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=179,3640.759700227431,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=180,3944.48774396117,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=181,3658.2805935331635,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=182,4229.670134258101,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=183,3920.0171011223943,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=184,4302.402309689094,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=185,3945.374108341523,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=186,3497.793589358568,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=187,3927.983794499237,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=188,3808.67277300684,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=189,3366.2207599928797,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=190,3333.235697796227,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=191,3185.1638431240976,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=192,3664.1964519874473,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=193,3129.5833356239996,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=194,3332.216120292203,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=195,3084.226152572143,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=196,3297.548471080427,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=197,3111.701818165048,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=198,3330.8052267452967,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=199,2972.6614533045745,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3264.5357267052004,3
