file_name,median_magnitude,parameters,toff
idm_accel-20240131_233423.csv,2684.5695430821643,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=10,3
idm_accel-20240131_233437.csv,2585.203475561347,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=11,3
idm_accel-20240131_233450.csv,4215.4528507458235,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=12,3
idm_accel-20240131_233503.csv,3053.606884380685,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=13,3
idm_accel-20240131_233514.csv,2879.0272473262057,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=14,3
idm_accel-20240131_233525.csv,3885.2043449186954,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=15,3
idm_accel-20240131_233535.csv,4077.6002652910574,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=16,3
idm_accel-20240131_233544.csv,3402.4124382705695,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=17,3
idm_accel-20240131_233553.csv,3317.2750490576495,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=18,3
idm_accel-20240131_233601.csv,3298.3340976635386,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=19,3
idm_accel-20240131_233610.csv,3095.183311548763,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=20,3
idm_accel-20240131_233617.csv,3313.799979025222,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=21,3
idm_accel-20240131_233625.csv,4413.632671362546,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=22,3
idm_accel-20240131_233632.csv,4488.889963030035,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=23,3
idm_accel-20240131_233638.csv,3503.230033932185,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=24,3
idm_accel-20240131_233645.csv,3606.6850129667328,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=25,3
idm_accel-20240131_233651.csv,3454.6761989661254,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=26,3
idm_accel-20240131_233657.csv,3353.9270310392476,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=27,3
idm_accel-20240131_233703.csv,3652.5474733509245,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=28,3
idm_accel-20240131_233709.csv,3416.7061265482,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=29,3
idm_accel-20240131_233714.csv,2962.5398966619036,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=30,3
idm_accel-20240131_233720.csv,3003.4035795778973,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=31,3
idm_accel-20240131_233725.csv,3116.5590700631965,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=32,3
idm_accel-20240131_233730.csv,3243.912656287871,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=33,3
idm_accel-20240131_233735.csv,3602.459695261536,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=34,3
idm_accel-20240131_233740.csv,3893.2369306089045,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=35,3
idm_accel-20240131_233744.csv,4332.369924667518,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=36,3
idm_accel-20240131_233749.csv,5069.311422864064,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=37,3
idm_accel-20240131_233753.csv,5366.574048844405,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=38,3
idm_accel-20240131_233757.csv,5666.68842077157,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=39,3
