file_name,median_magnitude,parameters,toff
idm_accel-20240130_004857.csv,3383.5798797940724,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3
idm_accel-20240130_004858.csv,3316.47807047685,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=201,3
idm_accel-20240130_004859.csv,3084.6610242541055,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=202,3
idm_accel-20240130_004901.csv,3070.42711417577,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=203,3
idm_accel-20240130_004902.csv,3057.1456691610924,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=204,3
idm_accel-20240130_004903.csv,3064.7732348340314,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=205,3
idm_accel-20240130_004904.csv,3074.461180567713,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=206,3
idm_accel-20240130_004906.csv,3164.92885169943,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=207,3
idm_accel-20240130_004907.csv,3030.745354059925,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=208,3
idm_accel-20240130_004908.csv,2886.8012867320267,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=209,3
idm_accel-20240130_004909.csv,3184.820531531185,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=210,3
idm_accel-20240130_004911.csv,3119.548295121792,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=211,3
idm_accel-20240130_004912.csv,3185.796377644535,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=212,3
idm_accel-20240130_004913.csv,2974.3999783757336,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=213,3
idm_accel-20240130_004914.csv,3198.9616393643446,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=214,3
idm_accel-20240130_004916.csv,3244.6512036965955,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=215,3
idm_accel-20240130_004917.csv,3019.9036546983552,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=216,3
idm_accel-20240130_004918.csv,2957.6521912585645,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=217,3
idm_accel-20240130_004919.csv,3421.1943605341976,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=218,3
idm_accel-20240130_004921.csv,3109.6097225075587,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=219,3
idm_accel-20240130_004922.csv,3404.5379244679348,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=220,3
