parameters,median_magnitude,toff
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=100,8401.733590610118,2
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=101,7505.468964503052,2
