parameters,median_magnitude,toff
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=100,7924.305492151524,2
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=101,7149.256816222785,2
