file_name,median_magnitude,parameters,toff
idm_accel-20240128_193045.csv,12336.89390215692,current=2200_tbl=0_toff=1_hstrt=0_hend=2_speed=47,1
idm_accel-20240128_193051.csv,11893.474299930947,current=2200_tbl=0_toff=1_hstrt=0_hend=3_speed=47,1
idm_accel-20240128_193057.csv,11062.903428876076,current=2200_tbl=0_toff=1_hstrt=0_hend=4_speed=47,1
idm_accel-20240128_193103.csv,10507.735612170389,current=2200_tbl=0_toff=1_hstrt=0_hend=5_speed=47,1
idm_accel-20240128_193109.csv,9612.1783013446,current=2200_tbl=0_toff=1_hstrt=0_hend=6_speed=47,1
idm_accel-20240128_193115.csv,9040.980353370873,current=2200_tbl=0_toff=1_hstrt=0_hend=7_speed=47,1
idm_accel-20240128_193121.csv,8359.509982728925,current=2200_tbl=0_toff=1_hstrt=0_hend=8_speed=47,1
idm_accel-20240128_193127.csv,7812.0316346673735,current=2200_tbl=0_toff=1_hstrt=0_hend=9_speed=47,1
idm_accel-20240128_193133.csv,7261.775851634503,current=2200_tbl=0_toff=1_hstrt=0_hend=10_speed=47,1
idm_accel-20240128_193139.csv,6724.371816950152,current=2200_tbl=0_toff=1_hstrt=0_hend=11_speed=47,1
idm_accel-20240128_193145.csv,6418.449648194076,current=2200_tbl=0_toff=1_hstrt=0_hend=12_speed=47,1
idm_accel-20240128_193150.csv,6071.055285655483,current=2200_tbl=0_toff=1_hstrt=0_hend=13_speed=47,1
idm_accel-20240128_193156.csv,5808.223676651219,current=2200_tbl=0_toff=1_hstrt=0_hend=14_speed=47,1
idm_accel-20240128_193202.csv,5641.485971144102,current=2200_tbl=0_toff=1_hstrt=0_hend=15_speed=47,1
idm_accel-20240128_193208.csv,12482.59457431164,current=2200_tbl=0_toff=1_hstrt=1_hend=2_speed=47,1
idm_accel-20240128_193214.csv,11499.61294025152,current=2200_tbl=0_toff=1_hstrt=1_hend=3_speed=47,1
idm_accel-20240128_193220.csv,10463.964560940318,current=2200_tbl=0_toff=1_hstrt=1_hend=4_speed=47,1
