file_name,median_magnitude,parameters,toff
idm_accel-20240130_145703.csv,9067.32056398348,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=50,3
idm_accel-20240130_145704.csv,6685.010991767496,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=51,3
idm_accel-20240130_145705.csv,6286.796091602304,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=52,3
idm_accel-20240130_145706.csv,5754.670479844297,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=53,3
idm_accel-20240130_145708.csv,4129.436402825399,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=54,3
idm_accel-20240130_145709.csv,3180.602965418589,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3
idm_accel-20240130_145710.csv,2980.993547472406,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3
idm_accel-20240130_145711.csv,2722.675656167255,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=57,3
idm_accel-20240130_145712.csv,2792.983657631352,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=58,3
idm_accel-20240130_145713.csv,2948.6923877435474,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=59,3
idm_accel-20240130_145715.csv,3195.108305925241,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=60,3
idm_accel-20240130_145716.csv,3422.698611639965,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=61,3
idm_accel-20240130_145717.csv,3558.4828473932835,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=62,3
idm_accel-20240130_145718.csv,3411.7936499430207,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=63,3
idm_accel-20240130_145719.csv,3304.1127946393763,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=64,3
idm_accel-20240130_145720.csv,3085.883538145557,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=65,3
idm_accel-20240130_145721.csv,3247.576644950069,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=66,3
idm_accel-20240130_145723.csv,3137.51518001315,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=67,3
idm_accel-20240130_145724.csv,3122.130765183322,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=68,3
idm_accel-20240130_145725.csv,2897.5894209288645,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=69,3
idm_accel-20240130_145726.csv,2956.3570337510737,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=70,3
idm_accel-20240130_145727.csv,2740.1103885531043,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=71,3
idm_accel-20240130_145728.csv,2489.1720227895494,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=72,3
idm_accel-20240130_145729.csv,2440.136692263977,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3
idm_accel-20240130_145731.csv,2386.047488586522,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=74,3
idm_accel-20240130_145732.csv,2401.836412916742,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3
idm_accel-20240130_145733.csv,2637.736638576896,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3
idm_accel-20240130_145734.csv,3041.755709765414,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3
idm_accel-20240130_145735.csv,3118.265449768789,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3
idm_accel-20240130_145736.csv,3566.180845332499,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3
idm_accel-20240130_145737.csv,3892.96011944053,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3
idm_accel-20240130_145739.csv,4356.603695562402,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=81,3
idm_accel-20240130_145740.csv,4747.115573088829,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=82,3
idm_accel-20240130_145741.csv,4759.435627450226,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=83,3
idm_accel-20240130_145742.csv,4829.568190244876,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=84,3
idm_accel-20240130_145743.csv,4746.299189933874,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=85,3
idm_accel-20240130_145744.csv,4913.382489944775,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=86,3
idm_accel-20240130_145746.csv,5204.661614378612,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=87,3
idm_accel-20240130_145747.csv,5861.927462508633,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=88,3
idm_accel-20240130_145748.csv,6876.6479552194,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=89,3
idm_accel-20240130_145749.csv,8694.305896992719,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=90,3
idm_accel-20240130_145750.csv,9495.790132070442,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=91,3
idm_accel-20240130_145751.csv,10026.607839866638,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=92,3
idm_accel-20240130_145752.csv,10577.955768521564,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=93,3
idm_accel-20240130_145754.csv,11207.011299390764,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=94,3
idm_accel-20240130_145755.csv,11543.954026908434,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=95,3
idm_accel-20240130_145756.csv,12020.446079720376,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=96,3
idm_accel-20240130_145757.csv,10813.027931620541,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=97,3
idm_accel-20240130_145758.csv,9924.539721910201,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=98,3
idm_accel-20240130_145759.csv,8540.692864019373,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=99,3
idm_accel-20240130_145800.csv,6310.401634531703,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,3
idm_accel-20240130_145802.csv,5643.723959967175,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,3
idm_accel-20240130_145803.csv,4498.090080849801,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=102,3
idm_accel-20240130_145804.csv,3609.249274922325,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=103,3
idm_accel-20240130_145805.csv,3435.2727387705445,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=104,3
idm_accel-20240130_145806.csv,3560.9820170267485,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=105,3
idm_accel-20240130_145807.csv,3531.7700297717797,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3
idm_accel-20240130_145808.csv,3036.2402336466803,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=107,3
idm_accel-20240130_145810.csv,3165.665129091602,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3
idm_accel-20240130_145811.csv,2905.0141069285014,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=109,3
idm_accel-20240130_145812.csv,2964.1222179335423,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=110,3
idm_accel-20240130_145813.csv,3122.824692683726,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=111,3
idm_accel-20240130_145814.csv,3232.62267199037,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3
