file_name,median_magnitude,parameters,toff
idm_accel-20240130_030602.csv,3354.9895703694738,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3
idm_accel-20240130_030603.csv,3222.3667395185134,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=201,3
idm_accel-20240130_030604.csv,3212.854490618794,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=202,3
idm_accel-20240130_030605.csv,3105.1752553354286,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=203,3
idm_accel-20240130_030606.csv,3258.2683265688634,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=204,3
idm_accel-20240130_030607.csv,2912.884015506309,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=205,3
idm_accel-20240130_030608.csv,3023.136179362432,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=206,3
idm_accel-20240130_030610.csv,2938.1800413727906,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=207,3
idm_accel-20240130_030611.csv,2936.286436095951,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=208,3
idm_accel-20240130_030612.csv,3138.3993169608143,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=209,3
idm_accel-20240130_030613.csv,3060.1868564139063,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=210,3
idm_accel-20240130_030614.csv,3171.87898442181,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=211,3
idm_accel-20240130_030615.csv,3002.168652534554,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=212,3
idm_accel-20240130_030616.csv,3190.2494175371635,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=213,3
idm_accel-20240130_030618.csv,2922.013026029195,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=214,3
idm_accel-20240130_030619.csv,3300.9989733178795,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=215,3
idm_accel-20240130_030620.csv,3226.4423595147196,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=216,3
idm_accel-20240130_030621.csv,3161.412520107027,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=217,3
idm_accel-20240130_030622.csv,2941.264801894512,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=218,3
idm_accel-20240130_030623.csv,3029.7838692613113,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=219,3
idm_accel-20240130_030624.csv,3345.380891968566,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=220,3
