file_name,median_magnitude,parameters,toff
idm_accel-20240213_010208.csv,16752.86511128673,current=2000_tbl=0_toff=1_hstrt=0_hend=2_speed=47,1
idm_accel-20240213_010212.csv,18060.96423236189,current=2000_tbl=0_toff=1_hstrt=0_hend=3_speed=47,1
idm_accel-20240213_010216.csv,15418.119614301877,current=2000_tbl=0_toff=1_hstrt=0_hend=4_speed=47,1
idm_accel-20240213_010220.csv,16354.534158885912,current=2000_tbl=0_toff=1_hstrt=0_hend=5_speed=47,1
idm_accel-20240213_010224.csv,13892.779656806213,current=2000_tbl=0_toff=1_hstrt=0_hend=6_speed=47,1
idm_accel-20240213_010227.csv,14540.236240599763,current=2000_tbl=0_toff=1_hstrt=0_hend=7_speed=47,1
idm_accel-20240213_010231.csv,12619.728617787712,current=2000_tbl=0_toff=1_hstrt=0_hend=8_speed=47,1
idm_accel-20240213_010235.csv,12927.183190843742,current=2000_tbl=0_toff=1_hstrt=0_hend=9_speed=47,1
idm_accel-20240213_010239.csv,12529.831538320504,current=2000_tbl=0_toff=1_hstrt=0_hend=10_speed=47,1
idm_accel-20240213_010243.csv,12749.548117800874,current=2000_tbl=0_toff=1_hstrt=0_hend=11_speed=47,1
idm_accel-20240213_010247.csv,11612.172213324891,current=2000_tbl=0_toff=1_hstrt=0_hend=12_speed=47,1
idm_accel-20240213_010251.csv,11680.384127776295,current=2000_tbl=0_toff=1_hstrt=0_hend=13_speed=47,1
idm_accel-20240213_010254.csv,10842.931188954404,current=2000_tbl=0_toff=1_hstrt=0_hend=14_speed=47,1
idm_accel-20240213_010258.csv,10821.631510247102,current=2000_tbl=0_toff=1_hstrt=0_hend=15_speed=47,1
idm_accel-20240213_010302.csv,17253.724852270072,current=2000_tbl=0_toff=1_hstrt=1_hend=2_speed=47,1
idm_accel-20240213_010306.csv,18507.981632009538,current=2000_tbl=0_toff=1_hstrt=1_hend=3_speed=47,1
idm_accel-20240213_010310.csv,15794.61494860469,current=2000_tbl=0_toff=1_hstrt=1_hend=4_speed=47,1
