file_name,median_magnitude,parameters,toff
idm_accel-20240130_150839.csv,13014.497041532159,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=50,3
idm_accel-20240130_150840.csv,9461.423314656902,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=51,3
idm_accel-20240130_150842.csv,10621.198842423231,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=52,3
idm_accel-20240130_150843.csv,9065.728398005322,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=53,3
idm_accel-20240130_150844.csv,7936.834476225357,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=54,3
idm_accel-20240130_150845.csv,5222.757508995466,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3
idm_accel-20240130_150847.csv,4308.77227534972,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3
idm_accel-20240130_150848.csv,3482.425360058557,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=57,3
idm_accel-20240130_150849.csv,2648.887415076143,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=58,3
idm_accel-20240130_150850.csv,2235.8254277555916,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=59,3
idm_accel-20240130_150851.csv,2066.6106667176214,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=60,3
idm_accel-20240130_150852.csv,1795.6065521174614,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=61,3
idm_accel-20240130_150853.csv,1780.007994680736,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=62,3
idm_accel-20240130_150855.csv,1872.2319382878034,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=63,3
idm_accel-20240130_150856.csv,1825.0601324113754,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=64,3
idm_accel-20240130_150857.csv,1897.0418741412393,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=65,3
idm_accel-20240130_150858.csv,1950.3619648200595,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=66,3
idm_accel-20240130_150859.csv,1982.239899427952,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=67,3
idm_accel-20240130_150900.csv,2176.665103436985,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=68,3
idm_accel-20240130_150901.csv,2190.5780389902047,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=69,3
idm_accel-20240130_150902.csv,2530.950878125279,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=70,3
idm_accel-20240130_150903.csv,2788.2202737550947,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=71,3
idm_accel-20240130_150904.csv,2455.1106810883844,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=72,3
idm_accel-20240130_150905.csv,2359.2594852149205,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3
idm_accel-20240130_150906.csv,2307.7272516598096,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=74,3
idm_accel-20240130_150907.csv,2710.849565332598,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3
idm_accel-20240130_150908.csv,2984.7812191838257,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3
idm_accel-20240130_150909.csv,3181.692269336541,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3
idm_accel-20240130_150910.csv,3446.539568398951,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3
idm_accel-20240130_150911.csv,4114.445131281016,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3
idm_accel-20240130_150912.csv,4251.188047716669,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3
idm_accel-20240130_150913.csv,4498.27868350094,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=81,3
