file_name,median_magnitude,parameters,toff
idm_accel-20240130_151408.csv,13085.238834762604,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=50,3
idm_accel-20240130_151410.csv,9597.69467872681,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=51,3
idm_accel-20240130_151411.csv,10294.174689551095,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=52,3
idm_accel-20240130_151412.csv,8596.302282875497,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=53,3
idm_accel-20240130_151413.csv,7511.2810615955295,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=54,3
idm_accel-20240130_151415.csv,4945.827258056265,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3
idm_accel-20240130_151416.csv,4163.59706350388,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3
idm_accel-20240130_151417.csv,3193.642438489553,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=57,3
idm_accel-20240130_151418.csv,2215.028631638814,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=58,3
idm_accel-20240130_151419.csv,2010.1634232327865,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=59,3
idm_accel-20240130_151420.csv,1699.7102129731861,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=60,3
idm_accel-20240130_151421.csv,1698.495991327421,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=61,3
idm_accel-20240130_151423.csv,1818.7581437943982,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=62,3
idm_accel-20240130_151424.csv,1861.7777647071682,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=63,3
idm_accel-20240130_151425.csv,1976.9147968881337,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=64,3
idm_accel-20240130_151426.csv,1965.4981214087277,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=65,3
idm_accel-20240130_151427.csv,2071.09651818446,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=66,3
idm_accel-20240130_151428.csv,2005.7695009037411,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=67,3
idm_accel-20240130_151429.csv,2027.2597713145271,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=68,3
idm_accel-20240130_151430.csv,2271.8841834946566,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=69,3
idm_accel-20240130_151431.csv,2766.097761409859,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=70,3
idm_accel-20240130_151432.csv,2973.5753295685763,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=71,3
idm_accel-20240130_151433.csv,2610.1190766197637,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=72,3
idm_accel-20240130_151434.csv,2486.910635134012,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3
idm_accel-20240130_151435.csv,2433.0715018310393,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=74,3
idm_accel-20240130_151436.csv,2643.3374065399667,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3
idm_accel-20240130_151437.csv,2841.2217776550788,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3
idm_accel-20240130_151438.csv,3319.825704339734,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3
idm_accel-20240130_151439.csv,3478.655547215314,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3
idm_accel-20240130_151440.csv,3930.0103736377673,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3
idm_accel-20240130_151441.csv,4521.570327548281,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3
idm_accel-20240130_151442.csv,4550.528894938254,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=81,3
idm_accel-20240130_151443.csv,4744.662588842267,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=82,3
idm_accel-20240130_151444.csv,5283.043452580521,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=83,3
idm_accel-20240130_151445.csv,5234.609710731608,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=84,3
idm_accel-20240130_151446.csv,5209.767408613828,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=85,3
idm_accel-20240130_151447.csv,5220.850840017625,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=86,3
idm_accel-20240130_151448.csv,5355.94141910082,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=87,3
idm_accel-20240130_151449.csv,6146.903761350239,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=88,3
idm_accel-20240130_151450.csv,7418.01416108739,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=89,3
idm_accel-20240130_151451.csv,8592.78809004056,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=90,3
idm_accel-20240130_151452.csv,10523.291477744064,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=91,3
idm_accel-20240130_151453.csv,11720.912956310534,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=92,3
idm_accel-20240130_151454.csv,12584.835838907498,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=93,3
idm_accel-20240130_151455.csv,13380.45689220308,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=94,3
idm_accel-20240130_151456.csv,13433.039189345462,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=95,3
idm_accel-20240130_151457.csv,12980.437146577218,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=96,3
idm_accel-20240130_151458.csv,12598.220885325778,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=97,3
idm_accel-20240130_151459.csv,10819.364189732414,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=98,3
idm_accel-20240130_151500.csv,9428.255485201917,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=99,3
idm_accel-20240130_151501.csv,7758.351281052353,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,3
idm_accel-20240130_151502.csv,6446.939145435147,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,3
idm_accel-20240130_151503.csv,4863.008807392054,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=102,3
idm_accel-20240130_151504.csv,4007.576056605381,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=103,3
idm_accel-20240130_151505.csv,4170.942534533651,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=104,3
idm_accel-20240130_151506.csv,3939.866709881028,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=105,3
idm_accel-20240130_151507.csv,3887.67773484159,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3
idm_accel-20240130_151508.csv,3731.499816006866,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=107,3
idm_accel-20240130_151510.csv,3213.257650936889,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3
idm_accel-20240130_151511.csv,3358.7082154815,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=109,3
idm_accel-20240130_151512.csv,3441.5997222199294,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=110,3
idm_accel-20240130_151513.csv,3078.690127328404,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=111,3
idm_accel-20240130_151514.csv,3511.1569364779393,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3
idm_accel-20240130_151515.csv,3742.2436525782514,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=113,3
idm_accel-20240130_151516.csv,3704.967821352893,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=114,3
idm_accel-20240130_151517.csv,3670.544622876487,current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=115,3
