file_name,median_magnitude,parameters,toff
idm_accel-20240201_222207.csv,6010.732775633567,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=450,4
idm_accel-20240201_222208.csv,5409.3844832373925,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=451,4
idm_accel-20240201_222210.csv,5168.251275521308,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=452,4
idm_accel-20240201_222212.csv,5408.7744541943275,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=453,4
idm_accel-20240201_222213.csv,5344.744058274765,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=454,4
idm_accel-20240201_222215.csv,5154.744530543309,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=455,4
idm_accel-20240201_222216.csv,5562.197837047621,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=456,4
idm_accel-20240201_222218.csv,5812.159108801141,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=457,4
idm_accel-20240201_222220.csv,5518.879754058898,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=458,4
idm_accel-20240201_222221.csv,5256.548123981201,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=459,4
idm_accel-20240201_222223.csv,5350.320259171876,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=460,4
idm_accel-20240201_222225.csv,5462.0403864575765,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=461,4
idm_accel-20240201_222226.csv,5358.147074494594,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=462,4
idm_accel-20240201_222228.csv,5168.162542679362,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=463,4
idm_accel-20240201_222229.csv,5311.954960135465,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=464,4
idm_accel-20240201_222231.csv,6053.1147447934945,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=465,4
idm_accel-20240201_222233.csv,5531.766538299351,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=466,4
idm_accel-20240201_222234.csv,5909.42128681818,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=467,4
idm_accel-20240201_222236.csv,6207.6214598572205,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=468,4
idm_accel-20240201_222237.csv,6587.007042502439,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=469,4
idm_accel-20240201_222239.csv,6787.004003758628,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=470,4
idm_accel-20240201_222241.csv,7294.606768695985,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=471,4
idm_accel-20240201_222242.csv,7476.261855732097,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=472,4
idm_accel-20240201_222244.csv,6857.69907226282,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=473,4
idm_accel-20240201_222246.csv,6236.446740863244,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=474,4
idm_accel-20240201_222247.csv,6608.310595943287,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=475,4
idm_accel-20240201_222249.csv,6604.1778418693175,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=476,4
idm_accel-20240201_222250.csv,6713.712703976087,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=477,4
