parameters,median_magnitude,toff
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=102,6913.202464771936,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=103,6242.384867466244,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=104,5879.477653702649,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=105,5130.771269904354,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=106,4452.239278952863,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=107,4417.375372637017,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=108,4224.9838429921965,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=109,4026.24145278757,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=110,4150.692294766341,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=111,4160.925183435167,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=112,4166.338701898139,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=113,4273.055060133112,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=114,4409.212115212068,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=115,4398.043531410336,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=116,4625.748791463837,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=117,4667.732828367905,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=118,4526.055296014178,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=119,4631.524787394587,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=120,4581.743875742474,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=121,4469.220922096533,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=122,4314.809712106666,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=123,4440.156552770939,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=124,4212.145865159587,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=125,4185.461690956795,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=126,4113.441912089973,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=127,3852.073305409282,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=128,3529.400383901947,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=129,3364.0721202979075,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=130,3042.0082204083565,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=131,2984.6371544610283,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=132,2958.5474540463756,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=133,2909.582903887762,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=134,2889.8281827105893,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=135,2863.2169463015894,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=136,2774.2830958135073,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=137,2708.8099739957697,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=138,2735.2011960819564,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=139,2751.2867101696033,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=140,2809.9786393979193,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=141,2645.925401918069,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=142,2689.5741480417623,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=143,2707.462012156104,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=144,2649.6230739126177,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=145,2686.7934740593296,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=146,2730.745914263275,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=147,2800.241720966379,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=148,2838.5237019049737,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=149,2745.0584422986885,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=150,2931.3476390828346,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=151,2857.168478440848,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=152,2803.997564893165,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=153,2766.9679931842625,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=154,2726.12845546448,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=155,2684.7787877220917,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=156,2789.233615761189,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=157,2817.6662593145675,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=158,2768.397065499989,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=159,2754.097947766815,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=160,2835.4828547265824,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=161,2934.392760480377,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=162,2756.3935925661654,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=163,2919.9799661593697,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=164,2854.878425771626,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=165,2835.9518268851,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=166,3004.727709227195,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=167,3086.860458933733,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=168,3063.105702700482,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=169,3161.3073532446847,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=170,3279.5772946796524,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=171,3337.08771093831,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=172,3502.609150382198,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=173,3497.7508173453557,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=174,3693.8395698432973,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=175,4103.575039983977,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=176,4268.369397453109,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=177,4221.849214539114,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=178,4947.020881939604,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=179,5053.9347783478415,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=180,5106.274810939375,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=181,5844.298953186686,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=182,5097.270350667164,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=183,6001.632747153659,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=184,5841.854013115522,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=185,5618.8949469346,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=186,4773.6562715793325,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=187,4843.829134350238,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=188,5418.855042679426,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=189,4831.32572979987,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=190,4418.772738689027,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=191,3981.697727757925,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=192,4344.353933800093,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=193,4326.062037648818,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=194,4174.3136512267165,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=195,3961.0632023441854,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=196,3804.1852163734757,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=197,3685.549769197755,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=198,3980.3619704747707,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=199,3880.545212933077,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=200,4346.881307879312,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=201,3962.3711974344933,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=202,3839.254276037862,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=203,3640.514094024955,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=204,3984.006237739554,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=205,3708.3980950515843,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=206,3922.5704509003026,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=207,3598.6553033677965,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=208,3339.453898129796,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=209,3411.4727193454783,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=210,3777.1488728826243,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=211,3588.690264215865,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=212,3582.525795464101,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=213,3669.7027180599566,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=214,3384.7931446997536,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=215,3482.993202737558,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=216,3568.292319825168,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=217,3335.620447989464,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=218,3692.1881097202613,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=219,3553.1243290676493,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=220,3442.812038478984,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=221,3282.5229126901804,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=222,3344.107144164523,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=223,3521.01681109781,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=224,3402.697690556916,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=225,3468.305864329056,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=226,3561.5357188939447,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=227,3298.3758079337076,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=228,3375.086662155608,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=229,3271.8270121865357,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=230,3588.833392798507,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=231,3147.1359627865363,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=232,3302.6412980579184,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=233,3383.7851908986268,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=234,3280.8667650694656,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=235,3335.4692209487876,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=236,3492.2300648306086,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=237,3369.316309924465,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=238,3302.092708357228,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=239,3468.6983451344854,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=240,3621.1221717391463,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=241,3444.709588738354,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=242,3527.6625820184695,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=243,3141.12323279789,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=244,3261.1607771810086,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=245,3590.5895699894854,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=246,3339.718229569035,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=247,3427.660711031398,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=248,3387.520385437867,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=249,3256.7490521396758,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=250,3480.4989413545463,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=251,3508.409883086097,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=252,3637.2612023629385,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=253,3510.2597446310556,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=254,3431.2325720692097,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=255,3361.8477474189017,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=256,3720.2072744893444,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=257,3430.3454317860032,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=258,3469.1610285581173,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=259,3511.911101328974,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=260,3495.127714265265,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=261,3467.194726359241,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=262,3445.378475593476,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=263,3261.718025115734,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=264,3523.3424981828102,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=265,3471.9692206872096,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=266,3688.8673251762425,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=267,3582.491780704012,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=268,3532.887734110321,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=269,3601.430048645819,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=270,3823.2124648526947,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=271,3609.531962816404,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=272,3525.5918146988697,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=273,3862.3656975817007,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=274,3788.4244139273833,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=275,4128.2313285572845,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=276,4364.825965318336,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=277,4658.368336489373,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=278,4804.057359503709,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=279,4986.314080933863,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=280,5104.246851649731,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=281,5341.9696459759325,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=282,5199.853256530901,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=283,4735.878538781706,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=284,4532.160072200737,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=285,4924.581466717038,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=286,4684.529435360679,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=287,4747.245054908295,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=288,4424.974364178917,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=289,4217.107413045343,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=290,4110.899329052349,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=291,3816.803279928653,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=292,4027.2246611971805,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=293,3725.8301105623605,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=294,3549.2786611312617,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=295,3685.2200271680254,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=296,3405.1539007269594,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=297,3358.3812830928964,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=298,3479.420052595588,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=299,3524.749506175097,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=300,3259.7925826752567,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=301,3258.1979432078883,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=302,3399.095240375042,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=303,3352.3459944346687,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=304,3461.291467924491,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=305,3408.3796297223944,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=306,3371.120957422892,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=307,3179.827908542174,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=308,3074.069873157133,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=309,3460.4919837215375,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=310,3624.719331740792,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=311,3571.8632298307853,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=312,3472.161980507817,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=313,3399.7124027895607,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=314,3376.5917566803705,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=315,3378.1735766603397,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=316,3353.987859180258,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=317,3372.033572457528,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=318,3431.9091577993004,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=319,3391.1649368051567,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=320,3164.547337732402,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=321,3245.545011451137,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=322,3463.9969552461143,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=323,3297.4354742062387,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=324,3424.5454049173263,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=325,3256.413519453506,4
