parameters,median_magnitude,toff
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=100,8670.77774440513,2
current=2200_tbl=0_toff=2_hstrt=2_hend=2_speed=101,7806.069720130734,2
