file_name,median_magnitude,parameters,toff
idm_accel-20240201_215406.csv,300.508075527815,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=5,4
idm_accel-20240201_215430.csv,450.00801943139237,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=6,4
idm_accel-20240201_215449.csv,463.01656506487285,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=7,4
idm_accel-20240201_215506.csv,678.1806002046022,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=8,4
idm_accel-20240201_215521.csv,558.0287795200682,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=9,4
idm_accel-20240201_215535.csv,419.36135331325966,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=10,4
idm_accel-20240201_215547.csv,476.87304527657,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=11,4
idm_accel-20240201_215558.csv,973.0242890518866,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=12,4
idm_accel-20240201_215608.csv,763.7615875643925,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=13,4
idm_accel-20240201_215618.csv,476.45214573058047,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=14,4
idm_accel-20240201_215626.csv,568.692196356146,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=15,4
idm_accel-20240201_215635.csv,613.8874988900416,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=16,4
idm_accel-20240201_215642.csv,657.2508742636212,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=17,4
idm_accel-20240201_215650.csv,798.2140507883367,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=18,4
idm_accel-20240201_215657.csv,818.0605549225651,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=19,4
idm_accel-20240201_215703.csv,913.5816773175688,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=20,4
idm_accel-20240201_215710.csv,986.143733721934,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=21,4
idm_accel-20240201_215716.csv,1126.913866367283,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=22,4
idm_accel-20240201_215721.csv,1554.2149604230726,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=23,4
idm_accel-20240201_215727.csv,2170.367235883521,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=24,4
idm_accel-20240201_215733.csv,1933.9074034457794,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=25,4
idm_accel-20240201_215738.csv,1511.9909511528026,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=26,4
idm_accel-20240201_215743.csv,1297.348048899937,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=27,4
idm_accel-20240201_215748.csv,1230.3261656786117,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=28,4
idm_accel-20240201_215752.csv,1236.9012102514846,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=29,4
idm_accel-20240201_215757.csv,1198.641704757482,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=30,4
idm_accel-20240201_215801.csv,1258.40296095286,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=31,4
idm_accel-20240201_215806.csv,1239.9838292633742,current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=32,4
