parameters,median_magnitude,toff
current=2000_tbl=0_toff=1_hstrt=2_hend=4_speed=47,16505.523447237963,1
current=2000_tbl=0_toff=1_hstrt=2_hend=5_speed=47,15818.253917684475,1
current=2000_tbl=0_toff=1_hstrt=2_hend=6_speed=47,15067.189351757192,1
current=2000_tbl=0_toff=1_hstrt=2_hend=7_speed=47,14420.300251462128,1
current=2000_tbl=0_toff=1_hstrt=2_hend=8_speed=47,13850.219664866077,1
current=2000_tbl=0_toff=1_hstrt=2_hend=9_speed=47,13303.432314814825,1
current=2000_tbl=0_toff=1_hstrt=2_hend=10_speed=47,12818.988948617316,1
current=2000_tbl=0_toff=1_hstrt=2_hend=11_speed=47,12370.694249329023,1
current=2000_tbl=0_toff=1_hstrt=2_hend=12_speed=47,11983.729053184732,1
current=2000_tbl=0_toff=1_hstrt=2_hend=13_speed=47,11741.892833668837,1
current=2000_tbl=0_toff=1_hstrt=3_hend=2_speed=47,17520.747464868407,1
current=2000_tbl=0_toff=1_hstrt=3_hend=3_speed=47,16435.52529662868,1
current=2000_tbl=0_toff=1_hstrt=3_hend=4_speed=47,15860.877070639544,1
current=2000_tbl=0_toff=1_hstrt=3_hend=5_speed=47,15040.259730549307,1
current=2000_tbl=0_toff=1_hstrt=3_hend=6_speed=47,14501.583599517864,1
current=2000_tbl=0_toff=1_hstrt=3_hend=7_speed=47,13838.229032319437,1
current=2000_tbl=0_toff=1_hstrt=3_hend=8_speed=47,13224.79257550236,1
current=2000_tbl=0_toff=1_hstrt=3_hend=9_speed=47,12893.477286907771,1
current=2000_tbl=0_toff=1_hstrt=3_hend=10_speed=47,12544.766363203446,1
current=2000_tbl=0_toff=1_hstrt=3_hend=11_speed=47,12006.2840981058,1
current=2000_tbl=0_toff=1_hstrt=3_hend=12_speed=47,11759.684893390926,1
current=2000_tbl=0_toff=1_hstrt=4_hend=2_speed=47,16413.469291238907,1
current=2000_tbl=0_toff=1_hstrt=4_hend=3_speed=47,15824.453003661896,1
current=2000_tbl=0_toff=1_hstrt=4_hend=4_speed=47,15075.775128031724,1
current=2000_tbl=0_toff=1_hstrt=4_hend=5_speed=47,14308.94294635878,1
current=2000_tbl=0_toff=1_hstrt=4_hend=6_speed=47,14017.496224406286,1
current=2000_tbl=0_toff=1_hstrt=4_hend=7_speed=47,13456.707499821181,1
current=2000_tbl=0_toff=1_hstrt=4_hend=8_speed=47,13022.574798605634,1
current=2000_tbl=0_toff=1_hstrt=4_hend=9_speed=47,12494.57118561339,1
current=2000_tbl=0_toff=1_hstrt=4_hend=10_speed=47,12200.283818326598,1
current=2000_tbl=0_toff=1_hstrt=4_hend=11_speed=47,11670.98435881594,1
current=2000_tbl=0_toff=1_hstrt=5_hend=2_speed=47,15890.411471965295,1
current=2000_tbl=0_toff=1_hstrt=5_hend=3_speed=47,15082.32651941338,1
current=2000_tbl=0_toff=1_hstrt=5_hend=4_speed=47,14187.514208634006,1
current=2000_tbl=0_toff=1_hstrt=5_hend=5_speed=47,13998.682335558702,1
current=2000_tbl=0_toff=1_hstrt=5_hend=6_speed=47,13198.82223341033,1
current=2000_tbl=0_toff=1_hstrt=5_hend=7_speed=47,12917.275494901261,1
current=2000_tbl=0_toff=1_hstrt=5_hend=8_speed=47,12444.829006393626,1
current=2000_tbl=0_toff=1_hstrt=5_hend=9_speed=47,12150.578844173673,1
current=2000_tbl=0_toff=1_hstrt=5_hend=10_speed=47,11750.349537060585,1
current=2000_tbl=0_toff=1_hstrt=6_hend=2_speed=47,15154.818416801574,1
current=2000_tbl=0_toff=1_hstrt=6_hend=3_speed=47,14551.50153230856,1
current=2000_tbl=0_toff=1_hstrt=6_hend=4_speed=47,13933.98201055762,1
current=2000_tbl=0_toff=1_hstrt=6_hend=5_speed=47,13232.203072249768,1
current=2000_tbl=0_toff=1_hstrt=6_hend=6_speed=47,12852.376686284957,1
current=2000_tbl=0_toff=1_hstrt=6_hend=7_speed=47,12452.932166648063,1
current=2000_tbl=0_toff=1_hstrt=6_hend=8_speed=47,12146.150069575831,1
current=2000_tbl=0_toff=1_hstrt=6_hend=9_speed=47,11688.049161518846,1
current=2000_tbl=0_toff=1_hstrt=7_hend=2_speed=47,14533.647166404076,1
current=2000_tbl=0_toff=1_hstrt=7_hend=3_speed=47,14108.456503321002,1
current=2000_tbl=0_toff=1_hstrt=7_hend=4_speed=47,13377.494598937152,1
current=2000_tbl=0_toff=1_hstrt=7_hend=5_speed=47,12871.211856762235,1
current=2000_tbl=0_toff=1_hstrt=7_hend=6_speed=47,12397.657909090061,1
current=2000_tbl=0_toff=1_hstrt=7_hend=7_speed=47,12154.763617792392,1
current=2000_tbl=0_toff=1_hstrt=7_hend=8_speed=47,11779.217135893703,1
current=2000_tbl=0_toff=2_hstrt=0_hend=2_speed=47,16665.278136001463,2
current=2000_tbl=0_toff=2_hstrt=0_hend=3_speed=47,16127.690704241864,2
current=2000_tbl=0_toff=2_hstrt=0_hend=4_speed=47,15463.370638347284,2
current=2000_tbl=0_toff=2_hstrt=0_hend=5_speed=47,14582.473627077472,2
current=2000_tbl=0_toff=2_hstrt=0_hend=6_speed=47,14087.703106357741,2
current=2000_tbl=0_toff=2_hstrt=0_hend=7_speed=47,13529.957951551754,2
current=2000_tbl=0_toff=2_hstrt=0_hend=8_speed=47,12954.804610406789,2
current=2000_tbl=0_toff=2_hstrt=0_hend=9_speed=47,12415.599431593788,2
current=2000_tbl=0_toff=2_hstrt=0_hend=10_speed=47,12106.229002937402,2
current=2000_tbl=0_toff=2_hstrt=0_hend=11_speed=47,11744.865021220245,2
current=2000_tbl=0_toff=2_hstrt=0_hend=12_speed=47,11617.276339145714,2
current=2000_tbl=0_toff=2_hstrt=0_hend=13_speed=47,11453.778426631452,2
current=2000_tbl=0_toff=2_hstrt=0_hend=14_speed=47,11346.449786760339,2
current=2000_tbl=0_toff=2_hstrt=0_hend=15_speed=47,11327.781527905101,2
current=2000_tbl=0_toff=2_hstrt=1_hend=2_speed=47,15791.073528112644,2
current=2000_tbl=0_toff=2_hstrt=1_hend=3_speed=47,15076.769763220167,2
current=2000_tbl=0_toff=2_hstrt=1_hend=4_speed=47,14355.030199210943,2
current=2000_tbl=0_toff=2_hstrt=1_hend=5_speed=47,13888.697960043104,2
current=2000_tbl=0_toff=2_hstrt=1_hend=6_speed=47,13226.290291578702,2
current=2000_tbl=0_toff=2_hstrt=1_hend=7_speed=47,12960.334667270748,2
current=2000_tbl=0_toff=2_hstrt=1_hend=8_speed=47,12400.655529193733,2
current=2000_tbl=0_toff=2_hstrt=1_hend=9_speed=47,12077.821134529957,2
current=2000_tbl=0_toff=2_hstrt=1_hend=10_speed=47,11768.722051897508,2
current=2000_tbl=0_toff=2_hstrt=1_hend=11_speed=47,11598.03279286259,2
current=2000_tbl=0_toff=2_hstrt=1_hend=12_speed=47,11458.530084555105,2
current=2000_tbl=0_toff=2_hstrt=1_hend=13_speed=47,11576.924611346025,2
current=2000_tbl=0_toff=2_hstrt=1_hend=14_speed=47,11478.557810070757,2
current=2000_tbl=0_toff=2_hstrt=2_hend=2_speed=47,15227.510484567902,2
current=2000_tbl=0_toff=2_hstrt=2_hend=3_speed=47,14456.863696319202,2
current=2000_tbl=0_toff=2_hstrt=2_hend=4_speed=47,13802.446111725207,2
current=2000_tbl=0_toff=2_hstrt=2_hend=5_speed=47,13347.894777955818,2
current=2000_tbl=0_toff=2_hstrt=2_hend=6_speed=47,12859.488689065065,2
current=2000_tbl=0_toff=2_hstrt=2_hend=7_speed=47,12365.707743899791,2
current=2000_tbl=0_toff=2_hstrt=2_hend=8_speed=47,11931.505804399634,2
current=2000_tbl=0_toff=2_hstrt=2_hend=9_speed=47,11855.396189493651,2
current=2000_tbl=0_toff=2_hstrt=2_hend=10_speed=47,11810.855717688431,2
current=2000_tbl=0_toff=2_hstrt=2_hend=11_speed=47,11501.244394756413,2
current=2000_tbl=0_toff=2_hstrt=2_hend=12_speed=47,11492.614814024235,2
current=2000_tbl=0_toff=2_hstrt=2_hend=13_speed=47,11378.210917353457,2
current=2000_tbl=0_toff=2_hstrt=3_hend=2_speed=47,14365.82605568726,2
current=2000_tbl=0_toff=2_hstrt=3_hend=3_speed=47,13798.905141434381,2
current=2000_tbl=0_toff=2_hstrt=3_hend=4_speed=47,13268.612016964142,2
current=2000_tbl=0_toff=2_hstrt=3_hend=5_speed=47,12926.016049504464,2
current=2000_tbl=0_toff=2_hstrt=3_hend=6_speed=47,12420.86439152788,2
current=2000_tbl=0_toff=2_hstrt=3_hend=7_speed=47,11967.429870996455,2
current=2000_tbl=0_toff=2_hstrt=3_hend=8_speed=47,11751.32610738352,2
current=2000_tbl=0_toff=2_hstrt=3_hend=9_speed=47,11791.102515911858,2
current=2000_tbl=0_toff=2_hstrt=3_hend=10_speed=47,11580.540922215496,2
current=2000_tbl=0_toff=2_hstrt=3_hend=11_speed=47,11494.975814494643,2
current=2000_tbl=0_toff=2_hstrt=3_hend=12_speed=47,11580.296804828075,2
current=2000_tbl=0_toff=2_hstrt=4_hend=2_speed=47,14017.595794145916,2
current=2000_tbl=0_toff=2_hstrt=4_hend=3_speed=47,13366.845665348908,2
current=2000_tbl=0_toff=2_hstrt=4_hend=4_speed=47,12949.568933327228,2
current=2000_tbl=0_toff=2_hstrt=4_hend=5_speed=47,12316.2368672628,2
current=2000_tbl=0_toff=2_hstrt=4_hend=6_speed=47,11972.66114374221,2
current=2000_tbl=0_toff=2_hstrt=4_hend=7_speed=47,11923.509809333083,2
current=2000_tbl=0_toff=2_hstrt=4_hend=8_speed=47,11857.993680165146,2
current=2000_tbl=0_toff=2_hstrt=4_hend=9_speed=47,11559.697537142718,2
current=2000_tbl=0_toff=2_hstrt=4_hend=10_speed=47,11434.253438372521,2
current=2000_tbl=0_toff=2_hstrt=4_hend=11_speed=47,11514.271131033534,2
current=2000_tbl=0_toff=2_hstrt=5_hend=2_speed=47,13301.75037069034,2
current=2000_tbl=0_toff=2_hstrt=5_hend=3_speed=47,12877.663604978648,2
current=2000_tbl=0_toff=2_hstrt=5_hend=4_speed=47,12418.982260700821,2
current=2000_tbl=0_toff=2_hstrt=5_hend=5_speed=47,12032.941601711293,2
current=2000_tbl=0_toff=2_hstrt=5_hend=6_speed=47,11828.142182357005,2
current=2000_tbl=0_toff=2_hstrt=5_hend=7_speed=47,11799.51288569251,2
current=2000_tbl=0_toff=2_hstrt=5_hend=8_speed=47,11577.701744559796,2
current=2000_tbl=0_toff=2_hstrt=5_hend=9_speed=47,11478.51090886871,2
current=2000_tbl=0_toff=2_hstrt=5_hend=10_speed=47,11582.793281355454,2
current=2000_tbl=0_toff=2_hstrt=6_hend=2_speed=47,12946.96859215964,2
current=2000_tbl=0_toff=2_hstrt=6_hend=3_speed=47,12417.429413993359,2
current=2000_tbl=0_toff=2_hstrt=6_hend=4_speed=47,11986.812049903358,2
current=2000_tbl=0_toff=2_hstrt=6_hend=5_speed=47,11992.408657877266,2
current=2000_tbl=0_toff=2_hstrt=6_hend=6_speed=47,11616.792776859551,2
current=2000_tbl=0_toff=2_hstrt=6_hend=7_speed=47,11457.74565630326,2
current=2000_tbl=0_toff=2_hstrt=6_hend=8_speed=47,11413.453374886383,2
current=2000_tbl=0_toff=2_hstrt=6_hend=9_speed=47,11403.160147096634,2
current=2000_tbl=0_toff=2_hstrt=7_hend=2_speed=47,12277.252276380848,2
current=2000_tbl=0_toff=2_hstrt=7_hend=3_speed=47,11979.300228039607,2
current=2000_tbl=0_toff=2_hstrt=7_hend=4_speed=47,11967.907887279276,2
current=2000_tbl=0_toff=2_hstrt=7_hend=5_speed=47,11779.094539818572,2
current=2000_tbl=0_toff=2_hstrt=7_hend=6_speed=47,11634.170612742015,2
current=2000_tbl=0_toff=2_hstrt=7_hend=7_speed=47,11491.997380784695,2
current=2000_tbl=0_toff=2_hstrt=7_hend=8_speed=47,11489.077716599157,2
current=2000_tbl=0_toff=3_hstrt=0_hend=2_speed=47,14585.523806637899,3
current=2000_tbl=0_toff=3_hstrt=0_hend=3_speed=47,14013.625348689804,3
current=2000_tbl=0_toff=3_hstrt=0_hend=4_speed=47,13554.07020439663,3
current=2000_tbl=0_toff=3_hstrt=0_hend=5_speed=47,13000.622599208426,3
current=2000_tbl=0_toff=3_hstrt=0_hend=6_speed=47,12321.705286017894,3
current=2000_tbl=0_toff=3_hstrt=0_hend=7_speed=47,11529.81943074872,3
current=2000_tbl=0_toff=3_hstrt=0_hend=8_speed=47,11007.393622227659,3
current=2000_tbl=0_toff=3_hstrt=0_hend=9_speed=47,10776.019481716201,3
current=2000_tbl=0_toff=3_hstrt=0_hend=10_speed=47,10524.975247560484,3
current=2000_tbl=0_toff=3_hstrt=0_hend=11_speed=47,10406.49491877532,3
current=2000_tbl=0_toff=3_hstrt=0_hend=12_speed=47,10229.632226654032,3
current=2000_tbl=0_toff=3_hstrt=0_hend=13_speed=47,10363.743198207852,3
current=2000_tbl=0_toff=3_hstrt=0_hend=14_speed=47,10616.515406230683,3
current=2000_tbl=0_toff=3_hstrt=0_hend=15_speed=47,10686.353832450717,3
current=2000_tbl=0_toff=3_hstrt=1_hend=2_speed=47,13840.342840857254,3
current=2000_tbl=0_toff=3_hstrt=1_hend=3_speed=47,13278.221615807646,3
current=2000_tbl=0_toff=3_hstrt=1_hend=4_speed=47,12881.89340218825,3
current=2000_tbl=0_toff=3_hstrt=1_hend=5_speed=47,12171.444967606825,3
current=2000_tbl=0_toff=3_hstrt=1_hend=6_speed=47,11675.023858718849,3
current=2000_tbl=0_toff=3_hstrt=1_hend=7_speed=47,11276.859511792225,3
current=2000_tbl=0_toff=3_hstrt=1_hend=8_speed=47,11001.952634449754,3
current=2000_tbl=0_toff=3_hstrt=1_hend=9_speed=47,10595.397095083476,3
current=2000_tbl=0_toff=3_hstrt=1_hend=10_speed=47,10558.701855723168,3
current=2000_tbl=0_toff=3_hstrt=1_hend=11_speed=47,10637.665107265044,3
current=2000_tbl=0_toff=3_hstrt=1_hend=12_speed=47,10674.867542909735,3
current=2000_tbl=0_toff=3_hstrt=1_hend=13_speed=47,10737.873995108412,3
current=2000_tbl=0_toff=3_hstrt=1_hend=14_speed=47,10952.150827111345,3
current=2000_tbl=0_toff=3_hstrt=2_hend=2_speed=47,13252.381775774367,3
current=2000_tbl=0_toff=3_hstrt=2_hend=3_speed=47,12578.028316694294,3
current=2000_tbl=0_toff=3_hstrt=2_hend=4_speed=47,12137.182813363863,3
current=2000_tbl=0_toff=3_hstrt=2_hend=5_speed=47,11507.74565919741,3
current=2000_tbl=0_toff=3_hstrt=2_hend=6_speed=47,11224.044028342203,3
current=2000_tbl=0_toff=3_hstrt=2_hend=7_speed=47,10937.90443499285,3
current=2000_tbl=0_toff=3_hstrt=2_hend=8_speed=47,10636.475239529607,3
current=2000_tbl=0_toff=3_hstrt=2_hend=9_speed=47,10556.841614756439,3
current=2000_tbl=0_toff=3_hstrt=2_hend=10_speed=47,10600.93174951122,3
current=2000_tbl=0_toff=3_hstrt=2_hend=11_speed=47,10803.695914674516,3
current=2000_tbl=0_toff=3_hstrt=2_hend=12_speed=47,10846.284224209592,3
current=2000_tbl=0_toff=3_hstrt=2_hend=13_speed=47,11030.964215523838,3
current=2000_tbl=0_toff=3_hstrt=3_hend=2_speed=47,12584.30564372095,3
current=2000_tbl=0_toff=3_hstrt=3_hend=3_speed=47,12074.569257431409,3
current=2000_tbl=0_toff=3_hstrt=3_hend=4_speed=47,11516.79985327222,3
current=2000_tbl=0_toff=3_hstrt=3_hend=5_speed=47,11208.777124136686,3
current=2000_tbl=0_toff=3_hstrt=3_hend=6_speed=47,11048.349090376143,3
current=2000_tbl=0_toff=3_hstrt=3_hend=7_speed=47,10571.931897345814,3
current=2000_tbl=0_toff=3_hstrt=3_hend=8_speed=47,10606.939146430585,3
current=2000_tbl=0_toff=3_hstrt=3_hend=9_speed=47,10522.982324829989,3
current=2000_tbl=0_toff=3_hstrt=3_hend=10_speed=47,10745.16638133276,3
current=2000_tbl=0_toff=3_hstrt=3_hend=11_speed=47,10840.668325491963,3
current=2000_tbl=0_toff=3_hstrt=3_hend=12_speed=47,11078.325878694211,3
current=2000_tbl=0_toff=3_hstrt=4_hend=2_speed=47,11990.162870321185,3
current=2000_tbl=0_toff=3_hstrt=4_hend=3_speed=47,11609.878912564573,3
current=2000_tbl=0_toff=3_hstrt=4_hend=4_speed=47,11352.558015160866,3
current=2000_tbl=0_toff=3_hstrt=4_hend=5_speed=47,10865.48856947236,3
current=2000_tbl=0_toff=3_hstrt=4_hend=6_speed=47,10654.714953674287,3
current=2000_tbl=0_toff=3_hstrt=4_hend=7_speed=47,10640.907467683133,3
current=2000_tbl=0_toff=3_hstrt=4_hend=8_speed=47,10520.029445868962,3
current=2000_tbl=0_toff=3_hstrt=4_hend=9_speed=47,10718.87051325394,3
current=2000_tbl=0_toff=3_hstrt=4_hend=10_speed=47,10865.054905701592,3
current=2000_tbl=0_toff=3_hstrt=4_hend=11_speed=47,10974.661509674179,3
current=2000_tbl=0_toff=3_hstrt=5_hend=2_speed=47,11618.235508177444,3
current=2000_tbl=0_toff=3_hstrt=5_hend=3_speed=47,11206.766172962034,3
current=2000_tbl=0_toff=3_hstrt=5_hend=4_speed=47,10766.660711430846,3
current=2000_tbl=0_toff=3_hstrt=5_hend=5_speed=47,10639.58327245515,3
current=2000_tbl=0_toff=3_hstrt=5_hend=6_speed=47,10623.003887411025,3
current=2000_tbl=0_toff=3_hstrt=5_hend=7_speed=47,10597.991633095211,3
current=2000_tbl=0_toff=3_hstrt=5_hend=8_speed=47,10911.607585853963,3
current=2000_tbl=0_toff=3_hstrt=5_hend=9_speed=47,10908.292807388834,3
current=2000_tbl=0_toff=3_hstrt=5_hend=10_speed=47,11052.641045544899,3
current=2000_tbl=0_toff=3_hstrt=6_hend=2_speed=47,11261.251646927154,3
current=2000_tbl=0_toff=3_hstrt=6_hend=3_speed=47,10890.514634848689,3
current=2000_tbl=0_toff=3_hstrt=6_hend=4_speed=47,10690.976006013261,3
current=2000_tbl=0_toff=3_hstrt=6_hend=5_speed=47,10542.24600220118,3
current=2000_tbl=0_toff=3_hstrt=6_hend=6_speed=47,10576.92719159546,3
current=2000_tbl=0_toff=3_hstrt=6_hend=7_speed=47,10903.665409767229,3
current=2000_tbl=0_toff=3_hstrt=6_hend=8_speed=47,11108.093601993456,3
current=2000_tbl=0_toff=3_hstrt=6_hend=9_speed=47,10969.130377744592,3
current=2000_tbl=0_toff=3_hstrt=7_hend=2_speed=47,10800.423344529114,3
current=2000_tbl=0_toff=3_hstrt=7_hend=3_speed=47,10512.928312565233,3
current=2000_tbl=0_toff=3_hstrt=7_hend=4_speed=47,10649.760402992837,3
current=2000_tbl=0_toff=3_hstrt=7_hend=5_speed=47,10660.16511299221,3
current=2000_tbl=0_toff=3_hstrt=7_hend=6_speed=47,10843.084737519104,3
current=2000_tbl=0_toff=3_hstrt=7_hend=7_speed=47,11008.46112737647,3
current=2000_tbl=0_toff=3_hstrt=7_hend=8_speed=47,11021.86988585558,3
current=2000_tbl=0_toff=4_hstrt=0_hend=2_speed=47,12885.91561388765,4
current=2000_tbl=0_toff=4_hstrt=0_hend=3_speed=47,12265.125617761176,4
current=2000_tbl=0_toff=4_hstrt=0_hend=4_speed=47,11773.363823377782,4
current=2000_tbl=0_toff=4_hstrt=0_hend=5_speed=47,11565.734763956962,4
current=2000_tbl=0_toff=4_hstrt=0_hend=6_speed=47,10843.200006255924,4
current=2000_tbl=0_toff=4_hstrt=0_hend=7_speed=47,10416.1630146287,4
current=2000_tbl=0_toff=4_hstrt=0_hend=8_speed=47,10136.871613320727,4
current=2000_tbl=0_toff=4_hstrt=0_hend=9_speed=47,9757.95944349625,4
current=2000_tbl=0_toff=4_hstrt=0_hend=10_speed=47,9508.461493531515,4
current=2000_tbl=0_toff=4_hstrt=0_hend=11_speed=47,9424.758945382357,4
current=2000_tbl=0_toff=4_hstrt=0_hend=12_speed=47,9565.976837997354,4
current=2000_tbl=0_toff=4_hstrt=0_hend=13_speed=47,9634.69228678173,4
current=2000_tbl=0_toff=4_hstrt=0_hend=14_speed=47,9922.428967205,4
current=2000_tbl=0_toff=4_hstrt=0_hend=15_speed=47,10011.718891290371,4
current=2000_tbl=0_toff=4_hstrt=1_hend=2_speed=47,12303.285986690527,4
current=2000_tbl=0_toff=4_hstrt=1_hend=3_speed=47,11881.968158971107,4
current=2000_tbl=0_toff=4_hstrt=1_hend=4_speed=47,11444.166654234232,4
current=2000_tbl=0_toff=4_hstrt=1_hend=5_speed=47,10936.12016734717,4
current=2000_tbl=0_toff=4_hstrt=1_hend=6_speed=47,10674.640934574465,4
current=2000_tbl=0_toff=4_hstrt=1_hend=7_speed=47,10232.3253019695,4
current=2000_tbl=0_toff=4_hstrt=1_hend=8_speed=47,9932.145202560212,4
current=2000_tbl=0_toff=4_hstrt=1_hend=9_speed=47,9710.897280483148,4
current=2000_tbl=0_toff=4_hstrt=1_hend=10_speed=47,9921.434174071537,4
current=2000_tbl=0_toff=4_hstrt=1_hend=11_speed=47,10023.735212506794,4
current=2000_tbl=0_toff=4_hstrt=1_hend=12_speed=47,9903.579209935482,4
current=2000_tbl=0_toff=4_hstrt=1_hend=13_speed=47,10236.973711890048,4
current=2000_tbl=0_toff=4_hstrt=1_hend=14_speed=47,10365.833587303365,4
current=2000_tbl=0_toff=4_hstrt=2_hend=2_speed=47,11524.612484713045,4
current=2000_tbl=0_toff=4_hstrt=2_hend=3_speed=47,10975.586322654955,4
current=2000_tbl=0_toff=4_hstrt=2_hend=4_speed=47,10701.311971609266,4
current=2000_tbl=0_toff=4_hstrt=2_hend=5_speed=47,10225.582533203135,4
current=2000_tbl=0_toff=4_hstrt=2_hend=6_speed=47,9990.353744701062,4
current=2000_tbl=0_toff=4_hstrt=2_hend=7_speed=47,9702.810544808539,4
current=2000_tbl=0_toff=4_hstrt=2_hend=8_speed=47,9706.550502503476,4
current=2000_tbl=0_toff=4_hstrt=2_hend=9_speed=47,9620.636948741092,4
current=2000_tbl=0_toff=4_hstrt=2_hend=10_speed=47,9835.95738136318,4
current=2000_tbl=0_toff=4_hstrt=2_hend=11_speed=47,9778.243624096114,4
current=2000_tbl=0_toff=4_hstrt=2_hend=12_speed=47,10218.077953989032,4
current=2000_tbl=0_toff=4_hstrt=2_hend=13_speed=47,10399.489837913477,4
current=2000_tbl=0_toff=4_hstrt=3_hend=2_speed=47,11211.256199390671,4
current=2000_tbl=0_toff=4_hstrt=3_hend=3_speed=47,10638.847298655892,4
current=2000_tbl=0_toff=4_hstrt=3_hend=4_speed=47,10312.55556912792,4
current=2000_tbl=0_toff=4_hstrt=3_hend=5_speed=47,10012.90881333908,4
current=2000_tbl=0_toff=4_hstrt=3_hend=6_speed=47,9861.130991168124,4
current=2000_tbl=0_toff=4_hstrt=3_hend=7_speed=47,9605.669540793153,4
current=2000_tbl=0_toff=4_hstrt=3_hend=8_speed=47,9669.489013108276,4
current=2000_tbl=0_toff=4_hstrt=3_hend=9_speed=47,9826.18746875934,4
current=2000_tbl=0_toff=4_hstrt=3_hend=10_speed=47,9894.808226609995,4
current=2000_tbl=0_toff=4_hstrt=3_hend=11_speed=47,10300.03120409973,4
current=2000_tbl=0_toff=4_hstrt=3_hend=12_speed=47,10540.9061627787,4
current=2000_tbl=0_toff=4_hstrt=4_hend=2_speed=47,10771.321419166357,4
current=2000_tbl=0_toff=4_hstrt=4_hend=3_speed=47,10273.129814878574,4
current=2000_tbl=0_toff=4_hstrt=4_hend=4_speed=47,10073.264265191763,4
current=2000_tbl=0_toff=4_hstrt=4_hend=5_speed=47,9796.892982799889,4
current=2000_tbl=0_toff=4_hstrt=4_hend=6_speed=47,9654.539697275013,4
current=2000_tbl=0_toff=4_hstrt=4_hend=7_speed=47,9723.622803322547,4
current=2000_tbl=0_toff=4_hstrt=4_hend=8_speed=47,9771.209492737551,4
current=2000_tbl=0_toff=4_hstrt=4_hend=9_speed=47,9944.24896551704,4
current=2000_tbl=0_toff=4_hstrt=4_hend=10_speed=47,10250.567991840178,4
current=2000_tbl=0_toff=4_hstrt=4_hend=11_speed=47,10423.580860668664,4
current=2000_tbl=0_toff=4_hstrt=5_hend=2_speed=47,10385.094155342025,4
current=2000_tbl=0_toff=4_hstrt=5_hend=3_speed=47,10025.226519866368,4
current=2000_tbl=0_toff=4_hstrt=5_hend=4_speed=47,9880.01713152125,4
current=2000_tbl=0_toff=4_hstrt=5_hend=5_speed=47,9697.116142903807,4
current=2000_tbl=0_toff=4_hstrt=5_hend=6_speed=47,9733.700358795308,4
current=2000_tbl=0_toff=4_hstrt=5_hend=7_speed=47,9769.52686958889,4
current=2000_tbl=0_toff=4_hstrt=5_hend=8_speed=47,9943.765440093186,4
current=2000_tbl=0_toff=4_hstrt=5_hend=9_speed=47,10222.840176185764,4
current=2000_tbl=0_toff=4_hstrt=5_hend=10_speed=47,10350.540001919986,4
current=2000_tbl=0_toff=4_hstrt=6_hend=2_speed=47,9962.486091535171,4
current=2000_tbl=0_toff=4_hstrt=6_hend=3_speed=47,9872.118866605004,4
current=2000_tbl=0_toff=4_hstrt=6_hend=4_speed=47,9693.168993332692,4
