parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=92,11995.671768108758,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=93,13047.072980233963,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=94,13091.450016613166,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=95,12604.762392974502,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=96,12189.485183562027,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=97,11676.170730779058,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=98,10168.121176953187,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=99,8662.727528150275,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,7151.616218343461,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,6150.705463093461,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=102,4665.118983927771,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=103,4100.648929970649,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=104,4496.030238049091,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=105,4349.960555842952,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=106,4103.044191070217,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=107,3904.8893276904105,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3360.2618166691823,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=109,3648.4783342056126,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=110,3644.238939677077,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=111,3694.586258246999,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3847.439984343485,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=113,3553.947709300648,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=114,3692.634442916891,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=115,3728.841302844944,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=116,3480.302978556325,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=117,3205.255748310015,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=118,3491.1893625049574,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=119,3249.23656081529,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=120,3260.2170245002026,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=121,3468.628936586879,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=122,3056.5395248211003,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=123,3406.8673606394223,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=124,3255.5543889684145,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=125,3383.998060957825,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=126,3165.779261032587,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=127,3122.2775047392433,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=128,3067.502145590056,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=129,2902.4184649566773,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=130,2844.8637163890126,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=131,3023.9856186260204,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=132,2891.8977041462113,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=133,2896.245829488837,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=134,2978.3907139771595,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=135,3161.575700513429,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=136,3152.869870393398,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=137,3144.86229968062,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=138,3303.1514295837596,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=139,3313.1979542047707,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=140,3266.6083878523964,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=141,3354.8395691917613,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=142,3674.2264917743523,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=143,3348.8094970619063,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=144,3328.0948119214936,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=145,3004.7793603853524,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=146,3083.783785285557,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=147,3109.4587488513016,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=148,2913.252296781666,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=149,3276.261803594817,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=150,3062.927809213592,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=151,2955.2208252920123,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=152,3298.7193375664224,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=153,3310.355893168118,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=154,3276.7306671641727,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=155,3531.5213032077013,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=156,3571.237295462933,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=157,3537.7001134886777,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=158,3731.138748483885,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=159,3350.68500990868,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=160,3361.8445001441596,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=161,3339.697816713866,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=162,3238.5044651892395,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=163,3116.125536816583,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=164,3063.6807807182063,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=165,3054.70859627622,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=166,2950.3423668079013,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=167,2746.696961035057,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=168,3028.6111590400574,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=169,3133.6052165255915,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=170,3051.043443838633,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=171,2935.166249626348,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=172,3142.104870269029,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=173,3049.5851186776417,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=174,3179.250999912078,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=175,3286.2613492602436,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=176,3409.0320953823243,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=177,3453.3899685735337,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=178,3670.382204964079,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=179,3459.766130080883,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=180,3965.194071769157,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=181,3970.5356115540203,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=182,4031.89815181812,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=183,4026.991646917677,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=184,3802.7942393604667,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=185,3559.179288226397,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=186,3401.418257844347,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=187,3528.278911871759,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=188,3655.9106565418724,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=189,3509.7069170953046,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=190,3583.717574676657,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=191,3733.3608940736694,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=192,3669.495026525171,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=193,3857.2776234949774,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=194,3718.5024432086034,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=195,3531.7679246755556,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=196,3788.1230702857774,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=197,3542.509017420059,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=198,3433.0881625074016,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=199,3459.0356307087586,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3171.575362012959,3
