parameters,median_magnitude,toff
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=48,6414.673482709289,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=49,6391.723005535999,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=50,5644.6440884743515,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=51,5521.352952840104,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=52,5044.577785447562,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=53,5208.206978895383,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=54,5384.1789339543175,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=55,5014.388886739054,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=56,4998.526590768754,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=57,5677.8520863442955,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=58,4389.882185511448,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=59,4931.928681021498,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=60,3944.4572157004372,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=61,4188.386029384014,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=62,3479.2487118302097,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=63,3893.4901670771733,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=64,3208.3409987704763,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=65,3436.95631313332,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=66,2902.8367649938964,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=67,2970.1748259797687,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=68,2791.614495762548,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=69,2923.65453264632,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=70,2828.8320905479277,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=71,2942.437800917385,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=72,2877.3523120013724,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3042.96529878259,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=74,2981.8106836078236,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3283.109644229524,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3221.5671513502352,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3781.086510790052,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3566.711241528318,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=79,4475.067131602296,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=80,4263.4996272951175,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=81,5679.480346004551,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=82,5503.335912772873,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=83,6807.984726746824,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=84,7040.605825912692,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=85,8334.897176709736,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=86,8187.895250473431,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=87,9175.189880977445,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=88,8518.951709620633,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=89,9664.437512790975,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=90,8759.377126381041,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=91,9757.484196711357,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=92,8783.966655340779,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=93,9846.776911685967,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=94,8777.643350368962,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=95,10502.994569111144,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=96,6616.119731246837,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=97,8887.752771531595,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=98,5734.992115625029,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=99,7660.876668420225,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=100,4858.710053358084,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=101,6054.005795479769,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=102,4539.492214939509,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=103,5450.654453823988,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=104,3968.9855907599285,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=105,4959.059217865775,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3739.1114351714205,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=107,4515.536689684839,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3595.532947189718,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=109,4325.722814026192,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=110,3639.0982979614946,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=111,4145.624903321344,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3687.027025862826,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=113,4131.632218589375,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=114,3769.6231651760863,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=115,4132.625066748173,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=116,3629.056881305762,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=117,4054.1871830118434,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=118,3389.2290286049047,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=119,3835.3556273191653,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=120,3146.0755787873313,3
