parameters,median_magnitude,toff
current=2000_tbl=0_toff=3_hstrt=3_hend=4_speed=47,12262.95880132207,3
current=2000_tbl=0_toff=3_hstrt=3_hend=5_speed=47,9974.452155835434,3
current=2000_tbl=0_toff=3_hstrt=3_hend=6_speed=47,11492.634237735525,3
current=2000_tbl=0_toff=3_hstrt=3_hend=7_speed=47,9635.993358393884,3
current=2000_tbl=0_toff=3_hstrt=3_hend=8_speed=47,10898.545863757166,3
current=2000_tbl=0_toff=3_hstrt=3_hend=9_speed=47,9795.192523858095,3
current=2000_tbl=0_toff=3_hstrt=3_hend=10_speed=47,10644.234328978331,3
current=2000_tbl=0_toff=3_hstrt=3_hend=11_speed=47,9931.306840276495,3
current=2000_tbl=0_toff=3_hstrt=3_hend=12_speed=47,10561.032726536352,3
current=2000_tbl=0_toff=3_hstrt=4_hend=2_speed=47,10830.425009438313,3
current=2000_tbl=0_toff=3_hstrt=4_hend=3_speed=47,12129.319814287186,3
current=2000_tbl=0_toff=3_hstrt=4_hend=4_speed=47,10103.245058470357,3
current=2000_tbl=0_toff=3_hstrt=4_hend=5_speed=47,11495.640034495647,3
current=2000_tbl=0_toff=3_hstrt=4_hend=6_speed=47,9714.71921729361,3
current=2000_tbl=0_toff=3_hstrt=4_hend=7_speed=47,10923.933840061745,3
current=2000_tbl=0_toff=3_hstrt=4_hend=8_speed=47,9876.436763725222,3
current=2000_tbl=0_toff=3_hstrt=4_hend=9_speed=47,10690.97877885758,3
current=2000_tbl=0_toff=3_hstrt=4_hend=10_speed=47,10030.073978065779,3
current=2000_tbl=0_toff=3_hstrt=4_hend=11_speed=47,10663.221040398274,3
current=2000_tbl=0_toff=3_hstrt=5_hend=2_speed=47,10391.303002178647,3
current=2000_tbl=0_toff=3_hstrt=5_hend=3_speed=47,11803.745009053942,3
current=2000_tbl=0_toff=3_hstrt=5_hend=4_speed=47,9862.289451696774,3
current=2000_tbl=0_toff=3_hstrt=5_hend=5_speed=47,11174.803314561195,3
current=2000_tbl=0_toff=3_hstrt=5_hend=6_speed=47,9666.065502793035,3
current=2000_tbl=0_toff=3_hstrt=5_hend=7_speed=47,10746.313276709492,3
current=2000_tbl=0_toff=3_hstrt=5_hend=8_speed=47,10012.40833124418,3
current=2000_tbl=0_toff=3_hstrt=5_hend=9_speed=47,10660.638536159346,3
current=2000_tbl=0_toff=3_hstrt=5_hend=10_speed=47,10136.779529768422,3
current=2000_tbl=0_toff=3_hstrt=6_hend=2_speed=47,11859.477277191596,3
current=2000_tbl=0_toff=3_hstrt=6_hend=3_speed=47,9855.127330483809,3
current=2000_tbl=0_toff=3_hstrt=6_hend=4_speed=47,11194.127493458775,3
current=2000_tbl=0_toff=3_hstrt=6_hend=5_speed=47,9661.760382692344,3
current=2000_tbl=0_toff=3_hstrt=6_hend=6_speed=47,10765.099592117274,3
current=2000_tbl=0_toff=3_hstrt=6_hend=7_speed=47,10157.911185750165,3
current=2000_tbl=0_toff=3_hstrt=6_hend=8_speed=47,10719.89025183336,3
current=2000_tbl=0_toff=3_hstrt=6_hend=9_speed=47,10297.94979954245,3
current=2000_tbl=0_toff=3_hstrt=7_hend=2_speed=47,11571.424054758185,3
current=2000_tbl=0_toff=3_hstrt=7_hend=3_speed=47,9709.647015334675,3
current=2000_tbl=0_toff=3_hstrt=7_hend=4_speed=47,10877.24258853508,3
current=2000_tbl=0_toff=3_hstrt=7_hend=5_speed=47,9953.987553443327,3
current=2000_tbl=0_toff=3_hstrt=7_hend=6_speed=47,10765.548551405347,3
current=2000_tbl=0_toff=3_hstrt=7_hend=7_speed=47,10196.48184328511,3
current=2000_tbl=0_toff=3_hstrt=7_hend=8_speed=47,10730.812909257573,3
current=2000_tbl=0_toff=4_hstrt=0_hend=2_speed=47,11593.757602686554,4
current=2000_tbl=0_toff=4_hstrt=0_hend=3_speed=47,13149.911070141861,4
current=2000_tbl=0_toff=4_hstrt=0_hend=4_speed=47,10471.195815791341,4
current=2000_tbl=0_toff=4_hstrt=0_hend=5_speed=47,12269.40582828274,4
current=2000_tbl=0_toff=4_hstrt=0_hend=6_speed=47,9668.11029238018,4
current=2000_tbl=0_toff=4_hstrt=0_hend=7_speed=47,11343.455085244266,4
current=2000_tbl=0_toff=4_hstrt=0_hend=8_speed=47,8971.082873019164,4
current=2000_tbl=0_toff=4_hstrt=0_hend=9_speed=47,10631.122005601195,4
current=2000_tbl=0_toff=4_hstrt=0_hend=10_speed=47,8777.95357466778,4
current=2000_tbl=0_toff=4_hstrt=0_hend=11_speed=47,10172.522100976537,4
current=2000_tbl=0_toff=4_hstrt=0_hend=12_speed=47,8968.123342488805,4
current=2000_tbl=0_toff=4_hstrt=0_hend=13_speed=47,9982.191763084644,4
current=2000_tbl=0_toff=4_hstrt=0_hend=14_speed=47,9227.671895021358,4
current=2000_tbl=0_toff=4_hstrt=0_hend=15_speed=47,9876.617734711832,4
current=2000_tbl=0_toff=4_hstrt=1_hend=2_speed=47,10893.965908287031,4
current=2000_tbl=0_toff=4_hstrt=1_hend=3_speed=47,12715.45647471023,4
current=2000_tbl=0_toff=4_hstrt=1_hend=4_speed=47,9966.895588668169,4
current=2000_tbl=0_toff=4_hstrt=1_hend=5_speed=47,11810.916270406567,4
current=2000_tbl=0_toff=4_hstrt=1_hend=6_speed=47,9329.780866759906,4
current=2000_tbl=0_toff=4_hstrt=1_hend=7_speed=47,11026.842926821493,4
current=2000_tbl=0_toff=4_hstrt=1_hend=8_speed=47,9036.091349285836,4
current=2000_tbl=0_toff=4_hstrt=1_hend=9_speed=47,10520.88162892144,4
current=2000_tbl=0_toff=4_hstrt=1_hend=10_speed=47,9112.04214742367,4
current=2000_tbl=0_toff=4_hstrt=1_hend=11_speed=47,10378.697126429297,4
current=2000_tbl=0_toff=4_hstrt=1_hend=12_speed=47,9328.920053844278,4
current=2000_tbl=0_toff=4_hstrt=1_hend=13_speed=47,10179.030004525852,4
current=2000_tbl=0_toff=4_hstrt=1_hend=14_speed=47,9675.206785148805,4
current=2000_tbl=0_toff=4_hstrt=2_hend=2_speed=47,12313.756906113518,4
current=2000_tbl=0_toff=4_hstrt=2_hend=3_speed=47,9814.48589094414,4
current=2000_tbl=0_toff=4_hstrt=2_hend=4_speed=47,11492.83131859135,4
current=2000_tbl=0_toff=4_hstrt=2_hend=5_speed=47,9096.224591879145,4
current=2000_tbl=0_toff=4_hstrt=2_hend=6_speed=47,10855.015929694582,4
current=2000_tbl=0_toff=4_hstrt=2_hend=7_speed=47,8831.744652398387,4
current=2000_tbl=0_toff=4_hstrt=2_hend=8_speed=47,10269.852705038931,4
current=2000_tbl=0_toff=4_hstrt=2_hend=9_speed=47,9019.680588323794,4
current=2000_tbl=0_toff=4_hstrt=2_hend=10_speed=47,10281.81031629517,4
current=2000_tbl=0_toff=4_hstrt=2_hend=11_speed=47,9304.317399987045,4
current=2000_tbl=0_toff=4_hstrt=2_hend=12_speed=47,10067.224824103634,4
current=2000_tbl=0_toff=4_hstrt=2_hend=13_speed=47,9609.038211642359,4
current=2000_tbl=0_toff=4_hstrt=3_hend=2_speed=47,11857.225058088738,4
current=2000_tbl=0_toff=4_hstrt=3_hend=3_speed=47,9463.972386819847,4
current=2000_tbl=0_toff=4_hstrt=3_hend=4_speed=47,11101.337639366184,4
current=2000_tbl=0_toff=4_hstrt=3_hend=5_speed=47,8964.263182543811,4
current=2000_tbl=0_toff=4_hstrt=3_hend=6_speed=47,10627.134292372171,4
current=2000_tbl=0_toff=4_hstrt=3_hend=7_speed=47,8919.703331883771,4
current=2000_tbl=0_toff=4_hstrt=3_hend=8_speed=47,10297.582810148397,4
current=2000_tbl=0_toff=4_hstrt=3_hend=9_speed=47,9232.768540119418,4
current=2000_tbl=0_toff=4_hstrt=3_hend=10_speed=47,10151.660042592002,4
current=2000_tbl=0_toff=4_hstrt=3_hend=11_speed=47,9564.597756238843,4
current=2000_tbl=0_toff=4_hstrt=3_hend=12_speed=47,10107.7437743103,4
current=2000_tbl=0_toff=4_hstrt=4_hend=2_speed=47,9506.076914991943,4
current=2000_tbl=0_toff=4_hstrt=4_hend=3_speed=47,11181.381578888997,4
current=2000_tbl=0_toff=4_hstrt=4_hend=4_speed=47,9131.900442222348,4
current=2000_tbl=0_toff=4_hstrt=4_hend=5_speed=47,10493.293968790282,4
current=2000_tbl=0_toff=4_hstrt=4_hend=6_speed=47,8921.856842135248,4
current=2000_tbl=0_toff=4_hstrt=4_hend=7_speed=47,10168.776224293151,4
current=2000_tbl=0_toff=4_hstrt=4_hend=8_speed=47,9116.79423490654,4
current=2000_tbl=0_toff=4_hstrt=4_hend=9_speed=47,10008.869424146265,4
current=2000_tbl=0_toff=4_hstrt=4_hend=10_speed=47,9548.576895581786,4
current=2000_tbl=0_toff=4_hstrt=4_hend=11_speed=47,10053.969741318948,4
current=2000_tbl=0_toff=4_hstrt=5_hend=2_speed=47,9079.447810357977,4
current=2000_tbl=0_toff=4_hstrt=5_hend=3_speed=47,10761.725269037493,4
current=2000_tbl=0_toff=4_hstrt=5_hend=4_speed=47,8790.48216401692,4
current=2000_tbl=0_toff=4_hstrt=5_hend=5_speed=47,10262.094607445526,4
current=2000_tbl=0_toff=4_hstrt=5_hend=6_speed=47,8954.531860575518,4
current=2000_tbl=0_toff=4_hstrt=5_hend=7_speed=47,10137.393629505019,4
current=2000_tbl=0_toff=4_hstrt=5_hend=8_speed=47,9207.803207670371,4
current=2000_tbl=0_toff=4_hstrt=5_hend=9_speed=47,9943.290980989506,4
current=2000_tbl=0_toff=4_hstrt=5_hend=10_speed=47,9609.377040781927,4
current=2000_tbl=0_toff=4_hstrt=6_hend=2_speed=47,10732.962240036273,4
current=2000_tbl=0_toff=4_hstrt=6_hend=3_speed=47,8871.799308338552,4
current=2000_tbl=0_toff=4_hstrt=6_hend=4_speed=47,10151.071713383284,4
