file_name,median_magnitude,parameters,toff
idm_accel-20240212_213330.csv,4786.121102377321,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=20,3
idm_accel-20240212_213340.csv,6053.236892519071,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=21,3
idm_accel-20240212_213349.csv,7398.298525493545,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=22,3
idm_accel-20240212_213358.csv,8802.004245478638,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=23,3
idm_accel-20240212_213407.csv,8047.063841262209,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=24,3
idm_accel-20240212_213416.csv,6904.31303589334,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=25,3
idm_accel-20240212_213424.csv,4095.700191681793,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=26,3
idm_accel-20240212_213432.csv,3853.7812442527306,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=27,3
idm_accel-20240212_213440.csv,3206.532392779253,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=28,3
idm_accel-20240212_213448.csv,2948.908157931035,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=29,3
idm_accel-20240212_213455.csv,2600.7665042056924,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=30,3
idm_accel-20240212_213502.csv,2792.6943560084287,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=31,3
idm_accel-20240212_213509.csv,2574.9391134209154,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=32,3
idm_accel-20240212_213516.csv,3016.4451609760017,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=33,3
idm_accel-20240212_213522.csv,3119.0043453605854,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=34,3
idm_accel-20240212_213529.csv,3569.62862048419,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=35,3
idm_accel-20240212_213535.csv,4249.963537994108,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=36,3
idm_accel-20240212_213541.csv,4908.519773499174,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=37,3
idm_accel-20240212_213547.csv,5462.046682548038,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=38,3
