file_name,median_magnitude,parameters,toff
idm_accel-20240212_211313.csv,2237.4503046424093,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=10,3
idm_accel-20240212_211344.csv,3107.4837617324056,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=11,3
idm_accel-20240212_211411.csv,2733.6625078998823,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=12,3
idm_accel-20240212_211437.csv,2563.052982963021,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=13,3
idm_accel-20240212_211500.csv,3220.3035855856806,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=14,3
idm_accel-20240212_211522.csv,3636.9333860735505,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=15,3
idm_accel-20240212_211542.csv,3776.5205343662174,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=16,3
idm_accel-20240212_211601.csv,3828.0491954193485,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=17,3
idm_accel-20240212_211620.csv,3294.6494128425966,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=18,3
idm_accel-20240212_211637.csv,4127.525891748184,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=19,3
idm_accel-20240212_211653.csv,4491.471265451052,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=20,3
idm_accel-20240212_211708.csv,5834.784881053797,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=21,3
idm_accel-20240212_211723.csv,6420.67035075463,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=22,3
idm_accel-20240212_211737.csv,8023.573828083128,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=23,3
idm_accel-20240212_211750.csv,7652.738939356678,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=24,3
idm_accel-20240212_211803.csv,5995.472965944493,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=25,3
idm_accel-20240212_211816.csv,3929.4269021591813,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=26,3
idm_accel-20240212_211828.csv,3631.4854263471484,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=27,3
idm_accel-20240212_211839.csv,2898.7721822963867,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=28,3
idm_accel-20240212_211850.csv,3148.8639993966144,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=29,3
idm_accel-20240212_211901.csv,2715.8036360977203,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=30,3
idm_accel-20240212_211911.csv,3245.933546907124,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=31,3
idm_accel-20240212_211921.csv,2870.347251760529,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=32,3
idm_accel-20240212_211931.csv,3245.620956501367,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=33,3
idm_accel-20240212_211941.csv,3312.895153855812,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=34,3
idm_accel-20240212_211950.csv,4060.9330314098397,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=35,3
idm_accel-20240212_211959.csv,4365.210735155242,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=36,3
idm_accel-20240212_212007.csv,5342.725242733859,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=37,3
idm_accel-20240212_212016.csv,6386.125318443994,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=38,3
idm_accel-20240212_212024.csv,7752.188360868791,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=39,3
idm_accel-20240212_212032.csv,8903.550874691937,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=40,3
idm_accel-20240212_212040.csv,11171.043742219612,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=41,3
idm_accel-20240212_212048.csv,10755.38063771824,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=42,3
idm_accel-20240212_212055.csv,13729.805298361523,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=43,3
idm_accel-20240212_212103.csv,10190.296047950598,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=44,3
idm_accel-20240212_212110.csv,10665.77902823332,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=45,3
idm_accel-20240212_212117.csv,8837.039517957262,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=46,3
idm_accel-20240212_212124.csv,9095.50120686101,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=47,3
idm_accel-20240212_212130.csv,7300.389243180183,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=48,3
idm_accel-20240212_212137.csv,6850.302575845462,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=49,3
idm_accel-20240212_212144.csv,6543.280864379849,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=50,3
idm_accel-20240212_212150.csv,5770.984595232366,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=51,3
idm_accel-20240212_212156.csv,5370.005874039187,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=52,3
idm_accel-20240212_212202.csv,4416.478614183852,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=53,3
idm_accel-20240212_212208.csv,4292.813587916717,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=54,3
idm_accel-20240212_212214.csv,3459.628822610781,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3
idm_accel-20240212_212220.csv,3501.4362323657947,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3
idm_accel-20240212_212226.csv,3724.3374835302197,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=57,3
idm_accel-20240212_212231.csv,2848.520479812739,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=58,3
idm_accel-20240212_212237.csv,2880.1977212399634,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=59,3
idm_accel-20240212_212242.csv,2622.3012167778697,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=60,3
idm_accel-20240212_212248.csv,2752.784309582768,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=61,3
idm_accel-20240212_212253.csv,2556.3123325608412,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=62,3
idm_accel-20240212_212258.csv,2844.926178253814,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=63,3
idm_accel-20240212_212303.csv,2530.9554074762063,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=64,3
idm_accel-20240212_212308.csv,2748.2765204484285,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=65,3
idm_accel-20240212_212313.csv,2433.2557663745374,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=66,3
idm_accel-20240212_212318.csv,2541.871032210759,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=67,3
idm_accel-20240212_212323.csv,2494.344493578092,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=68,3
idm_accel-20240212_212328.csv,2602.7207557963284,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=69,3
idm_accel-20240212_212333.csv,2664.6270537321516,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=70,3
idm_accel-20240212_212337.csv,2784.319627762916,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=71,3
idm_accel-20240212_212342.csv,2954.231419252523,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=72,3
idm_accel-20240212_212346.csv,3119.937822817639,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3
idm_accel-20240212_212351.csv,3203.1018195198203,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=74,3
idm_accel-20240212_212355.csv,3619.054195830679,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3
idm_accel-20240212_212400.csv,3626.0514142931133,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3
idm_accel-20240212_212404.csv,4422.266107047358,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3
idm_accel-20240212_212408.csv,4106.700067934611,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3
idm_accel-20240212_212412.csv,4880.747886998968,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3
idm_accel-20240212_212417.csv,4843.947412989231,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3
idm_accel-20240212_212421.csv,5952.825069010815,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=81,3
idm_accel-20240212_212425.csv,5723.837693048992,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=82,3
idm_accel-20240212_212429.csv,6658.520602719882,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=83,3
idm_accel-20240212_212433.csv,6504.425079831067,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=84,3
idm_accel-20240212_212437.csv,7362.180608013814,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=85,3
idm_accel-20240212_212441.csv,7026.615179788882,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=86,3
idm_accel-20240212_212444.csv,7703.197155035879,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=87,3
idm_accel-20240212_212448.csv,7327.355514143219,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=88,3
idm_accel-20240212_212452.csv,8265.84799756627,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=89,3
idm_accel-20240212_212456.csv,7885.796658910865,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=90,3
idm_accel-20240212_212459.csv,9132.348862364503,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=91,3
idm_accel-20240212_212503.csv,8336.042208562261,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=92,3
idm_accel-20240212_212507.csv,9607.225743589514,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=93,3
idm_accel-20240212_212510.csv,8636.222242491396,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=94,3
idm_accel-20240212_212514.csv,9826.836145652689,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=95,3
idm_accel-20240212_212517.csv,7152.54112012032,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=96,3
idm_accel-20240212_212521.csv,8291.96757577335,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=97,3
idm_accel-20240212_212524.csv,6404.92395741805,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=98,3
idm_accel-20240212_212528.csv,6994.233069361129,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=99,3
idm_accel-20240212_212531.csv,5470.604623646073,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=100,3
idm_accel-20240212_212534.csv,5943.652757723205,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=101,3
idm_accel-20240212_212538.csv,5074.584830264211,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=102,3
idm_accel-20240212_212541.csv,5515.594234987832,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=103,3
idm_accel-20240212_212544.csv,4267.907398480345,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=104,3
idm_accel-20240212_212548.csv,4581.437215437085,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=105,3
idm_accel-20240212_212551.csv,3907.6231678097975,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3
idm_accel-20240212_212554.csv,4175.699104918883,current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=107,3
