parameters,median_magnitude,toff
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=635,9167.981837654384,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=636,8724.440502718424,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=637,8172.2475403699,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=638,8346.021399803718,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=639,9132.736081697713,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=640,9281.909471965717,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=641,8975.188875806944,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=642,8445.17024975579,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=643,8833.062359389067,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=644,8258.875437312148,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=645,8556.785626568084,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=646,8676.278467190652,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=647,8675.174227621641,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=648,8728.509309376926,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=649,9133.415856662488,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=650,8582.407166283016,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=651,8509.612447925763,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=652,9201.93709066287,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=653,10525.146865786119,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=654,10520.366198370575,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=655,10531.118559763572,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=656,8290.65815768284,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=657,8610.125947190616,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=658,9896.06233923763,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=659,9339.84910752908,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=660,8361.9390890156,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=661,8404.981674236293,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=662,8798.263392655304,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=663,8467.67493067146,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=664,9226.825785082838,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=665,8882.108692591532,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=666,10052.729036076453,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=667,9956.17871628253,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=668,8878.571386075782,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=669,9257.300150066463,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=670,10506.4482939788,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=671,9954.299908881309,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=672,9388.751754192454,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=673,10572.29165197513,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=674,9466.93133232408,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=675,8788.020823721152,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=676,10700.93514232869,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=677,10489.771047636277,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=678,10051.931854049753,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=679,10684.885035783187,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=680,10384.198827711643,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=681,10791.719704927631,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=682,11144.023374841994,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=683,11738.975585472232,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=684,10701.150480428629,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=685,12923.80564435602,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=686,14281.786967977383,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=687,13314.236774314179,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=688,10961.382514716453,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=689,9956.493068207361,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=690,9880.909410070684,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=691,13354.454388272505,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=692,10765.907867370044,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=693,10011.579187303954,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=694,9858.754971714065,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=695,10021.8862787117,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=696,10444.907719494588,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=697,11508.606372619526,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=698,11355.713336553796,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=699,11408.315388947674,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=700,12093.028922730007,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=701,12486.816836512195,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=702,13167.052157345206,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=703,13700.75409875559,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=704,14821.519202396708,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=705,15264.243904007702,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=706,13779.309922495035,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=707,13734.630757281853,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=708,16135.146855420655,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=709,12621.65257021833,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=710,11874.808987252887,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=711,12466.281799595181,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=712,12519.881878816414,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=713,12534.803251520923,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=714,12961.537320536667,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=715,13099.68792085086,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=716,14290.49192929198,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=717,13063.108262860493,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=718,15136.233028306278,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=719,16068.533093396458,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=720,13762.545901289634,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=721,13047.472084975569,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=722,14945.96682514344,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=723,15113.81589315324,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=724,14759.301542681587,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=725,10795.536748111686,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=726,10564.504827623332,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=727,13087.943594633805,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=728,12608.057032282552,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=729,11709.584819691476,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=730,10732.149823503423,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=731,10704.626209684977,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=732,10646.205827671498,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=733,11032.273295138544,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=734,11166.780976795892,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=735,11266.4168416474,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=736,10838.143914668319,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=737,12356.227737502788,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=738,13723.677526828487,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=739,13223.029896535005,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=740,12087.007961535062,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=741,11739.151374135214,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=742,14081.604185385198,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=743,15346.186454487706,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=744,11034.335977227907,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=745,11976.305597612522,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=746,15533.879594580812,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=747,14911.174819149723,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=748,11306.168347075762,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=749,10305.551094389264,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=750,11670.46471155951,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=751,12581.018297985267,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=752,10530.23665267729,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=753,9526.023858686265,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=754,12355.90392300718,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=755,11251.860385591966,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=756,13138.562877254231,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=757,10830.11144645781,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=758,12251.272834983756,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=759,15497.846187118837,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=760,17151.410998206044,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=761,16726.3664227402,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=762,12819.209449086839,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=763,12807.138350061809,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=764,11872.715447943869,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=765,16357.318908495281,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=766,11746.460868903549,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=767,10660.463511555567,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=768,12625.654868760515,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=769,12312.541860655532,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=770,13822.095858388087,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=771,11093.800340430833,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=772,10244.95388671731,4
current=2200_tbl=0_toff=4_hstrt=0_hend=13_speed=773,9966.651733543422,4
