freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.552e+02,1.520e+03,1.591e+02,2.234e+03
1.6,5.859e+02,1.097e+03,3.511e+02,2.034e+03
3.2,3.663e+02,3.526e+02,3.788e+02,1.098e+03
4.8,3.317e+02,1.056e+03,4.176e+02,1.805e+03
6.4,3.561e+02,2.693e+03,3.982e+02,3.447e+03
8.0,3.610e+02,4.115e+03,3.684e+02,4.845e+03
9.6,3.606e+02,5.802e+03,3.848e+02,6.547e+03
11.2,3.620e+02,7.637e+03,3.927e+02,8.391e+03
12.7,3.671e+02,9.995e+03,4.064e+02,1.077e+04
14.3,3.452e+02,1.300e+04,3.979e+02,1.374e+04
15.9,3.618e+02,1.676e+04,3.813e+02,1.751e+04
17.5,3.834e+02,2.065e+04,4.052e+02,2.144e+04
19.1,4.010e+02,2.504e+04,3.774e+02,2.582e+04
20.7,4.734e+02,3.036e+04,3.686e+02,3.121e+04
22.3,4.895e+02,3.594e+04,4.092e+02,3.684e+04
23.9,5.691e+02,4.274e+04,4.177e+02,4.372e+04
25.5,7.138e+02,5.004e+04,4.537e+02,5.120e+04
27.1,8.569e+02,5.653e+04,4.675e+02,5.785e+04
28.7,1.055e+03,6.121e+04,4.511e+02,6.271e+04
30.3,1.425e+03,6.684e+04,4.753e+02,6.874e+04
31.9,1.529e+03,8.040e+04,4.829e+02,8.241e+04
33.5,1.347e+03,9.752e+04,4.603e+02,9.933e+04
35.1,1.182e+03,1.149e+05,4.585e+02,1.166e+05
36.6,1.292e+03,1.342e+05,5.236e+02,1.360e+05
38.2,1.868e+03,1.566e+05,5.484e+02,1.590e+05
39.8,3.067e+03,1.829e+05,5.916e+02,1.865e+05
41.4,5.292e+03,2.148e+05,6.692e+02,2.207e+05
43.0,8.212e+03,2.514e+05,6.966e+02,2.603e+05
44.6,1.094e+04,2.778e+05,7.323e+02,2.895e+05
46.2,1.512e+04,3.056e+05,8.752e+02,3.216e+05
47.8,2.394e+04,3.648e+05,1.276e+03,3.900e+05
49.4,3.449e+04,4.761e+05,1.859e+03,5.125e+05
51.0,4.619e+04,6.301e+05,2.524e+03,6.788e+05
52.6,7.538e+04,8.247e+05,3.702e+03,9.038e+05
54.2,1.493e+05,1.063e+06,6.340e+03,1.219e+06
55.8,3.112e+05,1.368e+06,1.311e+04,1.692e+06
57.4,6.429e+05,1.755e+06,2.771e+04,2.426e+06
59.0,1.111e+06,1.943e+06,4.696e+04,3.101e+06
60.5,1.448e+06,1.765e+06,6.028e+04,3.273e+06
62.1,1.518e+06,1.460e+06,6.382e+04,3.042e+06
63.7,1.440e+06,1.233e+06,6.277e+04,2.736e+06
65.3,1.335e+06,1.124e+06,5.893e+04,2.518e+06
66.9,1.252e+06,1.114e+06,5.624e+04,2.422e+06
68.5,1.221e+06,1.202e+06,5.543e+04,2.478e+06
70.1,1.242e+06,1.367e+06,5.563e+04,2.664e+06
71.7,1.292e+06,1.654e+06,5.885e+04,3.005e+06
73.3,1.357e+06,2.090e+06,6.501e+04,3.512e+06
74.9,1.415e+06,2.670e+06,7.319e+04,4.158e+06
76.5,1.524e+06,3.462e+06,8.966e+04,5.076e+06
78.1,1.698e+06,4.481e+06,1.085e+05,6.288e+06
79.7,1.967e+06,5.853e+06,1.073e+05,7.927e+06
81.3,2.115e+06,7.018e+06,8.629e+04,9.219e+06
82.9,1.919e+06,7.164e+06,6.402e+04,9.146e+06
84.4,1.513e+06,6.371e+06,5.114e+04,7.935e+06
86.0,1.142e+06,5.352e+06,4.395e+04,6.538e+06
87.6,8.381e+05,4.297e+06,3.802e+04,5.173e+06
89.2,6.080e+05,3.430e+06,3.069e+04,4.069e+06
