freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.295e+02,1.254e+02,8.147e+02,1.070e+03
1.6,8.841e+02,5.713e+02,7.282e+02,2.184e+03
3.2,1.178e+03,7.204e+02,3.580e+02,2.256e+03
4.8,1.147e+03,7.776e+02,1.117e+03,3.041e+03
6.4,1.070e+03,7.639e+02,2.826e+03,4.660e+03
8.0,1.102e+03,8.013e+02,4.202e+03,6.105e+03
9.6,1.030e+03,7.594e+02,5.590e+03,7.379e+03
11.1,9.811e+02,6.537e+02,7.516e+03,9.151e+03
12.7,9.395e+02,6.510e+02,9.819e+03,1.141e+04
14.3,1.015e+03,7.089e+02,1.233e+04,1.406e+04
15.9,1.173e+03,7.413e+02,1.520e+04,1.711e+04
17.5,1.301e+03,8.054e+02,1.835e+04,2.046e+04
19.1,1.340e+03,9.184e+02,2.224e+04,2.450e+04
20.7,1.193e+03,9.264e+02,2.590e+04,2.802e+04
22.3,1.096e+03,8.850e+02,3.005e+04,3.204e+04
23.9,9.505e+02,8.098e+02,3.391e+04,3.567e+04
25.5,9.339e+02,7.638e+02,3.795e+04,3.965e+04
27.1,1.045e+03,8.120e+02,4.223e+04,4.409e+04
28.7,1.040e+03,8.343e+02,4.781e+04,4.968e+04
30.2,1.184e+03,8.375e+02,5.460e+04,5.663e+04
31.8,1.143e+03,9.925e+02,6.192e+04,6.405e+04
33.4,1.139e+03,1.099e+03,6.939e+04,7.163e+04
35.0,1.011e+03,9.008e+02,7.816e+04,8.007e+04
36.6,8.537e+02,6.991e+02,8.804e+04,8.959e+04
38.2,7.382e+02,6.047e+02,9.716e+04,9.850e+04
39.8,6.366e+02,5.824e+02,1.083e+05,1.095e+05
41.4,7.571e+02,6.865e+02,1.211e+05,1.226e+05
43.0,9.561e+02,9.541e+02,1.355e+05,1.375e+05
44.6,1.271e+03,1.362e+03,1.501e+05,1.528e+05
46.2,1.255e+03,1.529e+03,1.677e+05,1.704e+05
47.8,1.047e+03,1.383e+03,1.881e+05,1.906e+05
49.4,1.288e+03,1.346e+03,2.086e+05,2.113e+05
50.9,1.481e+03,1.245e+03,2.354e+05,2.382e+05
52.5,1.785e+03,1.189e+03,2.659e+05,2.689e+05
54.1,1.962e+03,1.159e+03,2.987e+05,3.018e+05
55.7,2.131e+03,1.324e+03,3.334e+05,3.368e+05
57.3,2.427e+03,1.854e+03,3.637e+05,3.680e+05
58.9,2.772e+03,2.510e+03,3.920e+05,3.973e+05
60.5,3.298e+03,2.673e+03,4.218e+05,4.278e+05
62.1,4.002e+03,2.812e+03,4.566e+05,4.634e+05
63.7,3.812e+03,3.917e+03,4.997e+05,5.074e+05
65.3,3.045e+03,5.619e+03,5.619e+05,5.705e+05
66.9,3.862e+03,8.126e+03,6.476e+05,6.596e+05
68.5,6.735e+03,1.171e+04,7.607e+05,7.791e+05
70.1,1.052e+04,2.022e+04,9.045e+05,9.353e+05
71.6,1.400e+04,3.478e+04,1.085e+06,1.134e+06
73.2,1.667e+04,5.404e+04,1.317e+06,1.388e+06
74.8,2.638e+04,8.805e+04,1.556e+06,1.671e+06
76.4,4.249e+04,1.252e+05,1.774e+06,1.941e+06
78.0,6.078e+04,1.439e+05,1.986e+06,2.191e+06
79.6,7.987e+04,1.639e+05,2.197e+06,2.441e+06
81.2,9.670e+04,2.242e+05,2.346e+06,2.667e+06
82.8,1.106e+05,3.252e+05,2.335e+06,2.770e+06
84.4,9.697e+04,3.528e+05,2.201e+06,2.650e+06
86.0,6.516e+04,2.840e+05,2.120e+06,2.469e+06
87.6,4.035e+04,2.088e+05,1.955e+06,2.205e+06
89.2,2.798e+04,1.472e+05,1.820e+06,1.995e+06
90.7,2.695e+04,1.147e+05,1.737e+06,1.878e+06
92.3,2.979e+04,1.159e+05,1.598e+06,1.743e+06
93.9,3.331e+04,1.136e+05,1.460e+06,1.607e+06
95.5,3.576e+04,1.036e+05,1.309e+06,1.448e+06
97.1,3.502e+04,8.226e+04,1.156e+06,1.273e+06
98.7,4.113e+04,6.703e+04,1.072e+06,1.180e+06
100.3,4.081e+04,6.341e+04,9.342e+05,1.038e+06
101.9,3.857e+04,5.550e+04,8.147e+05,9.088e+05
103.5,3.683e+04,5.768e+04,6.989e+05,7.934e+05
105.1,3.638e+04,6.669e+04,6.204e+05,7.235e+05
106.7,3.504e+04,6.623e+04,5.544e+05,6.556e+05
108.3,3.622e+04,6.483e+04,4.914e+05,5.924e+05
109.9,3.319e+04,6.082e+04,4.486e+05,5.426e+05
111.4,2.568e+04,4.683e+04,4.218e+05,4.943e+05
113.0,2.233e+04,5.748e+04,3.559e+05,4.357e+05
114.6,2.356e+04,7.495e+04,2.521e+05,3.506e+05
116.2,2.725e+04,9.588e+04,1.873e+05,3.105e+05
117.8,3.021e+04,1.050e+05,1.758e+05,3.110e+05
119.4,2.478e+04,7.101e+04,1.788e+05,2.746e+05
121.0,2.177e+04,6.146e+04,2.150e+05,2.982e+05
122.6,2.069e+04,6.258e+04,2.872e+05,3.704e+05
124.2,1.981e+04,5.823e+04,3.485e+05,4.266e+05
125.8,1.757e+04,5.254e+04,3.644e+05,4.345e+05
127.4,1.591e+04,5.420e+04,4.058e+05,4.759e+05
129.0,1.282e+04,5.062e+04,3.805e+05,4.439e+05
130.5,4.161e+03,1.638e+04,1.046e+05,1.252e+05
132.1,1.218e+03,4.135e+03,6.776e+03,1.213e+04
133.7,1.166e+03,4.199e+03,5.916e+03,1.128e+04
135.3,1.157e+03,4.477e+03,6.838e+03,1.247e+04
136.9,1.197e+03,5.009e+03,7.826e+03,1.403e+04
138.5,1.197e+03,5.214e+03,9.394e+03,1.581e+04
140.1,1.183e+03,4.855e+03,1.184e+04,1.788e+04
141.7,1.128e+03,4.590e+03,1.487e+04,2.059e+04
143.3,1.070e+03,4.430e+03,1.719e+04,2.269e+04
144.9,1.093e+03,4.025e+03,1.878e+04,2.389e+04
146.5,1.148e+03,4.077e+03,2.169e+04,2.691e+04
148.1,1.205e+03,4.331e+03,2.586e+04,3.140e+04
149.7,1.306e+03,4.465e+03,2.988e+04,3.565e+04
151.2,1.323e+03,4.512e+03,3.568e+04,4.151e+04
152.8,1.314e+03,4.737e+03,4.296e+04,4.901e+04
154.4,1.510e+03,5.535e+03,5.023e+04,5.728e+04
156.0,1.624e+03,5.842e+03,5.853e+04,6.600e+04
157.6,1.486e+03,5.995e+03,6.719e+04,7.467e+04
159.2,1.603e+03,6.633e+03,7.869e+04,8.693e+04
160.8,1.562e+03,5.884e+03,8.775e+04,9.520e+04
162.4,1.682e+03,5.621e+03,9.735e+04,1.047e+05
164.0,2.020e+03,5.865e+03,1.074e+05,1.152e+05
165.6,2.262e+03,6.247e+03,1.107e+05,1.192e+05
167.2,2.363e+03,6.171e+03,1.201e+05,1.286e+05
168.8,2.592e+03,5.977e+03,1.435e+05,1.521e+05
170.4,2.975e+03,6.439e+03,1.593e+05,1.687e+05
171.9,3.508e+03,7.907e+03,1.865e+05,1.980e+05
173.5,4.127e+03,8.788e+03,2.210e+05,2.339e+05
175.1,3.994e+03,8.389e+03,2.420e+05,2.544e+05
176.7,3.850e+03,8.577e+03,2.642e+05,2.767e+05
178.3,4.144e+03,9.692e+03,3.241e+05,3.379e+05
179.9,4.318e+03,1.070e+04,3.693e+05,3.843e+05
181.5,4.153e+03,1.122e+04,3.812e+05,3.966e+05
183.1,3.803e+03,1.157e+04,4.083e+05,4.237e+05
184.7,3.771e+03,1.359e+04,4.120e+05,4.294e+05
186.3,3.741e+03,1.457e+04,3.934e+05,4.117e+05
187.9,3.562e+03,1.461e+04,3.965e+05,4.147e+05
189.5,3.387e+03,1.356e+04,4.265e+05,4.434e+05
191.0,2.998e+03,1.211e+04,4.143e+05,4.294e+05
192.6,2.819e+03,1.915e+04,3.837e+05,4.057e+05
194.2,3.828e+03,4.144e+04,3.614e+05,4.067e+05
195.8,2.888e+03,2.358e+04,4.029e+05,4.293e+05
197.4,2.090e+03,7.669e+03,4.243e+05,4.340e+05
199.0,2.179e+03,7.947e+03,3.690e+05,3.791e+05
