freq,psd_x,psd_y,psd_z,psd_xyz
140.8,8.046e+02,5.173e+03,5.723e+03,1.170e+04
142.4,7.886e+02,4.870e+03,4.971e+03,1.063e+04
144.0,7.136e+02,4.427e+03,4.243e+03,9.383e+03
145.6,7.139e+02,4.081e+03,4.205e+03,9.000e+03
147.2,7.565e+02,3.948e+03,4.132e+03,8.836e+03
148.8,8.056e+02,3.710e+03,4.530e+03,9.045e+03
150.4,8.353e+02,3.486e+03,5.360e+03,9.681e+03
152.0,7.509e+02,3.305e+03,6.661e+03,1.072e+04
153.6,8.128e+02,3.211e+03,6.649e+03,1.067e+04
155.2,8.285e+02,3.375e+03,6.723e+03,1.093e+04
156.8,7.556e+02,3.152e+03,7.242e+03,1.115e+04
158.4,7.211e+02,3.044e+03,7.131e+03,1.090e+04
160.0,7.016e+02,3.225e+03,6.883e+03,1.081e+04
161.6,7.392e+02,3.386e+03,6.294e+03,1.042e+04
163.2,7.390e+02,3.617e+03,5.382e+03,9.737e+03
164.8,7.406e+02,4.008e+03,4.783e+03,9.531e+03
166.4,7.292e+02,4.207e+03,4.470e+03,9.406e+03
168.0,6.573e+02,4.516e+03,4.201e+03,9.374e+03
169.6,6.710e+02,4.827e+03,3.927e+03,9.425e+03
171.2,6.976e+02,4.673e+03,3.598e+03,8.969e+03
172.8,7.263e+02,4.348e+03,3.186e+03,8.260e+03
174.4,7.824e+02,4.107e+03,3.256e+03,8.146e+03
176.0,8.287e+02,3.624e+03,4.523e+03,8.976e+03
177.6,9.149e+02,3.758e+03,5.031e+03,9.704e+03
179.2,8.660e+02,3.323e+03,4.389e+03,8.578e+03
180.8,6.700e+02,2.040e+03,4.477e+03,7.187e+03
182.4,5.552e+02,1.507e+03,4.805e+03,6.867e+03
184.0,4.836e+02,1.306e+03,5.648e+03,7.438e+03
185.6,4.553e+02,1.387e+03,7.339e+03,9.181e+03
187.2,3.946e+02,1.642e+03,1.254e+04,1.458e+04
188.8,3.553e+02,2.217e+03,1.729e+04,1.987e+04
190.4,4.130e+02,3.067e+03,1.274e+04,1.622e+04
192.0,4.590e+02,3.739e+03,9.794e+03,1.399e+04
193.6,4.718e+02,4.573e+03,1.013e+04,1.517e+04
195.2,5.316e+02,6.216e+03,1.029e+04,1.704e+04
196.8,5.941e+02,7.829e+03,1.127e+04,1.970e+04
198.4,6.186e+02,8.571e+03,1.240e+04,2.159e+04
200.0,6.196e+02,9.383e+03,1.336e+04,2.336e+04
