freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.775e+02,1.389e+03,9.064e+01,1.957e+03
1.6,5.126e+02,9.892e+02,3.241e+02,1.826e+03
3.1,3.122e+02,3.180e+02,3.601e+02,9.903e+02
4.7,3.535e+02,8.826e+02,3.443e+02,1.580e+03
6.2,3.594e+02,2.390e+03,3.462e+02,3.095e+03
7.8,3.528e+02,3.664e+03,3.468e+02,4.364e+03
9.3,3.125e+02,5.104e+03,3.467e+02,5.764e+03
10.9,2.950e+02,6.730e+03,3.565e+02,7.381e+03
12.4,3.229e+02,8.893e+03,3.542e+02,9.570e+03
14.0,3.361e+02,1.174e+04,3.654e+02,1.244e+04
15.5,3.591e+02,1.499e+04,3.469e+02,1.569e+04
17.1,3.647e+02,1.913e+04,3.454e+02,1.984e+04
18.6,3.711e+02,2.422e+04,3.336e+02,2.492e+04
20.2,3.823e+02,2.899e+04,3.225e+02,2.970e+04
21.8,4.247e+02,3.366e+04,3.912e+02,3.448e+04
23.3,5.020e+02,3.929e+04,4.139e+02,4.020e+04
24.9,5.826e+02,4.570e+04,4.123e+02,4.670e+04
26.4,7.426e+02,5.216e+04,4.302e+02,5.333e+04
28.0,9.824e+02,5.695e+04,4.158e+02,5.835e+04
29.5,1.197e+03,5.956e+04,4.455e+02,6.120e+04
31.1,1.498e+03,6.566e+04,5.413e+02,6.770e+04
32.6,1.477e+03,8.056e+04,5.718e+02,8.260e+04
34.2,1.245e+03,1.010e+05,5.859e+02,1.029e+05
35.7,1.196e+03,1.231e+05,6.118e+02,1.249e+05
37.3,1.589e+03,1.475e+05,6.833e+02,1.497e+05
38.9,2.281e+03,1.796e+05,8.336e+02,1.827e+05
40.4,3.626e+03,2.199e+05,9.650e+02,2.245e+05
42.0,6.462e+03,2.637e+05,1.149e+03,2.713e+05
43.5,1.008e+04,3.025e+05,1.141e+03,3.138e+05
45.1,1.468e+04,3.246e+05,1.162e+03,3.404e+05
46.6,2.199e+04,3.527e+05,1.299e+03,3.760e+05
48.2,3.185e+04,4.227e+05,1.521e+03,4.561e+05
49.7,4.308e+04,5.454e+05,1.915e+03,5.904e+05
51.3,6.283e+04,7.063e+05,2.280e+03,7.714e+05
52.8,1.018e+05,8.687e+05,2.726e+03,9.732e+05
54.4,1.745e+05,1.000e+06,4.166e+03,1.179e+06
55.9,2.751e+05,1.060e+06,7.125e+03,1.342e+06
57.5,3.876e+05,9.983e+05,1.201e+04,1.398e+06
59.1,5.144e+05,8.719e+05,1.779e+04,1.404e+06
60.6,6.319e+05,7.617e+05,2.400e+04,1.418e+06
62.2,7.324e+05,7.148e+05,2.962e+04,1.477e+06
63.7,8.244e+05,7.302e+05,3.361e+04,1.588e+06
65.3,9.030e+05,8.030e+05,3.550e+04,1.741e+06
66.8,9.654e+05,9.246e+05,3.805e+04,1.928e+06
68.4,1.037e+06,1.084e+06,4.110e+04,2.162e+06
69.9,1.120e+06,1.262e+06,4.351e+04,2.425e+06
71.5,1.221e+06,1.500e+06,4.625e+04,2.767e+06
73.0,1.361e+06,1.876e+06,4.935e+04,3.287e+06
74.6,1.547e+06,2.466e+06,5.500e+04,4.067e+06
76.1,1.796e+06,3.357e+06,6.039e+04,5.213e+06
77.7,1.993e+06,4.308e+06,6.609e+04,6.367e+06
79.3,2.049e+06,5.024e+06,7.071e+04,7.143e+06
80.8,2.082e+06,5.760e+06,6.475e+04,7.907e+06
82.4,1.983e+06,6.270e+06,4.688e+04,8.300e+06
83.9,1.728e+06,6.265e+06,2.964e+04,8.023e+06
85.5,1.394e+06,5.707e+06,1.853e+04,7.120e+06
87.0,1.069e+06,4.798e+06,1.118e+04,5.878e+06
88.6,8.980e+05,4.262e+06,9.477e+03,5.169e+06
90.1,7.331e+05,3.627e+06,9.189e+03,4.370e+06
91.7,5.418e+05,2.957e+06,1.041e+04,3.509e+06
93.2,4.004e+05,2.498e+06,1.405e+04,2.913e+06
94.8,3.142e+05,2.164e+06,1.749e+04,2.496e+06
96.3,2.552e+05,1.789e+06,1.977e+04,2.064e+06
97.9,2.120e+05,1.431e+06,2.218e+04,1.665e+06
99.5,1.621e+05,1.058e+06,2.668e+04,1.247e+06
101.0,1.112e+05,7.593e+05,2.813e+04,8.986e+05
102.6,7.537e+04,5.786e+05,2.053e+04,6.745e+05
104.1,5.260e+04,5.223e+05,1.164e+04,5.865e+05
105.7,9.339e+04,9.866e+05,1.334e+04,1.093e+06
107.2,1.704e+05,1.731e+06,2.588e+04,1.927e+06
108.8,1.505e+05,1.774e+06,3.282e+04,1.957e+06
110.3,9.910e+04,1.595e+06,3.310e+04,1.728e+06
111.9,6.477e+04,1.426e+06,3.327e+04,1.524e+06
113.4,4.642e+04,1.317e+06,3.514e+04,1.399e+06
115.0,3.966e+04,1.239e+06,3.874e+04,1.317e+06
116.6,3.827e+04,1.145e+06,4.384e+04,1.227e+06
118.1,3.646e+04,1.037e+06,4.908e+04,1.123e+06
119.7,3.414e+04,9.468e+05,5.551e+04,1.036e+06
121.2,2.966e+04,8.711e+05,6.165e+04,9.624e+05
122.8,2.371e+04,7.984e+05,6.483e+04,8.870e+05
124.3,2.014e+04,7.360e+05,6.575e+04,8.219e+05
125.9,1.911e+04,6.790e+05,6.561e+04,7.637e+05
127.4,1.912e+04,6.388e+05,6.733e+04,7.252e+05
129.0,1.587e+04,5.391e+05,6.027e+04,6.152e+05
130.5,5.614e+03,1.756e+05,2.785e+04,2.090e+05
132.1,1.145e+03,1.262e+04,1.536e+04,2.912e+04
133.6,1.023e+03,9.012e+03,1.786e+04,2.789e+04
135.2,1.147e+03,1.076e+04,2.073e+04,3.264e+04
136.8,1.112e+03,1.196e+04,2.363e+04,3.670e+04
138.3,1.191e+03,1.313e+04,2.587e+04,4.019e+04
139.9,1.321e+03,1.454e+04,2.844e+04,4.429e+04
141.4,1.384e+03,1.540e+04,3.056e+04,4.734e+04
143.0,1.459e+03,1.658e+04,3.281e+04,5.085e+04
144.5,1.500e+03,1.718e+04,3.574e+04,5.443e+04
146.1,1.504e+03,1.769e+04,3.990e+04,5.909e+04
147.6,1.488e+03,1.814e+04,4.543e+04,6.506e+04
149.2,1.289e+03,1.808e+04,5.442e+04,7.379e+04
150.7,1.175e+03,1.772e+04,6.111e+04,8.001e+04
152.3,1.170e+03,1.818e+04,6.204e+04,8.139e+04
153.8,1.367e+03,1.799e+04,6.758e+04,8.693e+04
155.4,1.469e+03,1.767e+04,7.700e+04,9.613e+04
157.0,1.637e+03,1.801e+04,8.221e+04,1.018e+05
158.5,1.765e+03,1.964e+04,8.769e+04,1.091e+05
160.1,1.722e+03,1.982e+04,8.478e+04,1.063e+05
161.6,1.578e+03,1.869e+04,8.285e+04,1.031e+05
163.2,1.507e+03,1.843e+04,8.721e+04,1.071e+05
164.7,1.506e+03,1.752e+04,9.714e+04,1.162e+05
166.3,1.460e+03,1.525e+04,1.072e+05,1.239e+05
167.8,1.368e+03,1.314e+04,1.145e+05,1.290e+05
169.4,1.435e+03,1.065e+04,1.172e+05,1.293e+05
170.9,1.529e+03,8.426e+03,1.148e+05,1.248e+05
172.5,1.623e+03,9.117e+03,8.818e+04,9.892e+04
174.1,2.316e+03,2.357e+04,7.909e+04,1.050e+05
175.6,1.897e+03,2.631e+04,9.879e+04,1.270e+05
177.2,9.047e+02,7.841e+03,6.990e+04,7.865e+04
178.7,8.314e+02,4.868e+03,5.305e+04,5.875e+04
180.3,8.421e+02,5.577e+03,4.463e+04,5.105e+04
181.8,8.827e+02,6.623e+03,3.639e+04,4.389e+04
183.4,8.255e+02,7.386e+03,2.914e+04,3.735e+04
184.9,8.220e+02,8.116e+03,2.717e+04,3.611e+04
186.5,8.838e+02,8.611e+03,2.585e+04,3.535e+04
188.0,9.981e+02,1.007e+04,2.302e+04,3.408e+04
189.6,1.150e+03,1.177e+04,2.075e+04,3.367e+04
191.1,1.211e+03,1.340e+04,1.910e+04,3.371e+04
192.7,1.240e+03,1.423e+04,1.843e+04,3.390e+04
194.3,1.258e+03,1.473e+04,1.876e+04,3.475e+04
195.8,1.265e+03,1.490e+04,2.002e+04,3.619e+04
197.4,1.278e+03,1.529e+04,2.153e+04,3.810e+04
198.9,1.383e+03,1.517e+04,2.313e+04,3.968e+04
