freq,psd_x,psd_y,psd_z,psd_xyz
140.5,6.035e+05,1.210e+07,9.007e+05,1.360e+07
142.1,5.967e+05,1.230e+07,9.903e+05,1.389e+07
143.7,5.170e+05,1.091e+07,1.015e+06,1.244e+07
145.3,2.397e+05,3.699e+06,6.938e+05,4.633e+06
146.9,1.165e+05,3.686e+05,5.645e+05,1.050e+06
148.5,1.148e+05,3.539e+05,6.225e+05,1.091e+06
150.1,1.138e+05,3.712e+05,6.630e+05,1.148e+06
151.7,1.063e+05,3.559e+05,7.060e+05,1.168e+06
153.3,1.091e+05,3.982e+05,7.712e+05,1.278e+06
154.9,1.181e+05,4.670e+05,9.116e+05,1.497e+06
156.5,1.191e+05,5.795e+05,9.619e+05,1.661e+06
158.1,1.185e+05,8.108e+05,9.233e+05,1.853e+06
159.7,1.291e+05,1.157e+06,8.681e+05,2.154e+06
161.3,1.416e+05,1.277e+06,8.567e+05,2.275e+06
162.9,1.423e+05,1.161e+06,7.867e+05,2.090e+06
164.5,1.184e+05,8.969e+05,6.954e+05,1.711e+06
166.1,9.598e+04,6.493e+05,6.205e+05,1.366e+06
167.7,8.917e+04,4.722e+05,5.391e+05,1.100e+06
169.3,7.825e+04,3.682e+05,4.676e+05,9.140e+05
170.9,6.616e+04,3.790e+05,4.112e+05,8.563e+05
172.5,6.927e+04,4.556e+05,3.561e+05,8.809e+05
174.1,6.746e+04,5.734e+05,3.245e+05,9.654e+05
175.7,6.489e+04,6.305e+05,3.012e+05,9.966e+05
177.3,3.308e+04,3.984e+05,2.884e+05,7.199e+05
178.9,1.817e+04,2.547e+05,2.854e+05,5.582e+05
180.5,1.646e+04,1.591e+05,2.819e+05,4.575e+05
182.1,1.838e+04,1.268e+05,2.986e+05,4.437e+05
183.7,2.108e+04,1.706e+05,3.064e+05,4.981e+05
185.2,2.282e+04,2.371e+05,3.003e+05,5.603e+05
186.8,2.429e+04,3.086e+05,2.880e+05,6.209e+05
188.4,2.618e+04,3.902e+05,2.804e+05,6.967e+05
190.0,3.036e+04,5.033e+05,2.867e+05,8.203e+05
191.6,3.775e+04,6.510e+05,2.920e+05,9.808e+05
193.2,4.716e+04,8.219e+05,3.063e+05,1.175e+06
194.8,6.195e+04,1.111e+06,3.648e+05,1.537e+06
196.4,8.557e+04,1.654e+06,3.763e+05,2.116e+06
198.0,1.228e+05,2.586e+06,3.884e+05,3.097e+06
199.6,1.810e+05,3.936e+06,4.042e+05,4.521e+06
