freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.638e+03,1.562e+03,9.990e+03,1.419e+04
1.6,1.641e+04,7.412e+03,6.252e+03,3.008e+04
3.2,1.717e+04,8.908e+03,4.855e+02,2.657e+04
4.8,1.512e+04,7.164e+03,4.980e+02,2.278e+04
6.4,1.719e+04,7.813e+03,4.809e+02,2.549e+04
8.0,1.696e+04,7.716e+03,9.317e+02,2.561e+04
9.6,1.827e+04,8.528e+03,1.701e+04,4.381e+04
11.2,1.990e+04,9.262e+03,5.870e+04,8.786e+04
12.8,2.043e+04,9.761e+03,8.371e+04,1.139e+05
14.4,1.962e+04,9.497e+03,1.068e+05,1.359e+05
16.0,1.934e+04,9.621e+03,1.331e+05,1.620e+05
17.6,1.868e+04,9.004e+03,1.612e+05,1.888e+05
19.2,1.869e+04,9.122e+03,1.925e+05,2.203e+05
20.8,1.841e+04,9.343e+03,2.281e+05,2.559e+05
22.4,1.915e+04,9.613e+03,2.703e+05,2.990e+05
24.0,2.020e+04,1.052e+04,3.092e+05,3.399e+05
25.6,1.801e+04,1.019e+04,3.430e+05,3.712e+05
27.2,1.857e+04,1.044e+04,3.874e+05,4.164e+05
28.7,1.909e+04,1.154e+04,4.473e+05,4.780e+05
30.3,1.597e+04,1.088e+04,5.118e+05,5.387e+05
31.9,1.582e+04,1.108e+04,5.818e+05,6.087e+05
33.5,1.829e+04,1.148e+04,6.607e+05,6.904e+05
35.1,1.916e+04,1.213e+04,7.487e+05,7.800e+05
36.7,2.079e+04,1.315e+04,8.425e+05,8.764e+05
38.3,2.111e+04,1.348e+04,9.376e+05,9.722e+05
39.9,2.060e+04,1.573e+04,1.053e+06,1.090e+06
41.5,2.271e+04,2.068e+04,1.192e+06,1.236e+06
43.1,1.835e+04,2.378e+04,1.352e+06,1.394e+06
44.7,1.541e+04,2.813e+04,1.536e+06,1.580e+06
46.3,1.594e+04,3.329e+04,1.747e+06,1.796e+06
47.9,1.869e+04,4.005e+04,1.992e+06,2.050e+06
49.5,2.092e+04,4.750e+04,2.278e+06,2.347e+06
51.1,2.200e+04,5.096e+04,2.595e+06,2.668e+06
52.7,2.209e+04,5.178e+04,2.937e+06,3.011e+06
54.3,2.302e+04,5.413e+04,3.296e+06,3.374e+06
55.9,3.388e+04,7.144e+04,3.671e+06,3.777e+06
