freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.512e+04,5.639e+02,2.260e+02,1.591e+04
1.7,5.599e+04,2.492e+03,1.009e+03,5.949e+04
3.3,6.665e+04,2.528e+03,1.068e+03,7.024e+04
5.0,6.211e+04,2.209e+03,9.506e+02,6.527e+04
6.7,6.168e+04,2.225e+03,9.482e+02,6.485e+04
8.4,7.281e+04,2.348e+03,9.912e+02,7.615e+04
10.0,8.196e+04,2.468e+03,1.001e+03,8.542e+04
11.7,8.159e+04,2.337e+03,9.357e+02,8.487e+04
13.4,8.532e+04,2.030e+03,8.469e+02,8.820e+04
15.1,1.000e+05,2.028e+03,8.950e+02,1.029e+05
16.7,1.113e+05,2.078e+03,9.281e+02,1.143e+05
18.4,1.256e+05,2.081e+03,9.319e+02,1.286e+05
20.1,1.368e+05,2.135e+03,9.657e+02,1.399e+05
21.8,1.388e+05,2.191e+03,8.125e+02,1.418e+05
23.4,1.612e+05,2.251e+03,8.222e+02,1.643e+05
25.1,1.798e+05,2.053e+03,7.870e+02,1.826e+05
26.8,2.032e+05,2.272e+03,8.960e+02,2.064e+05
28.5,2.075e+05,2.472e+03,8.819e+02,2.109e+05
30.1,2.259e+05,2.292e+03,8.991e+02,2.291e+05
31.8,2.538e+05,2.656e+03,1.013e+03,2.574e+05
33.5,2.771e+05,2.786e+03,1.009e+03,2.809e+05
35.1,3.076e+05,2.792e+03,9.564e+02,3.114e+05
36.8,3.467e+05,3.028e+03,1.011e+03,3.508e+05
38.5,3.858e+05,3.365e+03,1.190e+03,3.904e+05
40.2,4.200e+05,2.929e+03,1.036e+03,4.240e+05
41.8,4.729e+05,2.615e+03,9.161e+02,4.764e+05
43.5,5.429e+05,2.369e+03,9.475e+02,5.462e+05
45.2,6.037e+05,2.384e+03,9.117e+02,6.070e+05
46.9,6.843e+05,2.874e+03,1.087e+03,6.883e+05
48.5,7.582e+05,3.694e+03,1.170e+03,7.631e+05
50.2,8.577e+05,5.229e+03,1.495e+03,8.644e+05
51.9,9.896e+05,4.844e+03,1.914e+03,9.964e+05
53.6,1.133e+06,3.374e+03,2.204e+03,1.139e+06
55.2,1.274e+06,3.161e+03,2.390e+03,1.279e+06
56.9,1.439e+06,6.766e+03,2.699e+03,1.449e+06
58.6,1.626e+06,1.712e+04,2.945e+03,1.646e+06
60.3,1.877e+06,2.461e+04,3.015e+03,1.905e+06
61.9,2.196e+06,2.580e+04,3.280e+03,2.225e+06
63.6,2.598e+06,2.056e+04,3.608e+03,2.622e+06
65.3,3.067e+06,1.766e+04,3.419e+03,3.088e+06
67.0,3.681e+06,4.839e+04,3.808e+03,3.733e+06
68.6,4.280e+06,9.838e+04,6.416e+03,4.385e+06
70.3,5.027e+06,1.550e+05,1.245e+04,5.194e+06
72.0,6.110e+06,2.172e+05,2.164e+04,6.349e+06
73.6,7.245e+06,2.813e+05,3.018e+04,7.557e+06
75.3,7.674e+06,2.537e+05,4.648e+04,7.974e+06
77.0,7.314e+06,1.545e+05,8.398e+04,7.552e+06
78.7,6.930e+06,7.590e+04,1.315e+05,7.138e+06
80.3,6.670e+06,5.391e+04,1.664e+05,6.890e+06
82.0,6.418e+06,1.024e+05,1.859e+05,6.706e+06
83.7,5.981e+06,1.548e+05,1.946e+05,6.330e+06
85.4,5.243e+06,1.752e+05,1.687e+05,5.587e+06
87.0,4.511e+06,1.917e+05,1.506e+05,4.854e+06
88.7,3.882e+06,1.723e+05,1.458e+05,4.200e+06
90.4,3.426e+06,1.391e+05,1.147e+05,3.680e+06
92.1,2.894e+06,1.310e+05,7.246e+04,3.097e+06
93.7,2.374e+06,1.508e+05,4.395e+04,2.569e+06
95.4,1.979e+06,1.714e+05,3.728e+04,2.187e+06
97.1,1.656e+06,1.925e+05,4.431e+04,1.893e+06
98.8,1.428e+06,2.194e+05,4.454e+04,1.692e+06
100.4,1.242e+06,1.807e+05,4.099e+04,1.464e+06
102.1,1.158e+06,1.483e+05,3.604e+04,1.342e+06
103.8,1.114e+06,1.344e+05,2.738e+04,1.276e+06
105.4,1.093e+06,1.173e+05,2.234e+04,1.233e+06
