freq,psd_x,psd_y,psd_z,psd_xyz
172.4,4.251e+05,1.682e+05,4.631e+03,5.980e+05
174.0,4.282e+05,1.874e+05,5.523e+03,6.212e+05
175.7,4.269e+05,2.060e+05,5.913e+03,6.388e+05
177.4,4.247e+05,2.284e+05,6.042e+03,6.591e+05
179.0,4.267e+05,2.511e+05,6.730e+03,6.845e+05
180.7,4.413e+05,2.865e+05,7.870e+03,7.356e+05
182.4,4.707e+05,3.193e+05,8.968e+03,7.990e+05
184.1,4.982e+05,3.565e+05,1.075e+04,8.654e+05
185.7,4.596e+05,3.947e+05,1.188e+04,8.663e+05
187.4,3.748e+05,4.200e+05,1.320e+04,8.080e+05
189.1,2.790e+05,4.400e+05,1.454e+04,7.336e+05
190.8,2.474e+05,3.838e+05,1.367e+04,6.449e+05
192.4,2.483e+05,3.090e+05,1.113e+04,5.684e+05
194.1,2.102e+05,2.418e+05,8.419e+03,4.604e+05
195.8,1.858e+05,1.859e+05,6.919e+03,3.786e+05
197.5,1.908e+05,1.522e+05,5.904e+03,3.489e+05
199.1,1.736e+05,1.363e+05,4.974e+03,3.149e+05
