freq,psd_x,psd_y,psd_z,psd_xyz
143.9,2.190e+05,8.356e+03,2.009e+03,2.294e+05
145.6,2.340e+05,9.118e+03,2.160e+03,2.452e+05
147.3,2.465e+05,9.430e+03,2.193e+03,2.581e+05
148.9,2.628e+05,9.688e+03,2.134e+03,2.746e+05
150.6,2.745e+05,1.008e+04,2.340e+03,2.869e+05
152.3,2.854e+05,9.147e+03,2.720e+03,2.973e+05
153.9,2.925e+05,7.612e+03,3.061e+03,3.032e+05
155.6,3.027e+05,6.382e+03,2.760e+03,3.119e+05
157.3,3.153e+05,5.227e+03,2.213e+03,3.227e+05
159.0,3.405e+05,4.680e+03,1.892e+03,3.470e+05
160.6,3.990e+05,3.851e+03,1.644e+03,4.045e+05
162.3,4.774e+05,3.274e+03,1.552e+03,4.822e+05
164.0,5.623e+05,3.356e+03,1.541e+03,5.672e+05
165.7,6.299e+05,4.726e+03,1.499e+03,6.361e+05
167.3,7.098e+05,8.100e+03,1.639e+03,7.196e+05
169.0,8.238e+05,1.309e+04,2.169e+03,8.391e+05
170.7,9.589e+05,1.762e+04,3.285e+03,9.798e+05
172.4,1.111e+06,2.127e+04,4.835e+03,1.138e+06
174.0,1.327e+06,2.294e+04,6.758e+03,1.357e+06
175.7,1.571e+06,2.751e+04,9.045e+03,1.608e+06
177.4,1.826e+06,3.308e+04,1.144e+04,1.870e+06
179.1,2.021e+06,4.014e+04,1.320e+04,2.074e+06
180.7,2.263e+06,4.788e+04,1.433e+04,2.325e+06
182.4,2.421e+06,5.284e+04,1.477e+04,2.488e+06
184.1,2.578e+06,6.074e+04,1.497e+04,2.654e+06
185.7,2.685e+06,7.241e+04,1.560e+04,2.773e+06
187.4,2.660e+06,8.386e+04,1.542e+04,2.759e+06
189.1,2.600e+06,1.407e+05,1.477e+04,2.756e+06
190.8,2.513e+06,2.935e+05,1.462e+04,2.821e+06
192.4,2.680e+06,3.791e+05,1.601e+04,3.075e+06
194.1,2.678e+06,9.431e+04,1.493e+04,2.788e+06
195.8,2.670e+06,2.087e+04,1.544e+04,2.706e+06
197.5,2.610e+06,2.125e+04,1.563e+04,2.647e+06
199.1,2.404e+06,1.697e+04,1.502e+04,2.436e+06
