freq,psd_x,psd_y,psd_z,psd_xyz
0.0,7.131e+01,1.235e+02,5.526e+02,7.473e+02
1.6,2.760e+02,2.771e+02,6.159e+02,1.169e+03
3.2,3.275e+02,2.632e+02,4.188e+02,1.010e+03
4.8,3.157e+02,2.483e+02,1.083e+03,1.647e+03
6.4,3.097e+02,2.387e+02,2.578e+03,3.126e+03
8.0,3.080e+02,2.698e+02,3.895e+03,4.473e+03
9.6,3.041e+02,2.629e+02,5.464e+03,6.031e+03
11.2,3.206e+02,2.768e+02,7.091e+03,7.688e+03
12.8,3.003e+02,2.890e+02,8.697e+03,9.286e+03
14.4,3.093e+02,2.986e+02,1.036e+04,1.096e+04
16.0,3.258e+02,3.103e+02,1.241e+04,1.304e+04
17.6,3.427e+02,3.582e+02,1.488e+04,1.558e+04
19.2,3.302e+02,3.673e+02,1.740e+04,1.810e+04
20.8,3.026e+02,3.578e+02,2.026e+04,2.092e+04
22.4,3.253e+02,3.742e+02,2.337e+04,2.407e+04
24.0,3.232e+02,3.919e+02,2.672e+04,2.743e+04
25.6,3.255e+02,3.615e+02,2.991e+04,3.060e+04
27.2,3.002e+02,3.226e+02,3.312e+04,3.374e+04
28.8,2.858e+02,2.956e+02,3.632e+04,3.690e+04
30.4,2.808e+02,3.000e+02,3.957e+04,4.015e+04
32.0,3.122e+02,4.019e+02,4.472e+04,4.543e+04
33.6,3.148e+02,4.635e+02,5.105e+04,5.183e+04
35.2,3.436e+02,4.467e+02,5.670e+04,5.749e+04
36.8,3.323e+02,4.363e+02,6.249e+04,6.326e+04
38.4,3.270e+02,5.442e+02,6.877e+04,6.964e+04
40.0,3.368e+02,6.531e+02,7.480e+04,7.579e+04
41.6,3.463e+02,8.126e+02,8.196e+04,8.312e+04
43.2,3.356e+02,1.218e+03,9.107e+04,9.263e+04
44.8,4.052e+02,1.658e+03,1.014e+05,1.035e+05
46.4,4.698e+02,1.978e+03,1.126e+05,1.150e+05
48.0,5.233e+02,1.875e+03,1.250e+05,1.274e+05
49.6,6.520e+02,2.080e+03,1.386e+05,1.413e+05
51.2,7.735e+02,2.553e+03,1.548e+05,1.581e+05
52.8,8.641e+02,2.913e+03,1.740e+05,1.778e+05
54.4,1.140e+03,3.628e+03,1.988e+05,2.035e+05
56.0,1.556e+03,5.039e+03,2.258e+05,2.324e+05
57.6,2.549e+03,6.214e+03,2.531e+05,2.619e+05
59.2,4.282e+03,6.412e+03,2.773e+05,2.880e+05
60.8,6.138e+03,5.796e+03,3.020e+05,3.139e+05
62.4,8.218e+03,5.522e+03,3.331e+05,3.468e+05
64.0,9.325e+03,7.648e+03,3.678e+05,3.848e+05
65.6,8.631e+03,1.290e+04,4.126e+05,4.342e+05
67.2,7.606e+03,1.772e+04,4.645e+05,4.898e+05
68.8,8.677e+03,1.862e+04,5.260e+05,5.533e+05
70.4,1.506e+04,1.591e+04,6.082e+05,6.392e+05
72.0,2.371e+04,1.151e+04,6.927e+05,7.280e+05
73.6,3.349e+04,1.563e+04,7.730e+05,8.221e+05
75.2,5.446e+04,3.963e+04,8.268e+05,9.209e+05
76.8,8.619e+04,8.862e+04,8.522e+05,1.027e+06
78.4,1.223e+05,1.651e+05,8.605e+05,1.148e+06
80.0,1.559e+05,2.716e+05,8.391e+05,1.267e+06
81.6,1.708e+05,3.898e+05,8.062e+05,1.367e+06
83.2,1.624e+05,5.055e+05,7.755e+05,1.443e+06
84.8,1.277e+05,5.119e+05,7.494e+05,1.389e+06
86.4,8.523e+04,4.169e+05,7.406e+05,1.243e+06
88.0,4.852e+04,3.015e+05,7.213e+05,1.071e+06
89.6,3.100e+04,2.568e+05,7.409e+05,1.029e+06
91.2,2.158e+04,2.227e+05,7.623e+05,1.007e+06
92.8,1.362e+04,1.858e+05,7.518e+05,9.513e+05
94.4,8.525e+03,1.767e+05,7.625e+05,9.477e+05
96.0,4.089e+03,1.485e+05,7.890e+05,9.416e+05
97.6,3.175e+03,1.342e+05,8.099e+05,9.473e+05
99.2,4.686e+03,1.212e+05,8.097e+05,9.356e+05
100.8,1.200e+04,8.289e+04,8.089e+05,9.038e+05
102.4,2.630e+04,2.886e+04,7.762e+05,8.314e+05
104.0,2.819e+04,3.500e+04,6.208e+05,6.840e+05
105.6,1.830e+04,8.859e+04,4.661e+05,5.730e+05
