freq,psd_x,psd_y,psd_z,psd_xyz
164.1,7.373e+04,1.364e+03,4.888e+02,7.558e+04
165.8,7.364e+04,1.300e+03,3.871e+02,7.533e+04
167.4,8.182e+04,1.167e+03,3.695e+02,8.336e+04
169.1,9.257e+04,1.034e+03,3.955e+02,9.400e+04
170.8,9.451e+04,9.643e+02,4.699e+02,9.595e+04
172.5,9.379e+04,1.106e+03,4.576e+02,9.536e+04
174.1,9.991e+04,1.651e+03,4.443e+02,1.020e+05
175.8,1.177e+05,1.984e+03,4.617e+02,1.201e+05
177.5,1.251e+05,2.271e+03,4.603e+02,1.278e+05
179.2,1.206e+05,2.360e+03,5.469e+02,1.235e+05
180.8,1.160e+05,3.037e+03,7.581e+02,1.198e+05
182.5,1.243e+05,3.581e+03,1.056e+03,1.290e+05
184.2,1.248e+05,3.742e+03,1.302e+03,1.298e+05
185.9,1.172e+05,3.620e+03,1.336e+03,1.222e+05
187.5,1.120e+05,3.728e+03,1.300e+03,1.170e+05
189.2,1.122e+05,3.991e+03,1.214e+03,1.174e+05
190.9,1.118e+05,4.361e+03,1.087e+03,1.172e+05
192.6,1.054e+05,5.432e+03,1.335e+03,1.122e+05
194.2,1.033e+05,5.233e+03,1.612e+03,1.101e+05
195.9,9.682e+04,5.760e+03,1.369e+03,1.040e+05
197.6,9.278e+04,8.885e+03,1.431e+03,1.031e+05
199.3,9.017e+04,6.028e+03,1.562e+03,9.776e+04
