freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.865e+01,8.648e+02,1.199e+01,9.054e+02
1.7,7.744e+01,5.050e+02,4.941e+01,6.318e+02
3.3,7.581e+01,6.849e+01,5.873e+01,2.030e+02
5.0,7.909e+01,6.928e+02,6.068e+01,8.325e+02
6.7,7.390e+01,1.883e+03,5.617e+01,2.013e+03
8.4,8.051e+01,2.953e+03,5.779e+01,3.091e+03
10.0,8.783e+01,4.164e+03,6.366e+01,4.316e+03
11.7,8.967e+01,5.646e+03,6.634e+01,5.802e+03
13.4,8.925e+01,7.367e+03,6.891e+01,7.525e+03
15.0,8.466e+01,9.436e+03,6.462e+01,9.586e+03
16.7,9.210e+01,1.195e+04,5.895e+01,1.210e+04
18.4,9.987e+01,1.505e+04,5.500e+01,1.520e+04
20.0,1.210e+02,1.848e+04,6.166e+01,1.866e+04
21.7,1.291e+02,2.191e+04,6.415e+01,2.211e+04
23.4,1.545e+02,2.605e+04,6.608e+01,2.627e+04
25.1,1.730e+02,3.005e+04,7.269e+01,3.029e+04
26.7,1.733e+02,3.336e+04,7.589e+01,3.361e+04
28.4,1.798e+02,3.752e+04,6.981e+01,3.777e+04
30.1,1.885e+02,4.194e+04,6.275e+01,4.219e+04
31.7,1.891e+02,4.637e+04,6.382e+01,4.662e+04
33.4,2.082e+02,5.308e+04,6.795e+01,5.336e+04
35.1,2.598e+02,6.257e+04,7.368e+01,6.291e+04
36.8,2.981e+02,7.442e+04,8.538e+01,7.481e+04
38.4,3.693e+02,8.864e+04,1.011e+02,8.911e+04
40.1,4.772e+02,1.086e+05,1.314e+02,1.092e+05
41.8,6.623e+02,1.336e+05,1.717e+02,1.344e+05
43.4,8.038e+02,1.620e+05,2.095e+02,1.630e+05
45.1,1.066e+03,1.988e+05,1.929e+02,2.000e+05
46.8,1.571e+03,2.459e+05,1.935e+02,2.476e+05
48.4,2.314e+03,3.042e+05,2.689e+02,3.068e+05
50.1,3.134e+03,3.607e+05,4.249e+02,3.642e+05
51.8,4.189e+03,4.290e+05,6.421e+02,4.339e+05
53.5,6.430e+03,5.781e+05,1.059e+03,5.856e+05
55.1,9.149e+03,8.017e+05,1.944e+03,8.128e+05
56.8,1.264e+04,1.069e+06,3.542e+03,1.085e+06
58.5,1.437e+04,1.163e+06,4.544e+03,1.182e+06
60.1,1.400e+04,1.084e+06,3.996e+03,1.102e+06
61.8,1.195e+04,1.022e+06,2.646e+03,1.036e+06
63.5,8.795e+03,1.034e+06,1.805e+03,1.044e+06
65.1,6.787e+03,1.058e+06,1.320e+03,1.066e+06
66.8,6.260e+03,1.046e+06,1.026e+03,1.054e+06
68.5,5.963e+03,1.102e+06,1.232e+03,1.110e+06
70.2,6.251e+03,1.253e+06,1.777e+03,1.261e+06
71.8,7.314e+03,1.540e+06,2.500e+03,1.550e+06
73.5,8.966e+03,1.967e+06,3.174e+03,1.979e+06
75.2,1.052e+04,2.398e+06,3.265e+03,2.412e+06
76.8,1.147e+04,2.628e+06,2.793e+03,2.642e+06
78.5,1.169e+04,2.521e+06,1.967e+03,2.535e+06
80.2,1.052e+04,2.248e+06,9.414e+02,2.259e+06
81.9,9.515e+03,1.943e+06,3.650e+02,1.953e+06
83.5,9.321e+03,1.672e+06,7.479e+02,1.682e+06
85.2,1.093e+04,1.519e+06,2.384e+03,1.532e+06
86.9,1.375e+04,1.409e+06,4.340e+03,1.427e+06
88.5,1.655e+04,1.245e+06,5.904e+03,1.267e+06
90.2,1.797e+04,1.066e+06,8.232e+03,1.092e+06
91.9,1.766e+04,9.208e+05,1.058e+04,9.490e+05
93.5,1.921e+04,8.147e+05,1.161e+04,8.455e+05
95.2,2.301e+04,7.472e+05,1.223e+04,7.825e+05
96.9,2.622e+04,7.119e+05,1.090e+04,7.490e+05
98.6,2.631e+04,6.967e+05,8.786e+03,7.318e+05
100.2,2.243e+04,6.739e+05,7.504e+03,7.038e+05
101.9,1.807e+04,6.329e+05,6.314e+03,6.573e+05
103.6,1.646e+04,5.591e+05,5.254e+03,5.809e+05
105.2,1.573e+04,4.780e+05,5.017e+03,4.987e+05
106.9,1.556e+04,4.227e+05,4.455e+03,4.427e+05
108.6,1.515e+04,3.664e+05,3.038e+03,3.846e+05
110.3,1.501e+04,3.015e+05,2.210e+03,3.188e+05
111.9,1.465e+04,2.489e+05,1.725e+03,2.653e+05
113.6,1.493e+04,2.119e+05,1.432e+03,2.282e+05
115.3,1.515e+04,1.808e+05,1.120e+03,1.971e+05
116.9,1.444e+04,1.555e+05,7.833e+02,1.707e+05
118.6,1.455e+04,1.315e+05,4.604e+02,1.465e+05
120.3,1.537e+04,1.077e+05,2.334e+02,1.233e+05
121.9,1.592e+04,7.872e+04,1.269e+02,9.476e+04
123.6,1.556e+04,6.896e+04,1.189e+02,8.464e+04
125.3,1.491e+04,1.334e+05,1.260e+02,1.484e+05
127.0,1.755e+04,2.088e+05,1.243e+02,2.264e+05
128.6,2.149e+04,1.846e+05,1.328e+02,2.063e+05
130.3,2.449e+04,1.587e+05,1.793e+02,1.834e+05
132.0,2.614e+04,1.383e+05,2.420e+02,1.647e+05
133.6,1.789e+04,8.626e+04,2.118e+02,1.044e+05
135.3,6.397e+03,3.104e+04,1.409e+02,3.758e+04
137.0,5.463e+03,2.508e+04,1.388e+02,3.068e+04
138.6,5.966e+03,2.448e+04,1.499e+02,3.060e+04
140.3,6.395e+03,2.404e+04,1.263e+02,3.056e+04
142.0,7.023e+03,2.372e+04,1.175e+02,3.086e+04
143.7,8.511e+03,2.350e+04,1.365e+02,3.215e+04
145.3,1.125e+04,2.376e+04,1.853e+02,3.520e+04
147.0,1.371e+04,2.504e+04,2.241e+02,3.897e+04
148.7,1.484e+04,2.764e+04,2.473e+02,4.272e+04
150.3,1.613e+04,3.025e+04,2.695e+02,4.665e+04
152.0,1.741e+04,3.314e+04,2.648e+02,5.082e+04
153.7,1.860e+04,3.566e+04,2.396e+02,5.450e+04
155.4,2.056e+04,3.681e+04,2.512e+02,5.762e+04
157.0,2.248e+04,3.793e+04,2.535e+02,6.066e+04
158.7,2.363e+04,3.948e+04,2.669e+02,6.338e+04
160.4,2.621e+04,4.044e+04,3.045e+02,6.695e+04
162.0,2.995e+04,3.982e+04,3.685e+02,7.014e+04
163.7,3.193e+04,3.821e+04,4.088e+02,7.054e+04
165.4,3.372e+04,3.596e+04,4.290e+02,7.011e+04
167.0,3.646e+04,3.269e+04,4.532e+02,6.960e+04
168.7,3.944e+04,2.841e+04,5.069e+02,6.836e+04
170.4,4.110e+04,2.416e+04,5.261e+02,6.579e+04
172.1,4.006e+04,1.909e+04,5.286e+02,5.968e+04
173.7,3.521e+04,1.439e+04,5.260e+02,5.012e+04
175.4,2.874e+04,1.055e+04,5.249e+02,3.982e+04
177.1,2.409e+04,8.083e+03,5.294e+02,3.270e+04
178.7,2.035e+04,6.280e+03,5.268e+02,2.716e+04
180.4,1.788e+04,4.752e+03,5.067e+02,2.314e+04
182.1,1.654e+04,3.503e+03,4.753e+02,2.052e+04
183.8,1.681e+04,2.740e+03,4.131e+02,1.996e+04
185.4,1.812e+04,2.477e+03,3.690e+02,2.097e+04
187.1,1.899e+04,2.469e+03,3.315e+02,2.179e+04
188.8,2.051e+04,2.355e+03,3.076e+02,2.317e+04
190.4,2.228e+04,2.516e+03,2.779e+02,2.507e+04
192.1,2.159e+04,2.537e+03,2.451e+02,2.438e+04
193.8,1.978e+04,2.603e+03,2.155e+02,2.260e+04
195.4,1.768e+04,2.716e+03,1.845e+02,2.058e+04
197.1,1.570e+04,2.852e+03,1.530e+02,1.870e+04
198.8,1.404e+04,2.800e+03,1.402e+02,1.698e+04
