freq,psd_x,psd_y,psd_z,psd_xyz
170.0,2.230e+04,8.598e+03,4.195e+02,3.132e+04
172.0,2.335e+04,8.260e+03,4.036e+02,3.201e+04
174.0,2.526e+04,8.696e+03,4.556e+02,3.441e+04
176.0,2.728e+04,9.259e+03,5.036e+02,3.704e+04
177.9,2.797e+04,9.695e+03,4.892e+02,3.815e+04
179.9,3.034e+04,9.879e+03,4.669e+02,4.069e+04
181.9,3.233e+04,1.039e+04,4.641e+02,4.318e+04
183.9,3.283e+04,1.078e+04,4.411e+02,4.406e+04
185.8,3.145e+04,1.201e+04,4.102e+02,4.387e+04
187.8,3.124e+04,1.364e+04,3.482e+02,4.523e+04
189.8,3.483e+04,1.564e+04,2.477e+02,5.072e+04
191.8,4.671e+04,1.862e+04,1.930e+02,6.552e+04
193.8,5.648e+04,2.173e+04,1.638e+02,7.837e+04
195.7,5.572e+04,2.531e+04,1.494e+02,8.118e+04
197.7,5.759e+04,2.846e+04,1.692e+02,8.622e+04
199.7,6.387e+04,3.120e+04,2.001e+02,9.527e+04
