#time,accel_x,accel_y,accel_z
2953.660671,-507.570752,6675.034229,-10113.107813
2953.660916,1412.578979,8518.569507,-10117.896216
2953.661161,2116.474268,10160.991846,-9624.690674
2953.661406,2375.048047,10529.698901,-9188.945972
2953.661651,3193.865015,8892.064966,-9356.540088
2953.661896,3825.934253,6555.324146,-8872.911353
2953.662141,4606.443994,4304.774585,-8791.508496
2953.662386,5329.492896,2667.140649,-9059.659082
2953.662632,4922.478613,1939.303345,-8341.398584
2953.662877,3840.299463,2844.311572,-8307.879761
2953.663122,2628.833423,4774.038110,-8470.685474
2953.663367,1671.152759,7062.894897,-8844.180933
2953.663612,1656.787549,10295.067139,-9686.939917
2953.663857,1790.862842,13814.543579,-9102.754712
2953.664102,1556.231079,16175.226416,-8863.334546
2953.664347,1235.408057,16883.910107,-8695.740430
2953.664593,881.066211,16270.994482,-8734.047656
2953.664838,823.605371,14767.435840,-10247.183105
2953.665083,1403.002173,12085.929980,-10572.794531
2953.665328,1900.996118,8389.282617,-10046.070166
2953.665573,2183.511914,3825.934253,-9097.966309
2953.665818,2039.859814,-1580.173096,-8336.610181
2953.666063,1517.923853,-7043.741284,-9169.792358
2953.666308,746.990918,-11386.823096,-10338.162769
2953.666553,-1259.350073,-14604.630127,-10649.408984
2953.666799,-2901.772412,-16735.469604,-10903.194360
2953.667044,-2954.444849,-17247.828760,-10290.278735
2953.667289,-3495.534424,-12454.637036,-10228.029492
2953.667534,-4050.989209,-5784.391211,-12018.892334
2953.667779,-4893.748193,-4060.566016,-12923.900562
2953.668024,-5813.121631,-4060.566016,-12947.842578
2953.668269,-5913.678101,-3442.861987,-12301.408130
2953.668514,-4606.443994,-3888.183496,-11228.805786
2953.668760,-3083.731738,-3955.221143,-11611.878052
2953.669005,-2494.758130,-3490.746021,-12679.691992
2953.669250,-2624.045020,-5372.588525,-12430.695020
2953.669495,-3122.038965,-10524.910498,-12344.503760
2953.669740,-3725.377783,-17812.860352,-10893.617554
2953.669985,-2849.099976,-24181.436768,-10553.640918
2953.670230,-1144.428394,-25723.302637,-11118.672510
2953.670475,210.689746,-23314.735767,-10462.661255
2953.670721,474.051929,-20298.041675,-10615.890161
2953.670966,-454.898315,-18325.219507,-9102.754712
2953.671211,-1240.196460,-15844.826587,-8465.897070
2953.671456,-1776.497632,-10726.023438,-10338.162769
2953.671701,-2169.146704,-3179.499805,-10812.214697
2953.671946,-2485.181323,4247.313745,-11520.898389
2953.672191,-2504.334937,7182.604980,-9787.496387
2953.672436,-871.489404,2087.743848,-7445.967163
2953.672682,1714.248389,-5659.892725,-7125.144141
2953.672927,1388.636963,-5846.640454,-8135.497241
2953.673172,1398.213770,-814.028564,-9107.543115
2953.673417,2035.071411,9816.226807,-10491.391675
2953.673662,1848.323682,21025.878979,-7388.506323
2953.673907,3643.974927,23783.999292,-4970.362646
2953.674152,5918.466504,16783.353638,-6272.808350
2953.674397,6081.272217,5592.855078,-4486.733911
2953.674642,7240.065820,-1833.958472,-8777.143286
2953.674888,6670.245825,742.202515,-8547.299927
2953.675133,5908.889697,8245.630518,-6138.733057
2953.675378,6138.733057,14757.859033,-7216.123804
2953.675623,6722.918262,17717.092285,-4180.276099
2953.675868,7053.318091,19062.633618,-7311.891870
2953.676113,7144.297754,21193.473096,-10505.756885
2953.676358,6426.037256,24214.955591,-10050.858569
2953.676603,5559.336255,26637.887671,-11042.058057
2953.676849,4908.113403,27820.623291,-8350.975391
2953.677094,4304.774585,27092.785986,-8006.210352
2953.677339,3778.050220,23889.344165,-10726.023438
2953.677584,3184.288208,19876.662183,-11195.286963
2953.677829,2116.474268,17338.808423,-12689.268799
2953.678074,948.103857,14676.456177,-11568.782422
2953.678319,426.167896,9054.870679,-9141.061938
2953.678564,-833.182178,742.202515,-9658.209497
2953.678810,-3438.073584,-6330.269189,-10970.232007
2953.679055,-5066.130713,-9586.383447,-13776.236353
2953.679300,-6086.060620,-8863.334546,-14384.363574
2953.679545,-6210.559106,-6981.492041,-12650.961572
2953.679790,-4960.785840,-8858.546143,-11334.150659
2953.680035,-3969.586353,-14336.479541,-10103.531006
2953.680280,-4228.160132,-14106.636182,-12363.657373
2953.680525,-5597.643481,-8159.439258,-15524.003564
2953.680771,-6449.979272,-5908.889697,-15672.444067
2953.681016,-5444.414575,-6847.416748,-14642.937354
2953.681261,-3734.954590,-10319.009155,-9983.820923
2953.681506,-2647.987036,-13608.642236,-9447.519751
2953.681751,-3299.209888,-13761.871143,-11104.307300
2953.681996,-5755.660791,-9136.273535,-13637.372656
2953.682241,-8250.418921,-5008.669873,-16840.814478
2953.682486,-8164.227661,-4434.061475,-12612.654346
2953.682731,-7168.239771,-11161.768140,-9715.670337
2953.682977,-6268.019946,-21595.698975,-7503.428003
2953.683222,-4639.962817,-29094.338574,-7608.772876
2953.683467,-3754.108203,-31359.253345,-11066.000073
2953.683712,-2853.888379,-30918.720239,-10635.043774
2953.683957,-2762.908716,-29726.407812,-9519.345801
2953.684202,-3069.366528,-26949.133887,-6493.074902
2953.684447,-2504.334937,-22199.037793,-5463.568188
2953.684692,-1833.958472,-14369.998364,-7642.291699
2953.684938,-1561.019482,-5396.530542,-10606.313354
2953.685183,-699.106885,2595.314600,-10620.678564
2953.685428,-363.918652,5880.159277,-8298.302954
2953.685673,248.996973,3040.636108,-5640.739111
2953.685918,1618.480322,-6023.811377,-5707.776758
2953.686163,2030.283008,-9461.884961,-7795.520605
2953.686408,1513.135449,-5995.080957,-10831.368311
2953.686653,4070.142822,3792.415430,-9519.345801
2953.686899,4362.235425,17037.139014,-7843.404639
2953.687144,6282.385156,23453.599463,-3921.702319
2953.687389,7173.028174,22017.078467,-3797.203833
2953.687634,6981.492041,13225.569971,-8192.958081
2953.687879,7153.874561,4831.498950,-8805.873706
2953.688124,8068.459595,3294.421484,-11635.820068
2953.688369,7872.135059,10084.377393,-6521.805322
2953.688614,8633.491187,17760.187915,-4472.368701
2953.688860,8930.372192,23563.732739,-4831.498950
2953.689105,8154.650854,25838.224316,-6919.242798
2953.689350,7216.123804,27250.803296,-12406.753003
2953.689595,6124.367847,28845.341602,-12713.210815
2953.689840,6411.672046,30607.474023,-11305.420239
2953.690085,7216.123804,31646.557544,-8365.340601
2953.690330,7431.601953,30181.306128,-7120.355737
2953.690575,6607.996582,25067.291382,-10184.933862
2953.690820,5420.472559,18559.851270,-13350.068457
2953.691066,4515.464331,14192.827441,-14274.230298
2953.691311,3476.380811,12708.422412,-13005.303418
2953.691556,1350.329736,11286.266626,-9016.563452
2953.691801,-181.959326,8207.323291,-9011.775049
2953.692046,-1637.633936,3251.325854,-10654.197388
2953.692291,-3993.528369,-1757.344019,-13259.088794
2953.692536,-5501.875415,-5358.223315,-16199.168433
2953.692781,-6047.753394,-8197.746484,-13800.178369
2953.693027,-5702.988354,-10539.275708,-11046.846460
2953.693272,-4601.655591,-14130.578198,-9279.925635
2953.693517,-3907.337109,-16874.333301,-10534.487305
2953.693762,-4893.748193,-13728.352319,-15198.392139
2953.694007,-4386.177441,-8868.122949,-14949.395166
2953.694252,-4458.003491,-8374.917407,-14858.415503
2953.694497,-4534.617944,-10218.452686,-10826.579907
2953.694742,-3581.725684,-11678.915698,-8212.111694
2953.694988,-3371.035937,-12301.408130,-11099.518896
2953.695233,-4204.218115,-9691.728320,-11856.086621
2953.695478,-6809.109521,-6416.460449,-17017.985400
2953.695723,-8561.665137,-6962.338428,-12885.593335
2953.695968,-7896.077075,-13488.932153,-9457.096558
2953.696213,-7441.178760,-24100.033911,-7996.633545
2953.696458,-5937.620117,-34107.796851,-6224.924316
2953.696703,-4965.574243,-38465.243872,-11415.553516
2953.696949,-5018.246680,-37454.890771,-10371.681592
2953.697194,-4984.727856,-33624.168115,-10299.855542
2953.697439,-5013.458276,-28198.907153,-6880.935571
2953.697684,-3983.951562,-22649.147705,-4663.904834
2953.697929,-3342.305518,-15787.365747,-7728.482959
2953.698174,-2667.140649,-7302.315063,-9706.093530
2953.698419,-2370.259644,1058.237134,-11722.011328
2953.698664,-2370.259644,6651.092212,-9514.557397
2953.698909,-2758.120312,8006.210352,-6924.031201
2953.699155,-2384.624854,4156.334082,-6512.228516
2953.699400,62.249243,-8207.323291,-7929.595898
2953.699645,1872.265698,-15342.044238,-9864.110840
2953.699890,1757.344019,-11123.460913,-10658.985791
2953.700135,3557.783667,-1192.312427,-6665.457422
2953.700380,4841.075757,15030.798022,-5693.411548
2953.700625,4213.794922,28668.170679,-4089.296436
2953.700870,5707.776758,30344.111841,-6732.495068
2953.701116,5564.124658,21705.832251,-10965.443604
2953.701361,5353.434912,9466.673364,-8068.459595
2953.701606,8001.421948,3514.688037,-9016.563452
2953.701851,8140.285645,9509.768994,-4462.791895
2953.702096,7867.346655,19747.375293,-3749.319800
2953.702341,7426.813550,27169.400439,-9002.198242
2953.702586,6612.784985,29333.758740,-8408.436230
2953.702831,4620.809204,30985.757886,-12722.787622
2953.703077,6397.306836,32953.791650,-11817.779395
2953.703322,8097.190015,36090.195825,-8250.418921
2953.703567,9217.676392,36478.056494,-9854.534033
2953.703812,8480.262280,32594.661401,-7848.193042
2953.704057,5463.568188,24655.488696,-11377.246289
2953.704302,3964.797949,15969.325073,-14360.421558
2953.704547,4218.583325,10084.377393,-12243.947290
2953.704792,4601.655591,8714.894043,-12004.527124
2953.705038,3064.578125,8231.265308,-8757.989673
2953.705283,1029.506714,5765.237598,-8025.363965
2953.705528,-1513.135449,1364.694946,-11109.095703
2953.705773,-3495.534424,-3375.824341,-13153.743921
2953.706018,-3581.725684,-5798.756421,-15203.180542
2953.706263,-2700.659473,-7714.117749,-13407.529297
2953.706508,-1187.524023,-9303.867651,-9533.711011
2953.706753,-1163.582007,-10357.316382,-9212.887988
2953.706998,-3811.569043,-10807.426294,-11247.959399
2953.707244,-4874.594580,-11932.701074,-15260.641382
2953.707489,-2667.140649,-12785.036865,-16448.165405
2953.707734,-1479.616626,-14853.627100,-13646.949463
2953.707979,-885.854614,-16275.782886,-9490.615381
2953.708224,-2331.952417,-16673.220361,-8288.726147
2953.708469,-3356.670728,-14077.905762,-10050.858569
2953.708714,-4443.638281,-10022.128149,-15792.154150
2953.708959,-5995.080957,-9203.311182,-15974.113477
2953.709205,-5592.855078,-14073.117358,-12842.497705
2953.709450,-5789.179614,-22519.860815,-8949.525806
2953.709695,-5506.663818,-30564.378394,-5061.342310
2953.709940,-4659.116431,-36688.746240,-8963.891016
2953.710185,-4678.270044,-39734.170752,-11056.423267
2953.710430,-4879.382983,-39614.460669,-12263.100903
2953.710675,-5372.588525,-35003.228271,-10132.261426
2953.710920,-5918.466504,-26398.467505,-4836.287354
2953.711166,-5746.083984,-17219.098340,-5803.544824
2953.711411,-5281.608862,-8322.244971,-8250.418921
2953.711656,-4352.658618,-469.263525,-11937.489478
2953.711901,-3629.609717,4424.484668,-12205.640063
2953.712146,-4434.061475,6263.231543,-8470.685474
2953.712391,-5707.776758,6770.802295,-5760.449194
2953.712636,-4941.632227,4108.450049,-6847.416748
2953.712881,-2590.526196,-4290.409375,-9682.151514
2953.713127,1503.558643,-11621.454858,-10860.098730
2953.713372,1412.578979,-8887.276562,-10060.435376
2953.713617,2968.810059,-2475.604517,-3610.456104
2953.713862,3327.940308,11918.335864,-3213.018628
2953.714107,1987.187378,26843.789014,-5272.032056
2953.714352,3979.163159,30846.894189,-8049.305981
2953.714597,5161.898779,23922.862988,-13168.109131
2953.714842,5535.394238,13077.129468,-6560.112549
2953.715087,6971.915234,5803.544824,-5099.649536
2953.715333,6756.437085,11219.228979,-3715.800977
2953.715578,6172.251880,22457.611572,-4888.959790
2953.715823,5808.333228,31282.638892,-13005.303418
2953.716068,4855.440967,35539.529443,-11487.379565
2953.716313,5583.278271,35755.007593,-10625.466968
2953.716558,7536.946826,35917.813306,-8001.421948
2953.716803,8451.531860,35812.468433,-6181.828687
2953.717048,8034.940771,34768.596509,-10625.466968
2953.717294,5995.080957,30497.340747,-13498.508960
2953.717539,4271.255762,22907.721484,-13594.277026
2953.717784,3969.586353,14403.517187,-13043.610645
2953.718029,4376.600635,8307.879761,-8762.778076
2953.718274,3653.551733,6215.347510,-8207.323291
2953.718519,2130.839478,6047.753394,-11822.567798
2953.718764,186.747729,5592.855078,-12258.312500
2953.719009,-1316.810913,2887.407202,-14700.398193
2953.719255,-1158.793604,-2006.340991,-12919.112158
2953.719500,-258.573779,-6521.805322,-10328.585962
2953.719745,1177.947217,-8121.132031,-10960.655200
2953.719990,1412.578979,-8963.891016,-10706.869824
2953.720235,-502.782349,-10103.531006,-13608.642236
2953.720480,-4582.501978,-12057.199561,-16074.669946
2953.720725,-3131.615771,-14393.940381,-13029.245435
2953.720970,526.724365,-15787.365747,-13215.993164
2953.721215,560.243188,-17017.985400,-10113.107813
2953.721461,-742.202515,-19014.749585,-10108.319409
2953.721706,-3375.824341,-19431.340674,-13584.700220
2953.721951,-4065.354419,-16912.640527,-12559.981909
2953.722196,-3639.186523,-15610.194824,-15433.023901
2953.722441,-2920.926025,-16424.223389,-10869.675537
2953.722686,-1963.245361,-20283.676465,-8614.337573
2953.722931,-3246.537451,-24799.140796,-9265.560425
2953.723176,-4496.310718,-29079.973364,-8360.552197
2953.723422,-4936.843823,-33801.339038,-11434.707129
2953.723667,-4774.038110,-38513.127905,-10989.385620
2953.723912,-3533.841650,-39245.753613,-8499.415894
2953.724157,-3610.456104,-33097.443750,-6445.190869
2953.724402,-5444.414575,-23530.213916,-5683.834741
2953.724647,-7024.587671,-13900.734839,-8327.033374
2953.724892,-7493.851196,-5688.623145,-11209.652173
2953.725137,-5525.817432,723.048901,-11252.747803
2953.725383,-4122.815259,4577.713574,-9078.812695
2953.725628,-5046.977100,6124.367847,-6373.364819
2953.725873,-5817.910034,6775.590698,-5679.046338
2953.726118,-6162.675073,4343.081812,-9351.751685
2953.726363,-3222.595435,-4103.661646,-10745.177051
2953.726608,172.382520,-7967.903125,-10539.275708
2953.726853,770.932935,-5894.524487,-6517.016919
2953.727098,2944.868042,1513.135449,-2068.590234
2953.727344,2312.798804,15035.586426,-4170.699292
2953.727589,1273.715283,26532.542798,-6076.483813
2953.727834,3236.960645,27902.026147,-11252.747803
2953.728079,4563.348364,20197.485205,-10204.087476
2953.728324,5439.626172,11458.649146,-4539.406348
2953.728569,6957.550024,10362.104785,-4467.580298
2953.728817,5631.162305,19177.555298,-3141.192578
2953.729064,4405.331055,29779.080249,-9892.841260
2953.729312,4309.562988,36176.387085,-13134.590308
2953.729559,4304.774585,37842.751440,-11171.344946
2953.729807,5736.507178,36999.992456,-9519.345801
2953.730054,6742.071875,34749.442896,-6028.599780
2953.730302,6722.918262,33150.116187,-8595.183960
2953.730549,5583.278271,30315.381421,-13014.880225
2953.730797,4060.566016,25096.021802,-14336.479541
2953.731044,3318.363501,18315.642700,-14207.192651
2953.731292,3538.630054,10936.713184,-10290.278735
2953.731539,3246.537451,7350.199097,-7872.135059
2953.731787,2786.850732,7015.010864,-10797.849487
2953.732035,1714.248389,7015.010864,-12593.500732
2953.732282,268.150586,5966.350537,-15164.873315
2953.732530,47.884033,1896.207715,-13757.082739
2953.732777,991.199487,-3284.844678,-10568.006128
2953.733025,2035.071411,-6794.744312,-10146.626636
2953.733272,2782.062329,-8547.299927,-10050.858569
2953.733520,1905.784521,-9730.035547,-13603.853833
2953.733767,-2298.433594,-11300.631836,-16208.745239
2953.734015,-3045.424512,-14283.807104,-13934.253662
2953.734262,368.707056,-16309.301709,-12406.753003
2953.734510,780.509741,-17956.512451,-10515.333691
2953.734757,411.802686,-19129.671265,-9806.650000
2953.735005,-1900.996118,-20245.369238,-14494.496851
2953.735252,-3256.114258,-18708.291772,-12698.845605
2953.735500,-2734.178296,-17875.109595,-14800.954663
2953.735748,-1929.726538,-18224.663037,-11329.362256
2953.735995,-316.034619,-20647.595117,-7977.479932
2953.736243,-1058.237134,-24052.149878,-9983.820923
2953.736490,-2207.453931,-27236.438086,-8561.665137
2953.736738,-3399.766357,-31584.308301,-11468.225952
2953.736985,-3648.763330,-37052.664893,-10658.985791
2953.737233,-2715.024683,-39279.272437,-8441.955054
2953.737480,-2403.778467,-34706.347266,-7139.509351
2953.737728,-3792.415430,-25345.018774,-5913.678101
2953.737975,-6387.730029,-15140.931299,-8360.552197
2953.738223,-7963.114722,-7383.717920,-10539.275708
2953.738470,-6871.358765,-1714.248389,-10390.835205
2953.738718,-5008.669873,1963.245361,-9246.406812
2953.738965,-4850.652563,4213.794922,-6833.051538
2953.739213,-6263.231543,6732.495068,-6244.077930
2953.739460,-6732.495068,6306.327173,-8968.679419
2953.739708,-4821.922144,-1168.370410,-9940.725293
2953.739956,-1450.886206,-6646.303809,-9643.844287
2953.740203,-248.996973,-6809.109521,-7675.810522
2953.740451,2284.068384,-1810.016455,-2710.236279
2953.740698,2164.358301,9528.922607,-4908.113403
2953.740946,871.489404,22366.631909,-5128.379956
2953.741193,2250.549561,27973.852197,-9385.270508
2953.741441,2499.546533,24009.054248,-10438.719238
2953.741688,3998.316772,15538.368774,-4711.788867
2953.741936,5597.643481,12076.353174,-6220.135913
2953.742183,4946.420630,18339.584717,-3591.302490
2953.742431,3514.688037,27959.486987,-8221.688501
2953.742678,2930.502832,34687.193652,-12310.984937
2953.742926,2863.465186,36674.381030,-10443.507642
2953.743173,4041.412402,36736.630273,-10165.780249
2953.743421,5003.881470,34926.613818,-7211.335400
2953.743669,5650.315918,32101.455859,-8475.473877
2953.743916,4912.901807,29314.605127,-11923.124268
2953.744164,3529.053247,25282.769531,-13053.187451
2953.744411,3083.731738,19780.894116,-13781.024756
2953.744659,3074.154932,12655.749976,-11420.341919
2953.744906,2772.485522,8432.378247,-9045.293872
2953.745154,2403.778467,7584.830859,-10587.159741
2953.745401,1656.787549,7694.964136,-12119.448804
2953.745649,344.765039,6473.921289,-14111.424585
2953.745896,316.034619,2743.755103,-13838.485596
2953.746144,1407.790576,-1642.422339,-11214.440576
2953.746391,2111.685864,-5415.684155,-10319.009155
2953.746639,2604.891406,-8135.497241,-10295.067139
2953.746886,2188.300317,-9849.745630,-12933.477368
2953.747134,-1599.326709,-10137.049829,-15653.290454
2953.747381,-2513.911743,-12694.057202,-13872.004419
2953.747629,1268.926880,-15643.713647,-12899.958545
2953.747877,1441.309399,-17990.031274,-10754.753857
2953.748124,928.950244,-19254.169751,-9303.867651
2953.748372,-1331.176123,-19795.259326,-13948.618872
2953.748619,-2949.656445,-18602.946899,-12717.999219
2953.748867,-1848.323682,-18076.222534,-15193.603735
2953.749114,-770.932935,-19167.978491,-11846.509814
2953.749362,785.298145,-22548.591235,-7939.172705
2953.749609,-105.344873,-25641.899780,-9988.609326
2953.749857,-1369.483350,-27432.762622,-8183.381274
2953.750104,-2260.126367,-29932.309155,-11774.683765
2953.750352,-2523.488550,-34313.698193,-11271.901416
2953.750599,-1814.804858,-37660.792114,-8192.958081
2953.750847,-1541.865869,-35089.419531,-7723.694556
2953.751094,-3002.328882,-26690.560107,-5339.069702
2953.751342,-5391.742139,-16381.127759,-8394.071021
2953.751589,-7206.546997,-7896.077075,-11434.707129
2953.751837,-6387.730029,-2528.276953,-10515.333691
2953.752085,-4462.791895,1063.025537,-10017.339746
2953.752332,-4429.273071,3643.974927,-6406.883643
2953.752580,-4989.516260,6090.849023,-5889.736084
2953.752827,-5736.507178,6708.553052,-9174.580762
2953.753075,-3572.148877,-268.150586,-10036.493359
2953.753322,-938.527051,-5114.014746,-10122.684619
2953.753570,-277.727393,-6019.022974,-8030.152368
2953.753817,1800.439648,-1407.790576,-2657.563843
2953.754065,1699.883179,9543.287817,-5204.994409
2953.754312,225.054956,22079.327710,-5382.165332
2953.754560,1005.564697,27442.339429,-9514.557397
2953.754807,1355.118140,23458.387866,-10764.330664
2953.755055,2145.204688,14781.801050,-4510.675928
2953.755302,3778.050220,11444.283936,-6387.730029
2953.755550,3414.131567,17396.269263,-3682.282153
2953.755798,2518.700146,26910.826660,-8360.552197
2953.756045,2207.453931,34117.373657,-12138.602417
2953.756293,2466.027710,35994.427759,-10103.531006
2953.756540,3533.841650,36080.619019,-9911.994873
2953.756788,5032.611890,34577.060376,-7134.720947
2953.757035,6186.617090,32431.855688,-8154.650854
2953.757283,5118.803149,29989.769995,-11884.817041
2953.757530,3974.374756,25555.708521,-12622.231152
2953.757778,2992.752075,19488.801514,-13057.975854
2953.758025,2001.552588,12258.312500,-11257.536206
2953.758273,1661.575952,8164.227661,-8801.085303
2953.758520,1407.790576,7757.213379,-10960.655200
2953.758768,287.304199,8355.763794,-12138.602417
2953.759015,-1029.506714,7393.294727,-13800.178369
2953.759263,-1225.831250,3136.404175,-13785.813159
2953.759510,-330.399829,-1896.207715,-11070.788477
2953.759758,1163.582007,-5808.333228,-10649.408984
2953.760006,2231.395947,-8116.343628,-11104.307300
2953.760253,2217.030737,-9169.792358,-12842.497705
2953.760501,-871.489404,-9902.418066,-14810.531470
2953.760748,-1584.961499,-12876.016528,-13623.007446
2953.760996,1838.746875,-15595.829614,-12124.237207
2953.761243,2102.109058,-17875.109595,-11334.150659
2953.761491,1656.787549,-18784.906226,-9873.687646
2953.761738,-560.243188,-18401.833960,-13642.161060
2953.761986,-2164.358301,-16778.565234,-12684.480396
2953.762233,-1321.599316,-17515.979346,-13781.024756
2953.762481,-919.373437,-20527.885034,-11779.472168
2953.762728,378.283862,-25124.752222,-8346.186987
2953.762976,-383.072266,-28921.956055,-10572.794531
2953.763223,-1570.596289,-29951.462769,-8805.873706
2953.763471,-2073.378638,-30257.920581,-11247.959399
2953.763719,-2063.801831,-32565.930981,-10955.866797
2953.763966,-1810.016455,-35410.242554,-8015.787158
2953.764214,-1149.216797,-33710.359375,-7958.326318
2953.764461,-2806.004346,-26259.603809,-6095.637427
2953.764709,-4577.713574,-17156.849097,-9083.601099
2953.764956,-6172.251880,-7785.943799,-11080.365283
2953.765204,-5525.817432,-847.547388,-10366.893188
2953.765451,-3921.702319,3581.725684,-9318.232861
2953.765699,-3940.855933,5262.455249,-6660.669019
2953.765946,-4419.696265,5286.397266,-6952.761621
2953.766194,-4453.215088,-258.573779,-9509.768994
2953.766441,-1953.668555,-6205.770703,-9184.157568
2953.766689,-675.164868,-7086.836914,-9744.400757
2953.766936,723.048901,-3615.244507,-6124.367847
2953.767184,1824.381665,5966.350537,-4280.832568
2953.767431,459.686719,18468.871606,-5616.797095
2953.767679,220.266553,26326.641455,-6200.982300
2953.767927,794.874951,25100.810205,-10797.849487
2953.768174,1599.326709,17223.886743,-7244.854224
2953.768422,3351.882324,9519.345801,-6363.788013
2953.768669,4290.409375,10884.040747,-4970.362646
2953.768917,3155.557788,20345.925708,-4769.249707
2953.769164,2375.048047,29975.404785,-10007.762939
2953.769412,2221.819141,35290.532471,-10242.394702
2953.769659,3299.209888,36501.998511,-10596.736548
2953.769907,4539.406348,36468.479687,-8700.528833
2953.770154,5564.124658,34993.651465,-7469.909180
2953.770402,5635.950708,32489.316528,-9342.174878
2953.770649,4625.597607,28146.234717,-11171.344946
2953.770897,3236.960645,22783.222998,-12679.691992
2953.771144,2509.123340,16270.994482,-12741.941235
2953.771392,1915.361328,10309.432349,-10438.719238
2953.771639,1082.179150,7838.616235,-9811.438403
2953.771887,560.243188,8010.998755,-11032.481250
2953.772135,-727.837305,8566.453540,-12152.967627
2953.772382,-1819.593262,6718.129858,-14149.731812
2953.772630,-1470.039819,1575.384692,-12919.112158
2953.772877,-603.338818,-3016.694092,-11640.608472
2953.773125,517.147559,-5626.373901,-10692.504614
2953.773372,1580.173096,-6852.205151,-11156.979736
2953.773620,416.591089,-7627.926489,-13737.929126
2953.773867,-1805.228052,-9193.734375,-14379.575171
2953.774115,-220.266553,-11592.724438,-13508.085767
2953.774362,1513.135449,-14422.670801,-12717.999219
2953.774610,1249.773267,-15485.696338,-10625.466968
2953.774857,397.437476,-15840.038184,-11501.744775
2953.775105,-1757.344019,-15768.212134,-13326.126440
2953.775352,-2437.297290,-16515.203052,-13101.071484
2953.775600,-2020.706201,-20839.131250,-14025.233325
2953.775848,-1125.274780,-26446.351538,-10534.487305
