freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.172e+03,9.436e+03,1.140e+02,1.372e+04
1.7,7.620e+03,8.219e+03,1.633e+02,1.600e+04
3.3,7.852e+03,4.516e+03,1.354e+02,1.250e+04
5.0,8.238e+03,7.289e+03,1.356e+02,1.566e+04
6.7,7.172e+03,1.208e+04,1.266e+02,1.938e+04
8.4,7.721e+03,1.681e+04,1.298e+02,2.466e+04
10.0,8.452e+03,2.282e+04,1.472e+02,3.141e+04
11.7,8.465e+03,3.033e+04,1.502e+02,3.895e+04
13.4,7.252e+03,3.869e+04,1.545e+02,4.610e+04
15.0,6.804e+03,4.783e+04,1.570e+02,5.479e+04
16.7,7.944e+03,5.991e+04,1.673e+02,6.802e+04
18.4,7.976e+03,7.358e+04,1.620e+02,8.171e+04
20.1,7.216e+03,8.848e+04,1.552e+02,9.585e+04
21.7,7.063e+03,1.060e+05,1.788e+02,1.133e+05
23.4,8.182e+03,1.248e+05,1.864e+02,1.331e+05
25.1,8.555e+03,1.432e+05,1.741e+02,1.520e+05
26.7,7.645e+03,1.635e+05,1.764e+02,1.713e+05
28.4,8.258e+03,1.872e+05,1.628e+02,1.957e+05
30.1,8.410e+03,2.179e+05,1.791e+02,2.265e+05
31.8,7.870e+03,2.524e+05,1.809e+02,2.604e+05
33.4,8.079e+03,2.893e+05,1.626e+02,2.976e+05
35.1,9.548e+03,3.329e+05,1.600e+02,3.426e+05
36.8,1.065e+04,3.838e+05,1.782e+02,3.946e+05
38.4,1.129e+04,4.438e+05,1.986e+02,4.553e+05
40.1,1.259e+04,5.209e+05,2.044e+02,5.337e+05
41.8,1.549e+04,6.186e+05,2.145e+02,6.343e+05
43.5,1.796e+04,6.945e+05,2.759e+02,7.127e+05
45.1,1.848e+04,7.707e+05,3.558e+02,7.896e+05
46.8,2.216e+04,9.021e+05,4.194e+02,9.247e+05
48.5,3.014e+04,1.082e+06,5.361e+02,1.113e+06
50.1,4.231e+04,1.311e+06,6.723e+02,1.354e+06
51.8,6.480e+04,1.598e+06,8.725e+02,1.664e+06
53.5,1.006e+05,1.976e+06,1.554e+03,2.079e+06
55.2,1.558e+05,2.537e+06,3.732e+03,2.697e+06
56.8,2.560e+05,3.351e+06,8.805e+03,3.616e+06
58.5,4.575e+05,4.504e+06,1.875e+04,4.980e+06
60.2,8.605e+05,6.053e+06,3.661e+04,6.950e+06
61.9,1.820e+06,8.135e+06,6.982e+04,1.002e+07
63.5,3.580e+06,9.800e+06,1.140e+05,1.349e+07
65.2,5.133e+06,9.417e+06,1.410e+05,1.469e+07
66.9,5.563e+06,7.522e+06,1.388e+05,1.322e+07
68.5,5.296e+06,5.596e+06,1.270e+05,1.102e+07
70.2,4.815e+06,4.080e+06,1.112e+05,9.006e+06
71.9,4.514e+06,3.166e+06,9.669e+04,7.776e+06
73.6,4.321e+06,2.720e+06,8.526e+04,7.126e+06
75.2,4.251e+06,2.702e+06,7.664e+04,7.029e+06
76.9,4.303e+06,3.051e+06,6.936e+04,7.423e+06
78.6,4.641e+06,3.939e+06,6.544e+04,8.646e+06
80.2,5.163e+06,5.423e+06,6.309e+04,1.065e+07
81.9,5.876e+06,7.823e+06,6.286e+04,1.376e+07
83.6,7.101e+06,1.177e+07,6.522e+04,1.894e+07
85.3,8.457e+06,1.732e+07,6.366e+04,2.585e+07
86.9,9.977e+06,2.460e+07,6.056e+04,3.464e+07
88.6,1.102e+07,3.170e+07,5.867e+04,4.278e+07
90.3,1.137e+07,3.720e+07,5.076e+04,4.862e+07
91.9,1.150e+07,4.130e+07,3.388e+04,5.283e+07
93.6,1.114e+07,4.244e+07,2.260e+04,5.361e+07
95.3,1.007e+07,4.045e+07,1.948e+04,5.055e+07
