freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.424e+03,1.614e+03,2.306e+03,6.343e+03
1.7,1.566e+04,7.694e+03,1.509e+03,2.486e+04
3.3,1.784e+04,8.972e+03,3.824e+02,2.720e+04
5.0,1.667e+04,1.103e+04,2.806e+03,3.051e+04
6.7,1.639e+04,1.042e+04,7.330e+03,3.414e+04
8.4,1.615e+04,1.087e+04,1.147e+04,3.849e+04
10.0,1.743e+04,9.522e+03,1.646e+04,4.341e+04
11.7,1.676e+04,9.570e+03,2.243e+04,4.876e+04
13.4,1.731e+04,1.076e+04,2.931e+04,5.738e+04
15.0,1.749e+04,1.077e+04,3.733e+04,6.559e+04
16.7,1.650e+04,1.059e+04,4.651e+04,7.359e+04
18.4,1.715e+04,1.068e+04,5.655e+04,8.438e+04
20.1,1.716e+04,1.141e+04,6.805e+04,9.662e+04
21.7,1.553e+04,1.028e+04,7.948e+04,1.053e+05
23.4,1.681e+04,1.066e+04,9.248e+04,1.200e+05
25.1,1.680e+04,1.065e+04,1.057e+05,1.332e+05
26.7,1.601e+04,1.041e+04,1.177e+05,1.441e+05
28.4,1.685e+04,1.176e+04,1.335e+05,1.621e+05
30.1,1.699e+04,1.096e+04,1.531e+05,1.810e+05
31.8,1.915e+04,1.091e+04,1.738e+05,2.039e+05
33.4,1.748e+04,1.023e+04,1.942e+05,2.219e+05
35.1,1.626e+04,9.985e+03,2.170e+05,2.433e+05
36.8,1.845e+04,1.049e+04,2.420e+05,2.709e+05
38.4,2.011e+04,1.152e+04,2.673e+05,2.989e+05
40.1,1.689e+04,1.047e+04,2.956e+05,3.230e+05
41.8,1.838e+04,1.156e+04,3.336e+05,3.635e+05
43.5,2.008e+04,1.297e+04,3.732e+05,4.063e+05
45.1,1.741e+04,1.157e+04,4.098e+05,4.388e+05
46.8,1.824e+04,1.113e+04,4.505e+05,4.799e+05
48.5,1.946e+04,1.168e+04,4.960e+05,5.271e+05
50.1,1.872e+04,1.120e+04,5.474e+05,5.774e+05
51.8,1.618e+04,1.115e+04,6.042e+05,6.315e+05
53.5,1.593e+04,1.043e+04,6.659e+05,6.923e+05
55.1,1.773e+04,1.143e+04,7.390e+05,7.681e+05
56.8,1.788e+04,1.348e+04,8.162e+05,8.476e+05
58.5,1.765e+04,1.294e+04,8.988e+05,9.294e+05
60.2,1.866e+04,1.337e+04,9.837e+05,1.016e+06
61.8,2.083e+04,1.324e+04,1.070e+06,1.104e+06
63.5,1.829e+04,1.376e+04,1.163e+06,1.195e+06
65.2,1.947e+04,1.574e+04,1.269e+06,1.304e+06
66.8,2.346e+04,1.977e+04,1.393e+06,1.436e+06
68.5,2.547e+04,2.473e+04,1.545e+06,1.595e+06
70.2,2.622e+04,2.635e+04,1.742e+06,1.795e+06
71.9,3.072e+04,2.207e+04,1.978e+06,2.031e+06
73.5,3.500e+04,1.596e+04,2.257e+06,2.308e+06
75.2,3.706e+04,1.321e+04,2.594e+06,2.645e+06
76.9,4.040e+04,1.374e+04,2.987e+06,3.041e+06
78.5,4.912e+04,1.331e+04,3.351e+06,3.414e+06
80.2,5.077e+04,1.543e+04,3.823e+06,3.890e+06
81.9,4.728e+04,2.152e+04,4.365e+06,4.434e+06
83.6,5.055e+04,2.782e+04,4.976e+06,5.055e+06
85.2,5.802e+04,4.120e+04,5.885e+06,5.985e+06
86.9,6.183e+04,7.345e+04,6.734e+06,6.870e+06
88.6,1.020e+05,1.571e+05,7.138e+06,7.397e+06
90.2,1.864e+05,2.631e+05,7.237e+06,7.686e+06
91.9,2.900e+05,4.114e+05,6.731e+06,7.433e+06
93.6,3.629e+05,5.610e+05,5.748e+06,6.672e+06
95.3,3.837e+05,5.139e+05,4.694e+06,5.591e+06
96.9,5.098e+05,3.900e+05,3.807e+06,4.707e+06
98.6,7.352e+05,4.530e+05,3.365e+06,4.553e+06
100.3,9.548e+05,4.522e+05,3.435e+06,4.842e+06
101.9,7.654e+05,2.471e+05,2.988e+06,4.001e+06
103.6,6.013e+05,1.860e+05,2.521e+06,3.309e+06
105.3,4.614e+05,2.045e+05,2.209e+06,2.875e+06
107.0,2.789e+05,2.217e+05,1.890e+06,2.391e+06
108.6,1.642e+05,2.743e+05,1.644e+06,2.082e+06
110.3,1.493e+05,3.290e+05,1.515e+06,1.993e+06
112.0,1.203e+05,2.975e+05,1.426e+06,1.844e+06
113.6,9.042e+04,2.571e+05,1.326e+06,1.673e+06
115.3,1.114e+05,3.977e+05,1.216e+06,1.725e+06
117.0,1.655e+05,5.699e+05,1.228e+06,1.964e+06
118.7,1.969e+05,5.130e+05,1.351e+06,2.061e+06
120.3,1.858e+05,4.611e+05,1.668e+06,2.315e+06
122.0,2.280e+05,7.727e+05,2.094e+06,3.095e+06
123.7,2.859e+05,8.815e+05,2.426e+06,3.593e+06
125.3,2.618e+05,7.197e+05,2.740e+06,3.722e+06
127.0,1.978e+05,5.524e+05,3.138e+06,3.888e+06
128.7,1.735e+05,4.610e+05,3.757e+06,4.391e+06
130.4,1.687e+05,4.373e+05,4.485e+06,5.091e+06
132.0,1.514e+05,4.144e+05,4.943e+06,5.509e+06
133.7,8.441e+04,2.202e+05,2.899e+06,3.204e+06
135.4,2.982e+04,4.135e+04,3.277e+05,3.988e+05
137.0,2.268e+04,2.571e+04,9.440e+04,1.428e+05
138.7,2.467e+04,2.783e+04,1.034e+05,1.559e+05
140.4,2.611e+04,2.823e+04,1.126e+05,1.670e+05
142.1,2.449e+04,2.563e+04,1.185e+05,1.686e+05
143.7,2.814e+04,2.617e+04,1.215e+05,1.758e+05
145.4,2.739e+04,2.495e+04,1.274e+05,1.797e+05
147.1,2.537e+04,2.583e+04,1.330e+05,1.842e+05
148.7,2.867e+04,2.848e+04,1.440e+05,2.011e+05
150.4,2.935e+04,2.873e+04,1.540e+05,2.121e+05
152.1,2.918e+04,2.864e+04,1.557e+05,2.135e+05
153.8,2.844e+04,2.626e+04,1.554e+05,2.101e+05
155.4,3.117e+04,2.377e+04,1.631e+05,2.181e+05
157.1,2.998e+04,2.177e+04,1.811e+05,2.329e+05
158.8,2.823e+04,2.426e+04,2.106e+05,2.631e+05
160.4,2.781e+04,2.593e+04,2.487e+05,3.025e+05
162.1,3.042e+04,2.533e+04,3.058e+05,3.616e+05
