freq,psd_x,psd_y,psd_z,psd_xyz
167.6,1.092e+05,9.538e+04,1.883e+03,2.064e+05
169.3,9.937e+04,8.158e+04,1.785e+03,1.827e+05
171.0,1.032e+05,7.304e+04,1.822e+03,1.781e+05
172.7,8.756e+04,7.829e+04,1.653e+03,1.675e+05
174.3,8.817e+04,7.866e+04,1.720e+03,1.686e+05
176.0,1.002e+05,7.656e+04,1.966e+03,1.788e+05
177.7,1.191e+05,7.638e+04,2.243e+03,1.977e+05
179.4,1.279e+05,7.841e+04,2.466e+03,2.088e+05
181.0,1.272e+05,8.273e+04,2.776e+03,2.127e+05
182.7,1.187e+05,8.646e+04,2.991e+03,2.081e+05
184.4,1.330e+05,9.590e+04,3.309e+03,2.322e+05
186.1,1.517e+05,1.050e+05,3.773e+03,2.605e+05
187.7,1.718e+05,1.137e+05,4.343e+03,2.899e+05
189.4,1.860e+05,1.205e+05,4.578e+03,3.111e+05
191.1,1.954e+05,1.243e+05,4.687e+03,3.244e+05
192.8,2.130e+05,1.286e+05,5.449e+03,3.471e+05
194.5,2.373e+05,1.334e+05,6.130e+03,3.767e+05
196.1,2.460e+05,1.407e+05,6.573e+03,3.933e+05
197.8,2.554e+05,1.396e+05,6.746e+03,4.018e+05
199.5,2.657e+05,1.383e+05,6.963e+03,4.110e+05
