#time,accel_x,accel_y,accel_z
2994.502944,4151.545679,14628.572144,-5770.026001
2994.503192,4017.470386,15212.757349,-7302.315063
2994.503440,3548.206860,21825.542334,-5726.930371
2994.503688,2518.700146,29443.892017,-8710.105640
2994.503936,1853.112085,33964.144751,-10280.701929
2994.504184,1556.231079,36870.705566,-9442.731348
2994.504432,3064.578125,38905.776978,-10180.145459
2994.504680,4089.296436,37316.027075,-8882.488159
2994.504928,3888.183496,32355.241235,-9552.864624
2994.505176,3011.905688,28074.408667,-10898.405957
2994.505424,2054.225024,24052.149878,-11109.095703
2994.505672,1891.419312,18698.714966,-12459.425439
2994.505920,2647.987036,12052.411157,-11616.666455
2994.506168,3390.189551,7024.587671,-10093.954199
2994.506416,2758.120312,4917.690210,-11286.266626
2994.506664,1934.514941,4390.965845,-11362.881079
2994.506912,1187.524023,4448.426685,-13302.184424
2994.507160,1709.459985,7742.848169,-13972.560889
2994.507408,1455.674609,2499.546533,-11894.393848
2994.507656,2724.601489,-1982.398975,-12947.842578
2994.507905,4271.255762,-4687.846851,-9653.421094
2994.508153,1637.633936,-7096.413721,-14068.328955
2994.508401,-1144.428394,-9758.765967,-14312.537524
2994.508649,-1690.306372,-13742.717529,-13646.949463
2994.508897,574.608398,-17875.109595,-15035.586426
2994.509145,1608.903516,-22012.290063,-9088.389502
2994.509393,962.469067,-24377.761304,-11765.106958
2994.509641,-1197.100830,-22831.107031,-11233.594189
2994.509889,-1810.016455,-20072.986719,-12727.576025
2994.510137,-1513.135449,-18756.175806,-14336.479541
2994.510385,-670.376465,-22055.385693,-10457.872852
2994.510633,292.092603,-26513.389185,-9730.035547
2994.510881,732.625708,-28332.982446,-8542.511523
2994.511129,450.109912,-27116.728003,-8791.508496
2994.511377,-373.495459,-27246.014893,-10783.484277
2994.511625,-952.892261,-31301.792505,-9926.360083
2994.511873,-1522.712256,-35716.700366,-8647.856396
2994.512121,-2341.529224,-35089.419531,-7445.967163
2994.512369,-2734.178296,-27155.035229,-7019.799268
2994.512617,-4544.194751,-15763.423730,-9265.560425
2994.512865,-5688.623145,-7058.106494,-9950.302100
2994.513113,-5947.196924,-1982.398975,-9725.247144
2994.513361,-6430.825659,-119.710083,-8508.992700
2994.513609,-7053.318091,2600.103003,-7220.912207
2994.513857,-7019.799268,6574.477759,-9160.215552
2994.514105,-5477.933398,5372.588525,-9184.157568
2994.514353,-3825.934253,-5750.872388,-7747.636572
2994.514601,-1513.135449,-6220.135913,-8145.074048
2994.514849,-86.191260,-1005.564697,-3581.725684
2994.515097,-526.724365,7714.117749,-7474.697583
2994.515345,-43.095630,19426.552271,-6397.306836
2994.515593,656.011255,26034.548853,-7575.254053
2994.515841,2169.146704,23147.141650,-10256.759912
2994.516089,2365.471240,14901.511133,-3064.578125
2994.516337,4232.948535,10271.125122,-7206.546997
2994.516585,3519.476440,15614.983228,-6272.808350
2994.516833,3222.595435,26590.003638,-6770.802295
2994.517082,2643.198633,34198.776514,-12148.179224
2994.517330,1537.077466,34198.776514,-7671.022119
2994.517578,1900.996118,34845.210962,-9605.537061
2994.517826,3605.667700,36650.439014,-9217.676392
2994.518074,4209.006519,36731.841870,-8283.937744
2994.518322,4060.566016,34016.817187,-13024.457031
2994.518570,3208.230225,27557.261108,-9907.206470
2994.518818,1977.610571,18296.489087,-10486.603271
2994.519066,2509.123340,12210.428467,-12205.640063
2994.519314,3596.090894,12780.248462,-10261.548315
2994.519562,2777.273926,10826.579907,-11980.585107
2994.519810,2432.508887,8925.583789,-12727.576025
2994.520058,1671.152759,5343.858105,-10204.087476
2994.520306,47.884033,2829.946362,-13632.584253
2994.520554,1872.265698,-23.942017,-11592.724438
2994.520802,2446.874097,-1130.063184,-13244.723584
2994.521050,3495.534424,-1651.999146,-13546.392993
2994.521298,3481.169214,-2466.027710,-9744.400757
2994.521546,196.324536,-6272.808350,-14192.827441
2994.521794,-2322.375610,-12009.315527,-12923.900562
2994.522042,-430.956299,-16098.611963,-14125.789795
2994.522290,1584.961499,-17415.422876,-15160.084912
2994.522538,2312.798804,-20743.363184,-10333.374365
2994.522786,43.095630,-22874.202661,-10984.597217
2994.523034,-1963.245361,-22835.895435,-10548.852515
2994.523282,-1838.746875,-21499.930908,-12119.448804
2994.523530,-1039.083521,-21538.238135,-14810.531470
2994.523778,368.707056,-23535.002319,-11224.017383
2994.524026,287.304199,-26211.719775,-9811.438403
2994.524274,-517.147559,-26944.345483,-8006.210352
2994.524522,-651.222852,-26590.003638,-7340.622290
2994.524770,-588.973608,-28400.020093,-10912.771167
2994.525018,-651.222852,-32762.255518,-10946.289990
2994.525266,-1436.520996,-35166.033984,-9212.887988
2994.525514,-2542.642163,-32858.023584,-7254.431030
2994.525762,-4290.409375,-24875.755249,-5937.620117
2994.526010,-5626.373901,-14566.322900,-8418.013037
2994.526259,-5453.991382,-6186.617090,-10998.962427
2994.526507,-5018.246680,-957.680664,-10663.774194
2994.526755,-5817.910034,1340.752930,-8916.006982
2994.527003,-7273.584644,3299.209888,-6646.303809
2994.527251,-7182.604980,4003.105176,-7565.677246
2994.527499,-4970.362646,526.724365,-9107.543115
2994.527747,-1584.961499,-2504.334937,-9409.212524
2994.527995,-876.277808,-866.701001,-8135.497241
2994.528243,316.034619,4414.907861,-4735.730884
2994.528491,-277.727393,11750.741748,-4285.620972
2994.528739,-1388.636963,18320.431104,-5640.739111
2994.528987,1321.599316,23669.077612,-9188.945972
2994.529235,2791.639136,21294.029565,-9907.206470
2994.529483,2264.914771,15169.661719,-6234.501123
2994.529731,3265.691064,12387.599390,-4936.843823
2994.529979,2284.068384,17386.692456,-4127.603662
2994.530227,2169.146704,25823.859106,-7762.001782
2994.530475,2346.317627,32666.487451,-11281.478223
2994.530723,2135.627881,35587.413477,-11578.359229
2994.530971,2513.911743,37560.235645,-9739.612354
2994.531219,4022.258789,37694.310937,-6995.857251
2994.531467,4855.440967,35362.358521,-7714.117749
2994.531715,4932.055420,31105.467969,-10989.385620
2994.531963,4132.392065,26374.525488,-12746.729639
2994.532211,2954.444849,20810.400830,-13129.801904
2994.532459,2456.450903,14159.308618,-11276.689819
2994.532707,2686.294263,8336.610181,-8647.856396
2994.532955,2925.714429,6186.617090,-10113.107813
2994.533203,2600.103003,6177.040283,-12215.216870
2994.533451,943.315454,4194.641309,-13785.813159
2994.533699,488.417139,3667.916943,-14475.343237
2994.533947,-14.365210,3404.554761,-11654.973682
2994.534195,694.318481,-928.950244,-10807.426294
2994.534443,3055.001318,-2801.215942,-11449.072339
2994.534691,3256.114258,-5674.257935,-12717.999219
2994.534939,19.153613,-8935.160596,-16270.994482
2994.535187,-1656.787549,-13254.300391,-13297.396021
2994.535436,-919.373437,-16682.797168,-13886.369629
2994.535684,1493.981836,-20063.409912,-11214.440576
2994.535932,2193.088721,-22385.785522,-9763.554370
2994.536180,761.356128,-22333.113086,-13685.256689
2994.536428,-660.799658,-21562.180151,-11583.147632
2994.536676,-1675.941162,-20508.731421,-13340.491650
2994.536924,-1398.213770,-21523.872925,-11932.701074
2994.537172,-541.089575,-25014.618945,-8796.296899
2994.537420,363.918652,-27193.342456,-10697.293018
2994.537668,656.011255,-26963.499097,-9466.673364
2994.537916,-272.938989,-26609.157251,-9208.099585
2994.538164,-1177.947217,-29515.718066,-10414.777222
2994.538412,-2130.839478,-33389.536353,-7685.387329
2994.538660,-2250.549561,-35678.393140,-8145.074048
2994.538908,-2810.792749,-30564.378394,-8667.010010
2994.539156,-3974.374756,-20853.496460,-8355.763794
2994.539404,-5568.913062,-10194.510669,-10079.588989
2994.539652,-6066.907007,-3691.858960,-8911.218579
2994.539900,-5726.930371,335.188232,-7685.387329
2994.540148,-6564.900952,1982.398975,-8451.531860
2994.540396,-6761.225488,4271.255762,-8777.143286
2994.540644,-5995.080957,1862.688892,-9945.513696
2994.540892,-3275.267871,-1575.384692,-9289.502441
2994.541140,-1656.787549,-2466.027710,-6105.214233
2994.541388,-253.785376,2231.395947,-5449.202979
2994.541636,172.382520,5755.660791,-5209.782812
2994.541884,-426.167896,12612.654346,-6521.805322
2994.542132,1130.063184,21361.067212,-8724.470850
2994.542380,1565.807886,23429.657446,-8973.467822
2994.542628,2068.590234,19570.204370,-5578.489868
2994.542876,3083.731738,13838.485596,-4922.478613
2994.543124,3452.438794,13718.775513,-5913.678101
2994.543372,2777.273926,20293.253271,-6847.416748
2994.543620,2140.416284,28874.072021,-10946.289990
2994.543868,1326.387720,34447.773486,-10352.527979
2994.544116,1527.500659,37311.238672,-8532.934717
2994.544364,3136.404175,38800.432104,-8432.378247
2994.544612,4596.867188,36286.520361,-8298.302954
2994.544861,4525.041138,32197.223926,-11099.518896
2994.545109,3936.067529,28864.495215,-12928.688965
2994.545357,2801.215942,24564.509033,-11204.863770
2994.545605,2461.239307,18593.370093,-11247.959399
2994.545853,3256.114258,11568.782422,-9682.151514
2994.546101,3696.647363,6540.958936,-10041.281763
2994.546349,3155.557788,5741.295581,-13081.917871
2994.546597,1709.459985,5861.005664,-12368.445776
2994.546845,272.938989,5612.008691,-13311.761230
2994.547093,33.518823,2403.778467,-11956.643091
2994.547341,1647.210742,-143.652100,-11458.649146
2994.547589,2657.563843,-1067.813940,-12478.579053
2994.547837,3016.694092,-3332.728711,-12004.527124
2994.548085,1537.077466,-4960.785840,-14614.206934
2994.548330,-1987.187378,-9404.424121,-13077.129468
2994.548575,-1728.613599,-14331.691138,-13412.317700
2994.548821,1072.602344,-19450.494287,-12339.715356
2994.549066,2365.471240,-22007.501660,-12239.158887
2994.549311,1369.483350,-22347.478296,-12018.892334
2994.549557,-972.045874,-21217.415112,-11367.669482
2994.549802,-1570.596289,-20341.137305,-12406.753003
2994.550047,-1177.947217,-21758.504688,-11611.878052
2994.550292,-225.054956,-24162.283154,-11123.460913
2994.550538,665.588062,-26087.221289,-11295.843433
2994.550783,454.898315,-26958.710693,-9069.235889
2994.551028,-71.826050,-25665.841797,-9423.577734
2994.551273,-622.492432,-26446.351538,-8762.778076
2994.551519,-1288.080493,-31081.525952,-8896.853369
2994.551764,-1786.074438,-35108.573145,-10117.896216
2994.552009,-1881.842505,-34141.315674,-7891.288672
2994.552255,-3236.960645,-26436.774731,-8288.726147
2994.552500,-5157.110376,-16955.736157,-8753.201270
2994.552745,-6248.866333,-8226.476904,-8025.363965
2994.552990,-5348.646509,-2619.256616,-10132.261426
2994.553236,-5559.336255,320.823022,-8781.931689
2994.553481,-6469.132886,3179.499805,-8518.569507
2994.553726,-7177.816577,4381.389038,-9567.229834
2994.553971,-5803.544824,1383.848560,-8279.149341
2994.554217,-2360.682837,172.382520,-7929.595898
2994.554462,-1848.323682,-2193.088721,-7010.222461
2994.554707,-248.996973,-1053.448730,-5904.101294
2994.554953,804.451758,7115.567334,-6119.579443
2994.555198,-512.359155,16836.026074,-6617.573389
2994.555443,708.683691,24794.352393,-7920.019092
2994.555688,1666.364355,24368.184497,-7896.077075
2994.555934,2786.850732,17712.303882,-6330.269189
2994.556179,3912.125513,12239.158887,-5750.872388
2994.556424,3730.166187,14116.212988,-5904.101294
2994.556669,2547.430566,22811.953418,-8135.497241
2994.556915,1742.978809,32383.971655,-9514.557397
2994.557160,1335.964526,37550.658838,-10510.545288
2994.557405,2202.665527,37536.293628,-9485.826978
2994.557651,3371.035937,35472.491797,-7953.537915
2994.557896,4395.754248,33992.875171,-9686.939917
2994.558141,4012.681982,32733.525098,-10553.640918
2994.558386,3174.711401,28950.686475,-11765.106958
2994.558632,2810.792749,22476.765186,-11707.646118
2994.558877,3035.847705,14748.282227,-10395.623608
2994.559122,3227.383838,8465.897070,-10769.119067
2994.559367,3433.285181,6196.193896,-10874.463940
2994.559613,2762.908716,6488.286499,-12119.448804
2994.559858,1278.503687,4563.348364,-13096.283081
2994.560103,1072.602344,5635.950708,-12583.923926
2994.560349,488.417139,4137.180469,-12095.506787
2994.560594,967.257471,-1254.561670,-12018.892334
2994.560839,3495.534424,-3404.554761,-11990.161914
2994.561084,3122.038965,-4697.423657,-12607.865942
2994.561330,210.689746,-6861.781958,-14460.978027
2994.561575,-2351.106030,-11133.037720,-12454.637036
2994.561820,-1508.347046,-15342.044238,-14580.688110
2994.562066,1115.697974,-19148.824878,-12243.947290
2994.562311,2231.395947,-21911.733594,-11171.344946
2994.562556,809.240161,-22720.973755,-12995.726611
2994.562801,-861.912598,-21523.872925,-10500.968481
2994.563047,-1728.613599,-19776.105713,-12871.228125
2994.563292,-1106.121167,-20829.554443,-12488.155859
2994.563537,62.249243,-25062.502979,-10295.067139
2994.563782,756.567725,-27935.544971,-11310.208643
2994.564028,814.028564,-27973.852197,-8437.166650
2994.564273,-52.672437,-26388.890698,-8576.030347
2994.564518,-1106.121167,-27514.165479,-9993.397729
2994.564764,-1407.790576,-32398.336865,-8566.453540
2994.565009,-2030.283008,-35568.259863,-9639.055884
2994.565254,-2413.355273,-32091.879053,-8269.572534
2994.565499,-3840.299463,-23118.411230,-7671.022119
2994.565745,-5588.066675,-12478.579053,-9021.351855
2994.565990,-6157.886670,-5382.165332,-8456.320264
2994.566235,-5458.779785,-818.816968,-9390.058911
2994.566480,-6186.617090,1790.862842,-8992.621436
2994.566726,-6607.996582,3835.511060,-8614.337573
2994.566971,-6914.454395,3284.844678,-9567.229834
2994.567216,-4218.583325,0.000000,-8355.763794
2994.567462,-1795.651245,-1795.651245,-7259.219434
2994.567707,-493.205542,723.048901,-6172.251880
2994.567952,4.788403,2370.259644,-5813.121631
2994.568197,-177.170923,9763.554370,-6301.538770
2994.568443,43.095630,20029.891089,-7244.854224
2994.568688,905.008228,24358.607690,-8992.621436
2994.568933,1958.456958,21643.583008,-6837.839941
2994.569178,2997.540479,14662.090967,-5683.834741
2994.569424,3514.688037,11726.799731,-5655.104321
2994.569669,2624.045020,16328.455322,-5928.043311
2994.569914,2279.279980,25737.667847,-9739.612354
2994.570160,1781.286035,34510.022729,-10247.183105
2994.570405,1872.265698,38589.742358,-9878.476050
2994.570650,3342.305518,38551.435132,-8939.948999
2994.570895,4213.794922,35879.506079,-7852.981445
2994.571141,4630.386011,33025.617700,-10184.933862
2994.571386,4132.392065,30803.798560,-11793.837378
2994.571631,3026.270898,26637.887671,-11875.240234
2994.571876,2513.911743,20379.444531,-11880.028638
2994.572122,2983.175269,12770.671655,-9892.841260
2994.572367,3217.807031,7034.164478,-10223.241089
2994.572612,2700.659473,4764.461304,-11602.301245
2994.572858,1996.764185,3351.882324,-12717.999219
2994.573103,1503.558643,7867.346655,-14173.673828
2994.573348,-335.188232,6703.764648,-11640.608472
2994.573593,38.307227,1096.544360,-12114.660400
2994.573839,2729.389893,-2724.601489,-11286.266626
2994.574084,3519.476440,-5286.397266,-11951.854687
2994.574329,3050.212915,-5415.684155,-14580.688110
2994.574575,-1177.947217,-8039.729175,-12703.634009
2994.574820,-3026.270898,-11496.956372,-14618.995337
2994.575065,-162.805713,-16701.950781,-11937.489478
2994.575310,2111.685864,-21303.606372,-11860.875024
2994.575556,2523.488550,-23712.173242,-12301.408130
2994.575801,287.304199,-22409.727539,-12038.045947
2994.576046,-1685.517969,-18923.769922,-11812.990991
2994.576291,-1886.630908,-18492.813623,-12612.654346
2994.576537,-1015.141504,-22768.857788,-10582.371338
2994.576782,263.362183,-27044.901953,-11214.440576
2994.577027,1278.503687,-28945.898071,-10467.449658
2994.577273,148.440503,-27087.997583,-8614.337573
2994.577518,-665.588062,-25680.207007,-9744.400757
2994.577763,-1379.060156,-28912.379248,-7814.674219
2994.578008,-2159.569897,-34644.098022,-9375.693701
2994.578254,-1723.825195,-35716.700366,-8973.467822
2994.578499,-2681.505859,-29448.680420,-8288.726147
2994.578744,-4357.447021,-19081.787231,-9255.983618
2994.578989,-5439.626172,-9093.177905,-7709.329346
2994.579235,-5865.794067,-2600.103003,-8791.508496
2994.579480,-5928.043311,229.843359,-8815.450513
2994.579725,-5894.524487,2001.552588,-8992.621436
2994.579971,-5975.927344,5027.823486,-9849.745630
2994.580216,-5142.745166,5913.678101,-9155.427148
2994.580461,-4050.989209,-3711.012573,-6502.651709
2994.580706,-1417.367383,-5918.466504,-7340.622290
2994.580952,282.515796,-1273.715283,-5109.226343
2994.581197,225.054956,7058.106494,-7603.984473
2994.581442,181.959326,19072.210425,-7982.268335
2994.581687,-459.686719,25962.722803,-6076.483813
2994.581933,885.854614,24459.164160,-9428.366138
2994.582178,1996.764185,15614.983228,-3313.575098
2994.582423,3213.018628,8638.279590,-7441.178760
2994.582669,3409.343164,11645.396875,-7991.845142
2994.582914,2403.778467,22112.846533,-6311.115576
2994.583159,1465.251416,32388.760059,-10970.232007
2994.583404,1460.463013,34711.135669,-7216.123804
2994.583650,1953.668555,35079.842725,-8805.873706
2994.583895,3811.569043,36861.128760,-10888.829150
2994.584140,5046.977100,37536.293628,-9126.696729
2994.584385,4970.362646,35668.816333,-12531.251489
2994.584631,4256.890552,29798.233862,-9787.496387
2994.584876,3270.479468,22376.208716,-9016.563452
2994.585121,3016.694092,15993.267090,-12358.868970
2994.585367,3572.148877,10381.258398,-10754.753857
2994.585612,3055.001318,5870.582471,-13038.822241
2994.585857,2633.621826,3145.980981,-12061.987964
2994.586102,1599.326709,8801.085303,-11027.692847
2994.586348,-1417.367383,6703.764648,-10907.982764
2994.586593,-421.379492,3217.807031,-12880.804932
2994.586838,1929.726538,-1216.254443,-12923.900562
2994.587084,2006.340991,-3816.357446,-14058.752148
2994.587329,3629.609717,-4707.000464,-11338.939062
2994.587574,-33.518823,-5506.663818,-11903.970654
2994.587819,-2906.560815,-8317.456567,-13608.642236
2994.588065,-1043.871924,-12966.996191,-12756.306445
2994.588310,1987.187378,-18306.065894,-15935.806250
2994.588555,3275.267871,-22668.301318,-11741.164941
2994.588800,1450.886206,-23616.405176,-11133.037720
2994.589046,-1278.503687,-19862.296973,-10304.643945
2994.589291,-1513.135449,-18559.851270,-11310.208643
2994.589536,-617.704028,-21035.455786,-13498.508960
2994.589782,617.704028,-25924.415576,-12617.442749
2994.590027,727.837305,-28811.822778,-10419.565625
2994.590272,-483.628735,-27791.892871,-8561.665137
2994.590517,-1029.506714,-25316.288354,-7575.254053
2994.590763,-1101.332764,-25890.896753,-8772.354883
2994.591008,-1589.749902,-31186.870825,-11070.788477
2994.591253,-1781.286035,-35802.891626,-9600.748657
2994.591498,-2767.697119,-33925.837524,-8911.218579
2994.591744,-3773.261816,-25737.667847,-6847.416748
2994.591989,-5252.878442,-14853.627100,-7278.373047
2994.592234,-5693.411548,-5990.292554,-9821.015210
2994.592480,-5023.035083,-1924.938135,-9691.728320
2994.592725,-5228.936426,-292.092603,-10213.664282
2994.592970,-5841.852051,2695.871069,-8461.108667
2994.593215,-5870.582471,5391.742139,-7326.257080
2994.593461,-4319.139795,3902.548706,-8667.010010
2994.593706,-2370.259644,-5319.916089,-6392.518433
2994.593951,23.942017,-4735.730884,-9141.061938
2994.594196,746.990918,1618.480322,-5975.927344
2994.594442,-292.092603,10625.466968,-6042.964990
2994.594687,-57.460840,22361.843506,-6684.611035
2994.594932,-71.826050,26982.652710,-6004.657764
2994.595178,1733.402002,22610.840479,-9428.366138
2994.595423,2231.395947,13249.511987,-5612.008691
2994.595668,2868.253589,7709.329346,-6962.338428
2994.595913,2078.167041,13656.526270,-7034.164478
2994.596159,1522.712256,25828.647510,-5961.562134
2994.596404,1407.790576,34304.121387,-10127.473022
2994.596649,1776.497632,35113.361548,-9342.174878
2994.596894,2485.181323,35544.317847,-9342.174878
2994.597140,4295.197778,36612.131787,-10429.142432
2994.597385,4888.959790,36406.230444,-8810.662109
2994.597630,5118.803149,33825.281055,-10797.849487
2994.597876,4702.212061,28069.620264,-10615.890161
2994.598121,3768.473413,20915.745703,-10649.408984
2994.598366,3466.804004,14144.943408,-12540.828296
2994.598611,3217.807031,8465.897070,-10726.023438
2994.598857,2916.137622,4740.519287,-11362.881079
2994.599102,2035.071411,4242.525342,-12224.793677
2994.599347,656.011255,8853.757739,-11707.646118
2994.599592,-1551.442676,5837.063647,-12229.582080
2994.599838,-545.877979,1532.289062,-13804.966772
2994.600083,1470.039819,-3485.957617,-11640.608472
2994.600328,2183.511914,-4711.788867,-13493.720557
2994.600574,2911.349219,-4754.884497,-11372.457886
2994.600819,-847.547388,-6517.016919,-13019.668628
2994.601064,-2782.062329,-9892.841260,-14733.917017
2994.601309,-416.591089,-14882.357520,-12411.541406
2994.601555,2542.642163,-19838.354956,-14709.975000
2994.601800,3232.172241,-23242.909717,-10706.869824
2994.602045,1173.158813,-22850.260645,-11042.058057
2994.602291,-1158.793604,-18904.616309,-11434.707129
2994.602536,-1345.541333,-18914.193115,-12052.411157
2994.602781,-488.417139,-22974.759131,-12919.112158
2994.603026,641.646045,-27341.782959,-11707.646118
2994.603272,402.225879,-28529.306982,-9380.482104
2994.603517,-450.109912,-26724.078931,-8657.433203
2994.603762,-785.298145,-24933.216089,-8590.395557
2994.604007,-1628.057129,-27729.643628,-9097.966309
2994.604253,-2082.955444,-33202.788623,-11066.000073
2994.604498,-2408.566870,-35630.509106,-8288.726147
2994.604743,-2829.946362,-31555.577881,-8350.975391
2994.604989,-4189.852905,-21667.525024,-7321.468677
2994.605234,-5607.220288,-11444.283936,-7522.581616
2994.605479,-5928.043311,-3524.264844,-10055.646973
2994.605724,-5291.185669,-785.298145,-9318.232861
2994.605970,-5161.898779,952.892261,-9308.656055
2994.606215,-5908.889697,5525.817432,-8365.340601
2994.606460,-5597.643481,2710.236279,-8432.378247
2994.606705,-3323.151904,-440.533105,-7776.366992
2994.606951,-1005.564697,-5640.739111,-6861.781958
2994.607196,100.556470,-2255.337964,-8020.575562
2994.607441,1211.466040,6631.938599,-5521.029028
2994.607687,-445.321509,16256.629272,-7048.529687
2994.607932,-301.669409,24497.471387,-6354.211206
2994.608177,569.819995,24554.932227,-6976.703638
2994.608422,2197.877124,17654.843042,-8355.763794
2994.608668,2609.679810,10108.319409,-5190.629199
2994.608913,2691.082666,10448.296045,-7532.158423
2994.609158,1958.456958,19177.555298,-6856.993555
2994.609403,1154.005200,29242.779077,-7503.428003
2994.609649,1096.544360,34557.906763,-10256.759912
2994.609894,1786.074438,35697.546753,-9097.966309
2994.610139,3356.670728,36861.128760,-10204.087476
2994.610385,4865.017773,37047.876489,-10079.588989
2994.610630,5319.916089,35280.955664,-8973.467822
2994.610875,4965.574243,31167.717212,-11051.634863
2994.611120,4089.296436,24847.024829,-10295.067139
2994.611366,3835.511060,18239.028247,-11611.878052
2994.611611,3323.151904,12105.083594,-12229.582080
2994.611856,3131.615771,7747.636572,-10907.982764
2994.612101,2489.969727,6100.425830,-11784.260571
2994.612347,1110.909570,4084.508032,-10783.484277
2994.612592,172.382520,2801.215942,-12009.315527
2994.612837,-560.243188,4367.023828,-14437.036011
2994.613083,-1039.083521,1599.326709,-11975.796704
2994.613328,1158.793604,-1642.422339,-13646.949463
2994.613573,2437.297290,-3964.797949,-11171.344946
2994.613818,1316.810913,-6392.518433,-11650.185278
2994.614064,-1019.929907,-8882.488159,-14307.749121
2994.614309,-2193.088721,-12507.309473,-13091.494678
2994.614554,775.721338,-16247.052466,-15547.945581
2994.614800,2667.140649,-20049.044702,-11540.052002
2994.615045,2317.587207,-22835.895435,-10663.774194
2994.615290,474.051929,-22582.110059,-11635.820068
2994.615535,-799.663354,-20915.745703,-10927.136377
2994.615781,-1024.718311,-20111.293945,-14164.097021
2994.616026,-474.051929,-22826.318628,-12301.408130
2994.616271,-52.672437,-26944.345483,-10175.357056
2994.616516,43.095630,-28452.692529,-9275.137231
2994.616762,-521.935962,-26570.850024,-7489.062793
2994.617007,-1235.408057,-25823.859106,-9538.499414
2994.617252,-1680.729565,-29065.608154,-10429.142432
2994.617498,-2284.068384,-33906.683911,-9504.980591
2994.617743,-2829.946362,-34256.237354,-8494.627490
2994.617988,-3696.647363,-28495.788159,-6909.665991
2994.618233,-4529.829541,-18148.048584,-7996.633545
2994.618479,-5267.243652,-8643.067993,-9227.253198
2994.618724,-4783.614917,-2226.607544,-9797.073193
2994.618969,-5425.260962,555.454785,-9337.386475
2994.619214,-5645.527515,1810.016455,-8092.401611
2994.619460,-6100.425830,3797.203833,-8576.030347
2994.619705,-3940.855933,3744.531396,-8954.314209
2994.619950,-2221.819141,-1604.115112,-7872.135059
2994.620196,-804.451758,-5449.202979,-8092.401611
2994.620441,928.950244,76.614453,-5305.550879
2994.620686,272.938989,9619.902271,-6052.541797
2994.620931,-440.533105,20231.004028,-7177.816577
2994.621177,593.762012,26182.989355,-6933.608008
2994.621422,1561.019482,24152.706348,-9610.325464
2994.621667,2331.952417,15002.067603,-5449.202979
2994.621912,2451.662500,9054.870679,-5463.568188
2994.622158,2331.952417,11736.376538,-7082.048511
2994.622403,1575.384692,22294.805859,-6703.764648
2994.622648,1647.210742,33083.078540,-10764.330664
2994.622894,1422.155786,36004.004565,-9548.076221
2994.623139,2102.109058,34912.248608,-8355.763794
2994.623384,3586.514087,35702.335156,-9643.844287
2994.623629,4697.423657,35960.908936,-8772.354883
2994.623875,5243.301636,34624.944409,-11846.509814
2994.624120,4850.652563,29405.584790,-11650.185278
2994.624365,4089.296436,22251.710229,-10017.339746
2994.624610,3663.128540,15083.470459,-11224.017383
2994.624856,2896.984009,9749.189160,-10390.835205
2994.625101,3122.038965,6679.822632,-11434.707129
2994.625346,2360.682837,3696.647363,-13148.955518
2994.625592,1144.428394,7096.413721,-12770.671655
2994.625837,-1125.274780,6081.272217,-11578.359229
2994.626082,-1608.903516,1795.651245,-12488.155859
2994.626327,804.451758,-1987.187378,-11506.533179
2994.626573,2059.013428,-5104.437939,-13077.129468
2994.626818,2815.581152,-4390.965845,-13618.219043
2994.627063,-292.092603,-6047.753394,-11812.990991
2994.627309,-3189.076611,-8753.201270,-14973.337183
2994.627554,-1177.947217,-13129.801904,-11544.840405
2994.627799,1987.187378,-17961.300854,-13450.624927
2994.628044,3275.267871,-21954.829224,-13005.303418
2994.628290,1752.555615,-23362.619800,-11171.344946
2994.628535,-1192.312427,-20599.711084,-11851.298218
2994.628780,-1584.961499,-19230.227734,-11884.817041
2994.629025,-847.547388,-21954.829224,-11444.283936
2994.629271,646.434448,-26566.061621,-12258.312500
2994.629516,909.796631,-29333.758740,-10400.412012
2994.629761,19.153613,-27930.756567,-8762.778076
2994.630007,-1067.813940,-25033.772559,-9380.482104
2994.630252,-1508.347046,-26192.566162,-7608.772876
2994.630497,-2020.706201,-31378.406958,-10620.678564
2994.630742,-1915.361328,-35060.689111,-9351.751685
2994.630988,-2432.508887,-32407.913672,-8054.094385
2994.631233,-3725.377783,-23697.808032,-8753.201270
2994.631478,-5473.144995,-13359.645264,-6952.761621
2994.631723,-6133.944653,-5075.707520,-9208.099585
2994.631969,-5310.339282,-790.086548,-9543.287817
2994.632214,-5085.284326,641.646045,-8872.911353
2994.632459,-5688.623145,2317.587207,-9471.461768
2994.632705,-5588.066675,2178.723511,-8331.821777
2994.632950,-3730.166187,-814.028564,-7517.793213
2994.633195,-1144.428394,-2978.386865,-7867.346655
2994.633440,-86.191260,761.356128,-6737.283472
2994.633686,1182.735620,7943.961108,-6574.477759
2994.633931,220.266553,14326.902734,-7125.144141
2994.634176,-421.379492,18847.155469,-5439.626172
2994.634421,1575.384692,22562.956445,-8116.343628
2994.634667,1819.593262,19354.726221,-7139.509351
2994.634912,2523.488550,13661.314673,-6042.964990
2994.635157,2729.389893,12325.350146,-7694.964136
2994.635403,1795.651245,17994.819678,-5865.794067
2994.635648,1015.141504,26230.873389,-7963.114722
2994.635893,1254.561670,32695.217871,-9610.325464
2994.636138,1513.135449,35620.932300,-9533.711011
2994.636384,2695.871069,37660.792114,-10194.510669
2994.636629,4151.545679,37766.136987,-9356.540088
2994.636874,4759.672900,34146.104077,-9485.826978
