freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.873e+03,1.316e+03,5.673e+01,4.246e+03
1.7,2.159e+03,2.069e+03,9.121e+01,4.319e+03
3.3,8.833e+02,2.152e+03,7.188e+01,3.107e+03
5.0,2.066e+03,2.287e+03,6.618e+01,4.420e+03
6.7,4.456e+03,1.642e+03,6.908e+01,6.167e+03
8.4,6.744e+03,1.925e+03,7.084e+01,8.740e+03
10.0,9.332e+03,1.854e+03,6.627e+01,1.125e+04
11.7,1.258e+04,1.888e+03,7.198e+01,1.454e+04
13.4,1.636e+04,1.903e+03,8.105e+01,1.835e+04
15.1,2.137e+04,1.913e+03,7.638e+01,2.336e+04
16.7,2.782e+04,1.968e+03,8.026e+01,2.987e+04
18.4,3.487e+04,2.002e+03,8.500e+01,3.695e+04
20.1,4.191e+04,1.954e+03,9.488e+01,4.396e+04
21.8,5.035e+04,1.885e+03,1.040e+02,5.234e+04
23.4,6.018e+04,1.929e+03,8.689e+01,6.220e+04
25.1,7.008e+04,2.180e+03,8.776e+01,7.235e+04
26.8,8.043e+04,2.046e+03,9.951e+01,8.257e+04
28.5,9.119e+04,2.600e+03,1.071e+02,9.389e+04
30.1,1.046e+05,4.030e+03,1.432e+02,1.088e+05
31.8,1.301e+05,5.247e+03,2.246e+02,1.355e+05
33.5,1.676e+05,4.998e+03,2.628e+02,1.729e+05
35.2,2.061e+05,4.377e+03,2.458e+02,2.107e+05
36.8,2.440e+05,4.558e+03,2.306e+02,2.488e+05
38.5,2.844e+05,6.614e+03,2.550e+02,2.913e+05
40.2,3.380e+05,1.008e+04,2.977e+02,3.484e+05
41.9,4.077e+05,1.534e+04,3.329e+02,4.234e+05
43.5,4.838e+05,2.234e+04,4.334e+02,5.066e+05
45.2,5.743e+05,3.303e+04,6.709e+02,6.080e+05
46.9,7.157e+05,4.954e+04,1.092e+03,7.663e+05
48.6,9.458e+05,7.620e+04,1.733e+03,1.024e+06
50.2,1.302e+06,1.271e+05,2.792e+03,1.432e+06
51.9,1.868e+06,2.457e+05,5.015e+03,2.119e+06
53.6,2.761e+06,5.718e+05,1.006e+04,3.343e+06
55.3,3.890e+06,1.301e+06,2.012e+04,5.211e+06
56.9,4.453e+06,2.268e+06,3.228e+04,6.753e+06
58.6,3.648e+06,2.599e+06,3.416e+04,6.281e+06
60.3,2.459e+06,2.358e+06,2.968e+04,4.846e+06
62.0,1.763e+06,2.085e+06,2.550e+04,3.874e+06
63.6,1.463e+06,1.840e+06,2.229e+04,3.326e+06
65.3,1.461e+06,1.706e+06,2.061e+04,3.188e+06
67.0,1.652e+06,1.688e+06,2.220e+04,3.362e+06
68.6,1.964e+06,1.721e+06,2.518e+04,3.711e+06
70.3,2.442e+06,1.870e+06,2.812e+04,4.340e+06
72.0,3.160e+06,2.126e+06,3.183e+04,5.317e+06
73.7,4.179e+06,2.487e+06,4.057e+04,6.706e+06
75.3,5.731e+06,3.024e+06,5.735e+04,8.812e+06
77.0,8.104e+06,3.773e+06,7.466e+04,1.195e+07
78.7,1.066e+07,4.294e+06,8.439e+04,1.504e+07
80.4,1.173e+07,4.026e+06,8.478e+04,1.584e+07
82.0,1.114e+07,3.251e+06,7.194e+04,1.446e+07
83.7,9.652e+06,2.419e+06,5.488e+04,1.213e+07
85.4,7.887e+06,1.743e+06,3.742e+04,9.667e+06
87.1,6.289e+06,1.266e+06,2.325e+04,7.578e+06
88.7,5.057e+06,9.477e+05,1.476e+04,6.019e+06
90.4,4.205e+06,7.402e+05,9.614e+03,4.955e+06
92.1,3.561e+06,5.919e+05,6.888e+03,4.160e+06
93.8,3.121e+06,4.900e+05,6.353e+03,3.618e+06
95.4,2.778e+06,3.971e+05,6.128e+03,3.181e+06
97.1,2.521e+06,3.182e+05,7.368e+03,2.846e+06
98.8,2.360e+06,2.617e+05,9.956e+03,2.632e+06
100.5,2.177e+06,2.146e+05,1.105e+04,2.403e+06
102.1,1.933e+06,1.737e+05,1.051e+04,2.117e+06
103.8,1.620e+06,1.312e+05,1.039e+04,1.762e+06
105.5,1.334e+06,9.558e+04,9.672e+03,1.439e+06
107.2,1.141e+06,7.322e+04,1.209e+04,1.227e+06
108.8,8.726e+05,4.832e+04,1.822e+04,9.391e+05
110.5,7.804e+05,4.787e+04,1.264e+04,8.409e+05
112.2,1.307e+06,1.078e+05,4.988e+03,1.420e+06
113.9,2.014e+06,1.693e+05,1.056e+04,2.194e+06
115.5,1.900e+06,1.478e+05,1.629e+04,2.064e+06
117.2,1.629e+06,1.164e+05,1.478e+04,1.760e+06
118.9,1.547e+06,1.036e+05,1.228e+04,1.663e+06
120.6,1.506e+06,9.833e+04,1.080e+04,1.615e+06
122.2,1.462e+06,9.934e+04,1.087e+04,1.572e+06
123.9,1.428e+06,1.040e+05,1.139e+04,1.543e+06
125.6,1.375e+06,1.055e+05,9.546e+03,1.490e+06
