freq,psd_x,psd_y,psd_z,psd_xyz
0.0,8.435e+03,2.865e+02,1.428e+02,8.865e+03
1.7,4.425e+04,1.005e+03,6.833e+02,4.594e+04
3.3,5.157e+04,1.237e+03,8.234e+02,5.363e+04
5.0,4.365e+04,1.034e+03,7.239e+02,4.541e+04
6.7,4.793e+04,9.994e+02,7.182e+02,4.965e+04
8.4,5.860e+04,1.346e+03,8.922e+02,6.084e+04
10.0,5.579e+04,1.111e+03,7.563e+02,5.765e+04
11.7,5.457e+04,1.200e+03,7.607e+02,5.653e+04
13.4,5.699e+04,1.126e+03,7.626e+02,5.888e+04
15.1,6.018e+04,1.065e+03,7.709e+02,6.202e+04
16.7,6.256e+04,9.580e+02,6.986e+02,6.421e+04
18.4,7.052e+04,1.202e+03,7.762e+02,7.250e+04
20.1,6.890e+04,1.136e+03,7.591e+02,7.079e+04
21.8,6.899e+04,1.257e+03,7.616e+02,7.101e+04
23.4,6.958e+04,1.133e+03,6.953e+02,7.141e+04
25.1,7.278e+04,1.139e+03,6.998e+02,7.462e+04
26.8,7.706e+04,1.028e+03,6.743e+02,7.876e+04
28.5,8.816e+04,1.119e+03,7.447e+02,9.003e+04
30.1,8.296e+04,1.305e+03,7.265e+02,8.499e+04
31.8,8.603e+04,1.392e+03,6.758e+02,8.810e+04
33.5,9.559e+04,1.552e+03,7.313e+02,9.787e+04
35.2,9.695e+04,1.716e+03,6.858e+02,9.935e+04
36.8,1.039e+05,1.902e+03,6.656e+02,1.065e+05
38.5,1.068e+05,2.601e+03,7.055e+02,1.101e+05
40.2,1.134e+05,3.005e+03,6.680e+02,1.171e+05
41.9,1.265e+05,2.771e+03,7.202e+02,1.300e+05
43.5,1.322e+05,2.325e+03,7.167e+02,1.352e+05
45.2,1.386e+05,2.062e+03,6.766e+02,1.414e+05
46.9,1.548e+05,1.857e+03,7.161e+02,1.574e+05
48.6,1.649e+05,1.604e+03,6.737e+02,1.671e+05
50.2,1.742e+05,2.494e+03,6.176e+02,1.774e+05
51.9,1.901e+05,4.792e+03,6.884e+02,1.955e+05
53.6,2.033e+05,7.082e+03,8.216e+02,2.112e+05
55.3,2.188e+05,6.899e+03,8.982e+02,2.266e+05
56.9,2.334e+05,4.819e+03,8.965e+02,2.391e+05
58.6,2.408e+05,3.675e+03,8.068e+02,2.453e+05
60.3,2.549e+05,5.200e+03,6.490e+02,2.607e+05
