freq,psd_x,psd_y,psd_z,psd_xyz
174.8,1.309e+05,6.148e+04,1.812e+03,1.942e+05
176.4,1.180e+05,6.386e+04,1.853e+03,1.837e+05
178.1,1.078e+05,6.694e+04,1.956e+03,1.767e+05
179.7,9.815e+04,6.905e+04,2.100e+03,1.693e+05
181.4,9.187e+04,7.066e+04,2.222e+03,1.648e+05
183.1,8.638e+04,7.067e+04,2.198e+03,1.593e+05
184.7,7.764e+04,7.145e+04,2.172e+03,1.513e+05
186.4,6.616e+04,6.967e+04,1.997e+03,1.378e+05
188.1,5.234e+04,6.718e+04,1.911e+03,1.214e+05
189.7,4.170e+04,6.103e+04,1.854e+03,1.046e+05
191.4,3.578e+04,5.443e+04,1.667e+03,9.188e+04
193.1,3.220e+04,5.049e+04,1.541e+03,8.423e+04
194.7,2.683e+04,4.591e+04,1.319e+03,7.405e+04
196.4,2.084e+04,4.385e+04,1.139e+03,6.582e+04
198.1,1.575e+04,4.117e+04,1.036e+03,5.796e+04
199.7,1.291e+04,4.032e+04,9.619e+02,5.420e+04
