freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.168e+03,1.053e+04,3.235e+02,1.503e+04
1.6,4.061e+03,6.453e+03,4.517e+02,1.097e+04
3.2,1.713e+03,9.544e+02,3.756e+02,3.043e+03
4.8,1.340e+03,3.819e+03,3.774e+02,5.536e+03
6.4,1.627e+03,1.073e+04,3.816e+02,1.274e+04
8.0,1.737e+03,1.689e+04,3.962e+02,1.903e+04
9.6,1.631e+03,2.391e+04,3.939e+02,2.593e+04
11.2,1.763e+03,3.255e+04,3.777e+02,3.469e+04
12.8,1.854e+03,4.255e+04,3.742e+02,4.478e+04
14.4,1.950e+03,5.487e+04,3.892e+02,5.721e+04
16.0,1.857e+03,6.946e+04,3.907e+02,7.171e+04
17.6,1.758e+03,8.632e+04,3.996e+02,8.848e+04
19.2,1.764e+03,1.058e+05,4.182e+02,1.080e+05
20.8,2.067e+03,1.268e+05,4.490e+02,1.293e+05
22.4,2.475e+03,1.512e+05,4.839e+02,1.541e+05
24.0,2.898e+03,1.794e+05,5.037e+02,1.828e+05
25.6,3.767e+03,2.084e+05,5.341e+02,2.127e+05
27.2,4.673e+03,2.343e+05,5.319e+02,2.395e+05
28.7,5.283e+03,2.700e+05,4.915e+02,2.758e+05
30.3,5.039e+03,3.237e+05,6.067e+02,3.293e+05
31.9,4.648e+03,3.857e+05,7.259e+02,3.910e+05
33.5,4.486e+03,4.623e+05,9.449e+02,4.678e+05
35.1,5.675e+03,5.511e+05,1.165e+03,5.580e+05
36.7,8.681e+03,6.516e+05,1.505e+03,6.618e+05
38.3,1.372e+04,7.759e+05,1.986e+03,7.916e+05
39.9,2.246e+04,9.315e+05,2.798e+03,9.567e+05
41.5,3.488e+04,1.070e+06,4.007e+03,1.109e+06
43.1,5.332e+04,1.187e+06,5.278e+03,1.246e+06
44.7,7.653e+04,1.398e+06,6.115e+03,1.481e+06
46.3,9.642e+04,1.765e+06,7.461e+03,1.869e+06
47.9,1.213e+05,2.276e+06,1.040e+04,2.408e+06
49.5,1.769e+05,2.965e+06,1.524e+04,3.157e+06
51.1,3.076e+05,3.889e+06,2.341e+04,4.220e+06
52.7,6.269e+05,5.253e+06,4.179e+04,5.921e+06
54.3,1.545e+06,7.238e+06,9.622e+04,8.879e+06
55.9,3.452e+06,8.506e+06,1.735e+05,1.213e+07
57.5,5.983e+06,8.258e+06,2.541e+05,1.450e+07
59.1,8.267e+06,8.068e+06,3.318e+05,1.667e+07
60.7,9.119e+06,8.205e+06,3.431e+05,1.767e+07
62.3,9.017e+06,8.359e+06,3.150e+05,1.769e+07
63.9,8.751e+06,8.614e+06,2.805e+05,1.765e+07
65.5,8.412e+06,8.994e+06,2.394e+05,1.765e+07
67.1,8.621e+06,1.032e+07,2.230e+05,1.917e+07
68.7,9.243e+06,1.274e+07,2.169e+05,2.219e+07
70.3,1.037e+07,1.675e+07,2.153e+05,2.733e+07
71.9,1.222e+07,2.312e+07,2.276e+05,3.556e+07
73.5,1.460e+07,3.214e+07,2.520e+05,4.699e+07
75.1,1.633e+07,4.167e+07,2.671e+05,5.827e+07
76.7,1.620e+07,4.772e+07,2.480e+05,6.416e+07
78.3,1.421e+07,4.752e+07,2.055e+05,6.193e+07
79.9,1.153e+07,4.296e+07,1.719e+05,5.466e+07
81.5,9.527e+06,3.871e+07,1.356e+05,4.837e+07
83.1,7.972e+06,3.474e+07,9.571e+04,4.280e+07
84.6,6.341e+06,2.989e+07,7.317e+04,3.631e+07
86.2,4.738e+06,2.497e+07,7.480e+04,2.978e+07
87.8,3.453e+06,2.088e+07,8.631e+04,2.442e+07
89.4,2.561e+06,1.793e+07,1.063e+05,2.060e+07
91.0,1.943e+06,1.571e+07,1.405e+05,1.780e+07
92.6,1.490e+06,1.381e+07,1.777e+05,1.548e+07
94.2,1.180e+06,1.215e+07,2.054e+05,1.354e+07
95.8,9.812e+05,1.063e+07,2.240e+05,1.184e+07
97.4,8.290e+05,9.182e+06,2.228e+05,1.023e+07
99.0,7.018e+05,8.141e+06,2.115e+05,9.054e+06
100.6,6.334e+05,7.565e+06,2.295e+05,8.428e+06
102.2,5.655e+05,6.876e+06,2.254e+05,7.667e+06
103.8,5.160e+05,6.339e+06,2.135e+05,7.068e+06
105.4,4.700e+05,5.864e+06,2.004e+05,6.535e+06
107.0,4.240e+05,5.457e+06,2.065e+05,6.088e+06
108.6,3.876e+05,5.087e+06,2.275e+05,5.702e+06
110.2,3.589e+05,4.807e+06,2.811e+05,5.447e+06
111.8,3.252e+05,4.449e+06,3.901e+05,5.165e+06
113.4,2.810e+05,3.937e+06,5.113e+05,4.729e+06
115.0,2.056e+05,3.416e+06,4.576e+05,4.079e+06
116.6,1.421e+05,3.102e+06,2.639e+05,3.508e+06
118.2,1.942e+05,4.229e+06,2.164e+05,4.640e+06
119.8,3.500e+05,6.535e+06,3.453e+05,7.231e+06
121.4,3.680e+05,6.839e+06,4.162e+05,7.623e+06
123.0,3.123e+05,6.258e+06,4.352e+05,7.005e+06
124.6,2.716e+05,5.843e+06,4.747e+05,6.589e+06
126.2,2.448e+05,5.569e+06,5.214e+05,6.335e+06
127.8,2.192e+05,5.387e+06,5.084e+05,6.115e+06
129.4,1.394e+05,3.524e+06,3.495e+05,4.013e+06
131.0,2.729e+04,6.132e+05,1.466e+05,7.870e+05
132.6,9.072e+03,1.508e+05,1.208e+05,2.807e+05
134.2,7.159e+03,1.071e+05,1.040e+05,2.183e+05
135.8,7.348e+03,1.010e+05,1.142e+05,2.225e+05
137.4,7.405e+03,1.006e+05,1.301e+05,2.382e+05
139.0,7.385e+03,1.033e+05,1.458e+05,2.565e+05
140.5,7.666e+03,1.071e+05,1.698e+05,2.845e+05
142.1,7.860e+03,1.103e+05,1.991e+05,3.173e+05
143.7,8.762e+03,1.133e+05,2.379e+05,3.600e+05
145.3,1.144e+04,1.206e+05,2.867e+05,4.187e+05
146.9,1.415e+04,1.338e+05,3.357e+05,4.837e+05
148.5,1.705e+04,1.432e+05,3.851e+05,5.454e+05
150.1,2.107e+04,1.525e+05,4.083e+05,5.818e+05
151.7,2.350e+04,1.642e+05,4.191e+05,6.068e+05
153.3,2.536e+04,1.763e+05,3.843e+05,5.860e+05
154.9,2.358e+04,1.837e+05,3.187e+05,5.259e+05
156.5,2.119e+04,1.918e+05,2.486e+05,4.616e+05
158.1,1.966e+04,2.039e+05,1.985e+05,4.221e+05
159.7,1.727e+04,2.225e+05,1.437e+05,3.835e+05
161.3,1.639e+04,2.546e+05,1.154e+05,3.864e+05
162.9,1.714e+04,2.937e+05,1.197e+05,4.305e+05
164.5,2.155e+04,3.519e+05,1.394e+05,5.129e+05
166.1,2.824e+04,3.727e+05,1.764e+05,5.774e+05
167.7,2.783e+04,2.928e+05,2.098e+05,5.304e+05
169.3,2.275e+04,1.577e+05,2.076e+05,3.881e+05
170.9,1.193e+04,7.309e+04,2.176e+05,3.027e+05
172.5,7.514e+03,7.422e+04,2.270e+05,3.088e+05
174.1,9.396e+03,1.027e+05,2.790e+05,3.911e+05
